Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,78.435985,[220  18] ; [27 34],[196.60869565  41.39130435] ; [50.39130435 10.60869565],1
p11,1,0.0,25.745332,[191  47] ; [30 32],[175.32666667  62.67333333] ; [45.67333333 16.32666667],1
r2,1,2.3e-05,17.938237,[227   6] ; [51 10],[220.31972789  12.68027211] ; [57.68027211  3.31972789],1
r4,1,0.000128,14.667562,[214  24] ; [44 18],[204.68  33.32] ; [53.32  8.68],1
s6,1,0.000566,11.884796,[197  37] ; [40 22],[187.35810811  46.64189189] ; [49.64189189 12.35810811],1
s8,1,0.001134,10.595338,[132 106] ; [20 42],[120.58666667 117.41333333] ; [31.41333333 30.58666667],0
n6,1,0.001369,10.247767,[196  41] ; [39 22],[186.89597315  50.10402685] ; [48.10402685 12.89597315],0
r3,1,0.003199,8.690614,[226  10] ; [53  9],[220.95302013  15.04697987] ; [58.04697987  3.95302013],0
s2,1,0.00655,7.392507,[186  52] ; [38 24],[177.70666667  60.29333333] ; [46.29333333 15.70666667],0
v4,1,0.008919,6.838902,[223  12] ; [52  9],[218.3277027  16.6722973] ; [56.6722973  4.3277027],0
a6,1,0.010814,6.495679,[164  74] ; [32 30],[155.49333333  82.50666667] ; [40.50666667 21.49333333],0
s5,1,0.011025,6.461316,[ 94 131] ; [14 45],[ 85.56338028 139.43661972] ; [22.43661972 36.56338028],0
s1,1,0.011339,6.411366,[  8 228] ; [ 7 55],[ 11.87919463 224.12080537] ; [ 3.12080537 58.87919463],0
a2,1,0.013992,6.039214,[ 57 181] ; [ 6 56],[ 49.98 188.02] ; [13.02 48.98],0
n3,1,0.015577,5.85,[39  9] ; [13 11],[34.66666667 13.33333333] ; [17.33333333  6.66666667],0
d1,1,0.02377,5.111322,[138 100] ; [26 36],[130.10666667 107.89333333] ; [33.89333333 28.10666667],0
r1,1,0.031212,4.641244,[190  46] ; [42 20],[183.73154362  52.26845638] ; [48.26845638 13.73154362],0
n4,1,0.046663,3.957494,[182  56] ; [39 22],[175.91304348  62.08695652] ; [45.08695652 15.91304348],0
u4,1,0.047974,3.91089,[  1 237] ; [ 2 60],[  2.38 235.62] ; [ 0.62 61.38],0
v1,1,0.060512,3.523305,[101 126] ; [19 42],[ 94.58333333 132.41666667] ; [25.41666667 35.58333333],0
p2,1,0.061287,3.502223,[200  37] ; [46 16],[194.98996656  42.01003344] ; [51.01003344 10.98996656],0
a1,1,0.066709,3.362192,[  7 231] ; [ 5 57],[  9.52 228.48] ; [ 2.48 59.52],0
a5,1,0.069558,3.293425,[167  71] ; [36 26],[161.04666667  76.95333333] ; [41.95333333 20.04666667],0
a7,1,0.080099,3.062895,[173  65] ; [38 24],[167.39333333  70.60666667] ; [43.60666667 18.39333333],0
p8,1,0.082237,3.020124,[114 121] ; [22 39],[107.97297297 127.02702703] ; [28.02702703 32.97297297],0
p4,1,0.086694,2.934723,[139  97] ; [29 33],[133.04697987 102.95302013] ; [34.95302013 27.04697987],0
s7,1,0.095555,2.77821,[140  89] ; [29 30],[134.37847222  94.62152778] ; [34.62152778 24.37847222],0
n2,1,0.098938,2.72258,[41  8] ; [16  8],[38.26027397 10.73972603] ; [18.73972603  5.26027397],0
