Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,229.968991,[327 121] ; [ 42 236],[227.70247934 220.29752066] ; [141.29752066 136.70247934],1
d5,1,0.0,195.959982,[439  10] ; [158 120],[368.71114168  80.28885832] ; [228.28885832  49.71114168],1
d4,1,0.0,187.121289,[441   6] ; [167 110],[375.38121547  71.61878453] ; [232.61878453  44.38121547],1
d3,1,0.0,186.169732,[403  47] ; [118 159],[322.48968363 127.51031637] ; [198.51031637  78.48968363],1
a2,1,0.0,88.720693,[174 278] ; [ 19 259],[119.50136986 332.49863014] ; [ 73.49863014 204.50136986],1
u1,1,0.0,81.514082,[140 312] ; [  9 269],[ 92.25753425 359.74246575] ; [ 56.74246575 221.25753425],1
a4,1,0.0,78.800406,[271 180] ; [ 72 203],[213.07575758 237.92424242] ; [129.92424242 145.07575758],1
a5,1,0.0,53.356703,[386  66] ; [171 106],[345.35528121 106.64471879] ; [211.64471879  65.35528121],1
a3,1,0.0,34.129687,[363  87] ; [168 108],[329.1322314 120.8677686] ; [201.8677686  74.1322314],1
p4,1,3.4e-05,17.177225,[294 154] ; [136 136],[267.55555556 180.44444444] ; [162.44444444 109.55555556],1
a6,1,4.5e-05,16.649187,[341 108] ; [171 106],[316.65013774 132.34986226] ; [195.34986226  81.65013774],1
s8,1,0.000111,14.940271,[228 218] ; [100 175],[202.89597781 243.10402219] ; [125.10402219 149.89597781],1
a7,1,0.00018,14.030968,[357  94] ; [184  92],[335.61348006 115.38651994] ; [205.38651994  70.61348006],1
s7,1,0.001434,10.161861,[237 192] ; [112 150],[216.67293777 212.32706223] ; [132.32706223 129.67293777],0
s2,1,0.001563,10.002507,[254 193] ; [122 151],[233.43333333 213.56666667] ; [142.56666667 130.43333333],0
p9,1,0.003244,8.664863,[384  61] ; [210  60],[369.69230769  75.30769231] ; [224.30769231  45.69230769],0
u4,1,0.005667,7.65336,[ 16 436] ; [  1 277],[ 10.5260274 441.4739726] ; [  6.4739726 271.5260274],0
n4,1,0.006753,7.337451,[368  82] ; [203  74],[353.43878955  96.56121045] ; [217.56121045  59.43878955],0
p10,1,0.007013,7.269582,[373  74] ; [203  67],[359.09623431  87.90376569] ; [216.90376569  53.09623431],0
n6,1,0.009956,6.642669,[388  60] ; [219  57],[375.60220994  72.39779006] ; [231.39779006  44.60220994],0
n2,1,0.014659,5.957052,[62 32] ; [55 11],[68.7375 25.2625] ; [48.2625 17.7375],0
p3,1,0.01622,5.778888,[240 208] ; [122 153],[224.30982019 223.69017981] ; [137.69017981 137.30982019],0
s5,1,0.022568,5.201488,[167 266] ; [ 80 186],[153.00572246 279.99427754] ; [ 93.99427754 172.00572246],0
p8,1,0.023697,5.116658,[250 194] ; [128 141],[235.3884993 208.6115007] ; [142.6115007 126.3884993],0
p6,1,0.037588,4.323547,[175 270] ; [ 85 184],[162.04481793 282.95518207] ; [ 97.95518207 171.04481793],0
v2,1,0.040647,4.190685,[270 165] ; [142 120],[257.13055954 177.86944046] ; [154.86944046 107.13055954],0
p12,1,0.041579,4.152262,[ 44 403] ; [ 15 256],[ 36.73119777 410.26880223] ; [ 22.26880223 248.73119777],0
p2,1,0.052591,3.756867,[380  68] ; [217  57],[370.43767313  77.56232687] ; [226.56232687  47.43767313],0
n5,1,0.071051,3.258575,[348 101] ; [196  78],[337.83679115 111.16320885] ; [206.16320885  67.83679115],0
p7,1,0.084443,2.977238,[290 147] ; [160 107],[279.33238636 157.66761364] ; [170.66761364  96.33238636],0
u2,1,0.090408,2.867085,[57 31] ; [57 51],[51.18367347 36.81632653] ; [62.81632653 45.18367347],0
s3,1,0.095331,2.781968,[269 175] ; [147 124],[258.32727273 185.67272727] ; [157.67272727 113.32727273],0
v1,1,0.097741,2.742015,[256 184] ; [141 131],[245.33707865 194.66292135] ; [151.66292135 120.33707865],0
r3,1,0.101747,2.677952,[437  11] ; [264  13],[433.16965517  14.83034483] ; [267.83034483   9.16965517],0
b2,1,0.117293,2.453102,[117 169] ; [ 52 104],[109.35294118 176.64705882] ; [59.64705882 96.35294118],0
b3,1,0.117293,2.453102,[117 169] ; [ 52 104],[109.35294118 176.64705882] ; [59.64705882 96.35294118],0
b5,1,0.124682,2.357495,[278 174] ; [155 123],[268.10410959 183.89589041] ; [164.89589041 113.10410959],0
v3,1,0.141153,2.165342,[186 241] ; [102 167],[176.68965517 250.31034483] ; [111.31034483 157.68965517],0
a1,1,0.150318,2.069023,[ 23 429] ; [  8 270],[ 19.19452055 432.80547945] ; [ 11.80547945 266.19452055],0
v4,1,0.17153,1.869524,[440  10] ; [266  11],[437.00137552  12.99862448] ; [268.99862448   8.00137552],0
s1,1,0.19316,1.693349,[ 13 432] ; [ 13 258],[ 16.15921788 428.84078212] ; [  9.84078212 261.15921788],0
s6,1,0.205545,1.602529,[313 129] ; [179  91],[305.42696629 136.57303371] ; [186.57303371  83.42696629],0
u3,1,0.377092,0.780161,[59 30] ; [65 43],[56.02030457 32.97969543] ; [67.97969543 40.02030457],0
n3,1,0.436453,0.605589,[66 27] ; [49 15],[68.12101911 24.87898089] ; [46.87898089 17.12101911],0
p5,1,0.448531,0.574362,[ 54 392] ; [ 28 245],[ 50.8650904 395.1349096] ; [ 31.1349096 241.8650904],0
b4,1,0.513085,0.427771,[268 184] ; [158 120],[263.76986301 188.23013699] ; [162.23013699 115.76986301],0
b1,1,0.516662,0.420551,[168 284] ; [110 168],[172.13150685 279.86849315] ; [105.86849315 172.13150685],0
