Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,8.2e-05,15.5011,[31 30] ; [12 55],[20.4921875 40.5078125] ; [22.5078125 44.4921875],1
p4,1,8.9e-05,15.364167,[37 24] ; [18 50],[26.00775194 34.99224806] ; [28.99224806 39.00775194],1
p3,1,0.000443,12.340026,[33 28] ; [16 51],[23.3515625 37.6484375] ; [25.6484375 41.3515625],1
p2,1,0.000827,11.180036,[50 10] ; [38 30],[41.25 18.75] ; [46.75 21.25],1
p11,1,0.002216,9.361793,[43 19] ; [29 39],[34.33846154 27.66153846] ; [37.66153846 30.33846154],0
p6,1,0.002572,9.088363,[20 38] ; [ 8 59],[12.992 45.008] ; [15.008 51.992],0
n2,1,0.005913,7.576531,[15  1] ; [15 13],[10.90909091  5.09090909] ; [19.09090909  8.90909091],0
s6,1,0.006239,7.479939,[39 23] ; [26 41],[31.24031008 30.75968992] ; [33.75968992 33.24031008],0
b1,1,0.007788,7.081616,[40 22] ; [28 40],[32.43076923 29.56923077] ; [35.56923077 32.43076923],0
p10,1,0.015812,5.823638,[42 19] ; [32 35],[35.265625 25.734375] ; [38.734375 28.265625],0
v4,1,0.035393,4.426108,[56  6] ; [52 16],[51.50769231 10.49230769] ; [56.49230769 11.50769231],0
p9,1,0.037443,4.330167,[46 16] ; [38 29],[40.37209302 21.62790698] ; [43.62790698 23.37209302],0
s8,1,0.038526,4.281648,[24 38] ; [15 53],[18.6 43.4] ; [20.4 47.6],0
n1,1,0.053884,3.71628,[ 3 13] ; [13 14],[ 5.95348837 10.04651163] ; [10.04651163 16.95348837],0
s7,1,0.070545,3.2703,[24 34] ; [16 46],[19.33333333 38.66666667] ; [20.66666667 41.33333333],0
p5,1,0.076576,3.136116,[ 5 57] ; [ 1 66],[ 2.88372093 59.11627907] ; [ 3.11627907 63.88372093],0
s3,1,0.116279,2.466745,[37 23] ; [32 35],[32.5984252 27.4015748] ; [36.4015748 30.5984252],0
u2,1,0.119948,2.418,[15  2] ; [14  7],[12.97368421  4.02631579] ; [16.02631579  4.97368421],0
