Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,32.797233,[68 99] ; [57 13],[88.08016878 78.91983122] ; [36.91983122 33.08016878],1
p3,1,2e-06,22.416999,[ 52 115] ; [45 25],[68.35021097 98.64978903] ; [28.64978903 41.35021097],1
p7,1,9e-06,19.663173,[75 91] ; [53 16],[90.41702128 75.58297872] ; [37.58297872 31.41702128],1
p8,1,1.1e-05,19.262125,[ 55 110] ; [45 25],[70.21276596 94.78723404] ; [29.78723404 40.21276596],1
p2,1,0.000486,12.167787,[115  53] ; [63  7],[125.64705882  42.35294118] ; [52.35294118 17.64705882],1
p1,1,0.001707,9.840245,[  8 160] ; [12 58],[ 14.11764706 153.88235294] ; [ 5.88235294 64.11764706],0
s6,1,0.002038,9.515329,[91 75] ; [52 16],[101.44444444  64.55555556] ; [41.55555556 26.44444444],0
s4,1,0.007275,7.203764,[ 26 142] ; [21 47],[ 33.45762712 134.54237288] ; [13.54237288 54.45762712],0
s7,1,0.00764,7.11592,[66 92] ; [41 26],[75.13777778 82.86222222] ; [31.86222222 35.13777778],0
n3,1,0.008474,6.930382,[31 23] ; [18  2],[35.75675676 18.24324324] ; [13.24324324  6.75675676],0
a7,1,0.009156,6.7922,[134  33] ; [45 25],[126.13080169  40.86919831] ; [52.86919831 17.13080169],0
u2,1,0.014625,5.961039,[20 20] ; [10  1],[23.52941176 16.47058824] ; [6.47058824 4.52941176],0
p9,1,0.017286,5.667107,[121  45] ; [61  9],[128.01694915  37.98305085] ; [53.98305085 16.01694915],0
n4,1,0.023713,5.115483,[118  50] ; [59 11],[124.94117647  43.05882353] ; [52.05882353 17.94117647],0
s8,1,0.024042,5.091593,[ 61 107] ; [36 33],[68.75949367 99.24050633] ; [28.24050633 40.75949367],0
u3,1,0.024138,5.084701,[22 19] ; [10  1],[25.23076923 15.76923077] ; [6.76923077 4.23076923],0
p5,1,0.035676,4.412546,[  7 161] ; [ 8 62],[ 10.58823529 157.41176471] ; [ 4.41176471 65.58823529],0
p12,1,0.043479,4.076698,[  6 162] ; [ 7 62],[  9.21518987 158.78481013] ; [ 3.78481013 65.21518987],0
s2,1,0.046105,3.977755,[73 94] ; [40 29],[79.96186441 87.03813559] ; [33.03813559 35.96186441],0
r4,1,0.052724,3.752648,[140  28] ; [65  5],[144.70588235  23.29411765] ; [60.29411765  9.70588235],0
s3,1,0.053707,3.72177,[86 81] ; [45 24],[92.69915254 74.30084746] ; [38.30084746 30.69915254],0
n6,1,0.054743,3.689905,[130  37] ; [62  8],[135.29113924  31.70886076] ; [56.70886076 13.29113924],0
s5,1,0.075263,3.164326,[ 42 122] ; [24 40],[ 47.47368421 116.52631579] ; [18.52631579 45.47368421],0
b4,1,0.078403,3.097708,[107  61] ; [36 34],[100.94117647  67.05882353] ; [42.05882353 27.94117647],0
a6,1,0.102126,2.672032,[127  40] ; [46 24],[121.90295359  45.09704641] ; [51.09704641 18.90295359],0
b3,1,0.107258,2.594166,[31 74] ; [19 25],[35.23489933 69.76510067] ; [14.76510067 29.23489933],0
b2,1,0.107258,2.594166,[31 74] ; [19 25],[35.23489933 69.76510067] ; [14.76510067 29.23489933],0
n2,1,0.109819,2.556818,[30 25] ; [15  5],[33. 22.] ; [12.  8.],0
v4,1,0.114519,2.490721,[149  18] ; [66  3],[152.13983051  14.86016949] ; [62.86016949  6.13983051],0
a3,1,0.139314,2.185522,[127  41] ; [59 11],[131.29411765  36.70588235] ; [54.70588235 15.29411765],0
u1,1,0.153831,2.033845,[ 38 130] ; [22 48],[ 42.35294118 125.64705882] ; [17.64705882 52.35294118],0
v2,1,0.168082,1.899964,[78 84] ; [26 42],[73.25217391 88.74782609] ; [30.74782609 37.25217391],0
a4,1,0.235348,1.408243,[91 76] ; [44 26],[95.12658228 71.87341772] ; [39.87341772 30.12658228],0
b1,1,0.358221,0.844119,[ 59 109] ; [29 41],[ 62.11764706 105.88235294] ; [25.88235294 44.11764706],0
d2,1,0.373101,0.793311,[118  47] ; [54 16],[120.76595745  44.23404255] ; [51.23404255 18.76595745],0
a5,1,0.396142,0.720005,[131  37] ; [58 12],[133.41176471  34.58823529] ; [55.58823529 14.41176471],0
r2,1,0.410877,0.676263,[156   9] ; [66  2],[157.21030043   7.78969957] ; [64.78969957  3.21030043],0
n5,1,0.428642,0.626499,[108  59] ; [49 21],[110.62869198  56.37130802] ; [46.37130802 23.62869198],0
r3,1,0.42928,0.62477,[152  15] ; [64  4],[153.49787234  13.50212766] ; [62.50212766  5.49787234],0
p10,1,0.438215,0.600953,[124  44] ; [55 15],[126.35294118  41.64705882] ; [52.64705882 17.35294118],0
b5,1,0.509047,0.436027,[99 69] ; [38 32],[96.70588235 71.29411765] ; [40.29411765 29.70588235],0
s1,1,0.577924,0.309602,[  7 160] ; [ 4 64],[  7.81702128 159.18297872] ; [ 3.18297872 64.81702128],0
d4,1,0.628586,0.233983,[161   4] ; [69  1],[161.4893617   3.5106383] ; [68.5106383  1.4893617],0
v3,1,0.650877,0.204796,[ 47 115] ; [18 51],[ 45.58441558 116.41558442] ; [19.41558442 49.58441558],0
d3,1,0.667083,0.185034,[151  16] ; [62  8],[150.08860759  16.91139241] ; [62.91139241  7.08860759],0
a2,1,0.72392,0.124767,[ 56 112] ; [25 45],[ 57.17647059 110.82352941] ; [23.82352941 46.17647059],0
n1,1,0.743719,0.106885,[18 37] ; [ 7 12],[18.58108108 36.41891892] ; [ 6.41891892 12.58108108],0
p11,1,0.854282,0.03373,[118  50] ; [50 20],[118.58823529  49.41176471] ; [49.41176471 20.58823529],0
u4,1,0.880749,0.022506,[  2 166] ; [ 1 69],[  2.11764706 165.88235294] ; [ 0.88235294 69.11764706],0
a1,1,0.912031,0.012205,[  9 159] ; [ 4 66],[  9.17647059 158.82352941] ; [ 3.82352941 66.17647059],0
r1,1,0.915823,0.011172,[135  32] ; [57 13],[135.29113924  31.70886076] ; [56.70886076 13.29113924],0
