Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.000865,11.096791,[38 13] ; [15 23],[30.37078652 20.62921348] ; [22.62921348 15.37078652],1
p2,1,0.004842,7.9375,[34 18] ; [13 24],[27.46067416 24.53932584] ; [19.53932584 17.46067416],0
p11,1,0.011215,6.430886,[31 22] ; [12 26],[25.04395604 27.95604396] ; [17.95604396 20.04395604],0
p10,1,0.017527,5.642819,[31 20] ; [13 24],[25.5 25.5] ; [18.5 18.5],0
p4,1,0.022282,5.223635,[23 29] ; [ 8 30],[17.91111111 34.08888889] ; [13.08888889 24.91111111],0
v3,1,0.036049,4.394781,[13 39] ; [ 3 35],[ 9.24444444 42.75555556] ; [ 6.75555556 31.24444444],0
a1,1,0.045903,3.985149,[ 2 51] ; [ 6 32],[ 4.65934066 48.34065934] ; [ 3.34065934 34.65934066],0
b4,1,0.04898,3.87603,[36 17] ; [18 20],[31.45054945 21.54945055] ; [22.54945055 15.45054945],0
p3,1,0.057219,3.616203,[16 37] ; [ 5 33],[12.23076923 40.76923077] ; [ 8.76923077 29.23076923],0
p9,1,0.077998,3.106123,[29 22] ; [14 23],[24.92045455 26.07954545] ; [18.07954545 18.92045455],0
s7,1,0.085127,2.964186,[17 33] ; [ 6 29],[13.52941176 36.47058824] ; [ 9.47058824 25.52941176],0
s8,1,0.086494,2.938438,[11 41] ; [ 3 35],[ 8.08888889 43.91111111] ; [ 5.91111111 32.08888889],0
p7,1,0.091651,2.845135,[13 37] ; [16 21],[16.66666667 33.33333333] ; [12.33333333 24.66666667],0
p8,1,0.094861,2.789886,[19 34] ; [ 7 29],[15.48314607 37.51685393] ; [10.51685393 25.48314607],0
r3,1,0.118484,2.437249,[30 21] ; [16 22],[26.35955056 24.64044944] ; [19.64044944 18.35955056],0
n5,1,0.119828,2.419563,[37 15] ; [21 17],[33.51111111 18.48888889] ; [24.48888889 13.51111111],0
p1,1,0.131278,2.277328,[ 8 44] ; [ 2 36],[ 5.77777778 46.22222222] ; [ 4.22222222 33.77777778],0
n3,1,0.179464,1.802059,[13 11] ; [ 6 12],[10.85714286 13.14285714] ; [8.14285714 9.85714286],0
b1,1,0.194964,1.6797,[22 31] ; [21 17],[25.04395604 27.95604396] ; [17.95604396 20.04395604],0
u2,1,0.220671,1.5,[ 8 17] ; [10 10],[10. 15.] ; [ 8. 12.],0
a6,1,0.263928,1.248036,[23 30] ; [21 17],[25.62637363 27.37362637] ; [18.37362637 19.62637363],0
d4,1,0.330632,0.946422,[34 18] ; [21 17],[31.77777778 20.22222222] ; [23.22222222 14.77777778],0
s6,1,0.351719,0.867246,[17 35] ; [ 9 29],[15.02222222 36.97777778] ; [10.97777778 27.02222222],0
n4,1,0.358154,0.844357,[33 20] ; [20 18],[30.86813187 22.13186813] ; [22.13186813 15.86813187],0
d5,1,0.392502,0.731177,[34 19] ; [21 17],[32.03296703 20.96703297] ; [22.96703297 15.03296703],0
a7,1,0.39329,0.728745,[24 28] ; [21 17],[26. 26.] ; [19. 19.],0
d1,1,0.431218,0.619541,[21 32] ; [12 26],[19.21978022 33.78021978] ; [13.78021978 24.21978022],0
n2,1,0.454555,0.559269,[14 11] ; [ 8 10],[12.79069767 12.20930233] ; [9.20930233 8.79069767],0
s2,1,0.458579,0.549362,[16 36] ; [ 9 29],[14.44444444 37.55555556] ; [10.55555556 27.44444444],0
a8,1,0.474201,0.51217,[ 2 44] ; [ 3 34],[ 2.77108434 43.22891566] ; [ 2.22891566 34.77108434],0
u3,1,0.484423,0.488889,[ 7 17] ; [ 4 16],[ 6. 18.] ; [ 5. 15.],0
p5,1,0.491336,0.473598,[ 3 49] ; [ 1 36],[ 2.33707865 49.66292135] ; [ 1.66292135 35.33707865],0
n1,1,0.570285,0.322206,[ 9 16] ; [ 5 13],[ 8.13953488 16.86046512] ; [ 5.86046512 12.13953488],0
v2,1,0.596826,0.279809,[15 36] ; [ 9 28],[13.90909091 37.09090909] ; [10.09090909 26.90909091],0
p6,1,0.609879,0.260351,[ 9 43] ; [ 8 29],[ 9.93258427 42.06741573] ; [ 7.06741573 29.93258427],0
s3,1,0.662349,0.190683,[17 34] ; [14 23],[17.96590909 33.03409091] ; [13.03409091 23.96590909],0
a5,1,0.683966,0.165696,[26 27] ; [17 21],[25.04395604 27.95604396] ; [17.95604396 20.04395604],0
a3,1,0.696187,0.152469,[28 25] ; [18 19],[27.08888889 25.91111111] ; [18.91111111 18.08888889],0
s1,1,0.732471,0.116854,[ 2 51] ; [ 2 36],[ 2.32967033 50.67032967] ; [ 1.67032967 36.32967033],0
d2,1,0.783518,0.07548,[20 31] ; [16 22],[20.62921348 30.37078652] ; [15.37078652 22.62921348],0
a2,1,0.863326,0.029633,[ 5 48] ; [ 4 34],[ 5.24175824 47.75824176] ; [ 3.75824176 34.24175824],0
d3,1,0.890085,0.019098,[25 28] ; [18 19],[25.32222222 27.67777778] ; [17.67777778 19.32222222],0
s4,1,0.907315,0.013555,[12 41] ; [ 9 29],[12.23076923 40.76923077] ; [ 8.76923077 29.23076923],0
b5,1,0.929266,0.00788,[27 26] ; [19 19],[26.79120879 26.20879121] ; [19.20879121 18.79120879],0
a4,1,0.934683,0.006717,[16 36] ; [12 26],[16.17777778 35.82222222] ; [11.82222222 26.17777778],0
r2,1,0.943909,0.00495,[28 22] ; [21 16],[28.16091954 21.83908046] ; [20.83908046 16.16091954],0
r1,1,0.946407,0.004518,[15 38] ; [11 27],[15.14285714 37.85714286] ; [10.85714286 27.14285714],0
s5,1,0.948128,0.004232,[ 7 43] ; [ 5 32],[ 6.89655172 43.10344828] ; [ 5.10344828 31.89655172],0
b2,1,1.0,0.0,[12 21] ; [ 8 14],[12. 21.] ; [ 8. 14.],0
b3,1,1.0,0.0,[12 21] ; [ 8 14],[12. 21.] ; [ 8. 14.],0
