Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000679,11.545898,[71  4] ; [4 3],[68.59756098  6.40243902] ; [6.40243902 0.59756098],1
p9,1,0.002343,9.259292,[73  2] ; [5 2],[71.34146341  3.65853659] ; [6.65853659 0.34146341],0
a3,1,0.024191,5.080881,[61 15] ; [3 4],[58.60240964 17.39759036] ; [5.39759036 1.60240964],0
v3,1,0.156668,2.006096,[42 30] ; [6 1],[43.74683544 28.25316456] ; [4.25316456 2.74683544],0
s7,1,0.193003,1.694542,[53 18] ; [3 3],[51.63636364 19.36363636] ; [4.36363636 1.63636364],0
p3,1,0.223352,1.482701,[65 11] ; [4 2],[63.95121951 12.04878049] ; [5.04878049 0.95121951],0
d4,1,0.223352,1.482701,[65 11] ; [4 2],[63.95121951 12.04878049] ; [5.04878049 0.95121951],0
r3,1,0.232399,1.426121,[71  3] ; [6 1],[70.34567901  3.65432099] ; [6.65432099 0.34567901],0
v4,1,0.232399,1.426121,[71  3] ; [6 1],[70.34567901  3.65432099] ; [6.65432099 0.34567901],0
s1,1,0.337032,0.921689,[ 4 72] ; [1 6],[ 4.57831325 71.42168675] ; [0.42168675 6.57831325],0
d2,1,0.362589,0.828906,[40 36] ; [2 4],[38.92682927 37.07317073] ; [3.07317073 2.92682927],0
b3,1,0.368448,0.808892,[30 27] ; [2 4],[28.95238095 28.04761905] ; [3.04761905 2.95238095],0
b2,1,0.368448,0.808892,[30 27] ; [2 4],[28.95238095 28.04761905] ; [3.04761905 2.95238095],0
b4,1,0.37325,0.792817,[41 35] ; [5 2],[42.12048193 33.87951807] ; [3.87951807 3.12048193],0
d3,1,0.394972,0.72358,[51 25] ; [3 3],[50.04878049 25.95121951] ; [3.95121951 2.04878049],0
r1,1,0.397898,0.71467,[63 12] ; [5 2],[62.19512195 12.80487805] ; [5.80487805 1.19512195],0
s2,1,0.436239,0.606155,[43 31] ; [3 4],[42.02469136 31.97530864] ; [3.97530864 3.02469136],0
p12,1,0.442729,0.589199,[22 54] ; [3 4],[22.89156627 53.10843373] ; [2.10843373 4.89156627],0
a4,1,0.446478,0.579577,[33 43] ; [2 5],[32.04819277 43.95180723] ; [2.95180723 4.04819277],0
s8,1,0.466324,0.530673,[48 26] ; [3 3],[47.175 26.825] ; [3.825 2.175],0
d5,1,0.48414,0.489522,[60 16] ; [4 2],[59.31707317 16.68292683] ; [4.68292683 1.31707317],0
b1,1,0.485958,0.485463,[32 44] ; [2 5],[31.13253012 44.86746988] ; [2.86746988 4.13253012],0
b5,1,0.528421,0.397428,[34 42] ; [4 3],[34.79518072 41.20481928] ; [3.20481928 3.79518072],0
s5,1,0.535783,0.383412,[46 21] ; [4 3],[45.27027027 21.72972973] ; [4.72972973 2.27027027],0
u2,1,0.539222,0.376984,[10  5] ; [2 2],[9.47368421 5.52631579] ; [2.52631579 1.47368421],0
v1,1,0.540232,0.375109,[50 23] ; [4 3],[49.275 23.725] ; [4.725 2.275],0
r4,1,0.560401,0.33901,[70  6] ; [6 1],[69.59036145  6.40963855] ; [6.40963855 0.59036145],0
r2,1,0.578221,0.309119,[68  6] ; [6 1],[67.60493827  6.39506173] ; [6.39506173 0.60493827],0
n4,1,0.663285,0.189558,[69  7] ; [6 1],[68.6746988  7.3253012] ; [6.3253012 0.6746988],0
n5,1,0.663285,0.189558,[69  7] ; [6 1],[68.6746988  7.3253012] ; [6.3253012 0.6746988],0
p11,1,0.663285,0.189558,[69  7] ; [6 1],[68.6746988  7.3253012] ; [6.3253012 0.6746988],0
v2,1,0.66752,0.184517,[47 25] ; [4 3],[46.48101266 25.51898734] ; [4.51898734 2.48101266],0
a2,1,0.72645,0.122396,[15 61] ; [1 6],[14.65060241 61.34939759] ; [1.34939759 5.65060241],0
u1,1,0.72645,0.122396,[15 61] ; [1 6],[14.65060241 61.34939759] ; [1.34939759 5.65060241],0
u3,1,0.750042,0.101496,[10  5] ; [3 1],[10.26315789  4.73684211] ; [2.73684211 1.26315789],0
a5,1,0.77234,0.083703,[58 18] ; [5 2],[57.68674699 18.31325301] ; [5.31325301 1.68674699],0
s3,1,0.849513,0.036001,[45 29] ; [4 3],[44.7654321 29.2345679] ; [4.2345679 2.7654321],0
p8,1,0.85971,0.031238,[66  9] ; [6 1],[65.85365854  9.14634146] ; [6.14634146 0.85365854],0
d1,1,0.861056,0.030636,[46 30] ; [4 3],[45.78313253 30.21686747] ; [4.21686747 2.78313253],0
a6,1,0.863608,0.02951,[48 28] ; [4 2],[48.19512195 27.80487805] ; [3.80487805 2.19512195],0
a8,1,0.89571,0.017183,[13 56] ; [1 5],[12.88 56.12] ; [1.12 4.88],0
s6,1,0.896622,0.016882,[57 11] ; [6 1],[57.12 10.88] ; [5.88 1.12],0
p6,1,0.913379,0.011833,[55 20] ; [5 2],[54.87804878 20.12195122] ; [5.12195122 1.87804878],0
a7,1,0.925621,0.008715,[53 23] ; [5 2],[53.10843373 22.89156627] ; [4.89156627 2.10843373],0
s4,1,0.967115,0.0017,[11 63] ; [1 6],[10.96296296 63.03703704] ; [1.03703704 5.96296296],0
