Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,153.689013,[195  57] ; [ 84 245],[121.01204819 130.98795181] ; [157.98795181 171.01204819],1
s2,1,0.0,87.639695,[188  72] ; [116 227],[131.07794362 128.92205638] ; [172.92205638 170.07794362],1
s6,1,0.0,70.058008,[219  42] ; [175 167],[170.53731343  90.46268657] ; [223.46268657 118.53731343],1
s3,1,0.0,63.484205,[192  67] ; [142 200],[143.93677205 115.06322795] ; [190.06322795 151.93677205],1
s5,1,0.0,31.088567,[106 147] ; [ 71 271],[ 75.26218487 177.73781513] ; [101.73781513 240.26218487],1
p6,1,2e-06,22.55941,[118 144] ; [ 90 250],[ 90.52491694 171.47508306] ; [117.47508306 222.52491694],1
d1,1,8e-06,19.824343,[178  86] ; [171 175],[151.04262295 112.95737705] ; [197.95737705 148.04262295],1
a3,1,3.3e-05,17.2256,[210  53] ; [221 122],[187.05115512  75.94884488] ; [243.94884488  99.05115512],1
p10,1,5.4e-05,16.313569,[232  29] ; [260  82],[212.95522388  48.04477612] ; [279.04477612  62.95522388],1
a5,1,5.8e-05,16.154863,[216  48] ; [233 113],[194.32131148  69.67868852] ; [254.67868852  91.32131148],1
d2,1,6.3e-05,16.009594,[154 110] ; [143 198],[129.6 134.4] ; [167.4 173.6],1
v3,1,6.6e-05,15.924295,[123 131] ; [109 229],[ 99.54054054 154.45945946] ; [132.45945946 205.54054054],1
p9,1,0.000145,14.432272,[237  25] ; [267  71],[220.08  41.92] ; [283.92  54.08],1
r1,1,0.000266,13.297743,[223  39] ; [251  94],[204.59308072  57.40691928] ; [269.40691928  75.59308072],1
p3,1,0.000308,13.020271,[144 120] ; [137 207],[122.01315789 141.98684211] ; [158.98684211 185.01315789],1
p4,1,0.000338,12.845786,[172  91] ; [175 169],[150.3476112 112.6523888] ; [196.6523888 147.3476112],1
p7,1,0.000707,11.47204,[178  79] ; [188 150],[158.08739496  98.91260504] ; [207.91260504 130.08739496],1
r4,1,0.000761,11.333773,[244  20] ; [288  58],[230.24262295  33.75737705] ; [301.75737705  44.24262295],1
u1,1,0.001026,10.780372,[ 65 199] ; [ 49 297],[ 49.33770492 214.66229508] ; [ 64.66229508 281.33770492],0
d5,1,0.001069,10.704349,[227  36] ; [261  84],[211.09210526  51.90789474] ; [276.90789474  68.09210526],0
v2,1,0.001185,10.51412,[160  94] ; [164 167],[140.67692308 113.32307692] ; [183.32307692 147.67692308],0
v1,1,0.001473,10.111893,[158  99] ; [165 176],[138.81438127 118.18561873] ; [184.18561873 156.81438127],0
r3,1,0.001899,9.644398,[254  10] ; [306  36],[243.96039604  20.03960396] ; [316.03960396  25.96039604],0
p8,1,0.002518,9.127221,[146 112] ; [150 190],[127.70568562 130.29431438] ; [168.29431438 171.70568562],0
u3,1,0.002592,9.074823,[37 17] ; [55 70],[27.75418994 26.24581006] ; [64.24581006 60.75418994],0
n6,1,0.004005,8.281528,[243  21] ; [290  54],[231.43421053  32.56578947] ; [301.56578947  42.43421053],0
d4,1,0.00447,8.082088,[222  41] ; [257  86],[207.88283828  55.11716172] ; [271.11716172  71.88283828],0
p12,1,0.005726,7.634555,[ 24 237] ; [ 13 332],[ 15.93564356 245.06435644] ; [ 21.06435644 323.93564356],0
b2,1,0.008545,6.915472,[ 79 100] ; [ 58 130],[ 66.82016349 112.17983651] ; [ 70.17983651 117.82016349],0
b3,1,0.008545,6.915472,[ 79 100] ; [ 58 130],[ 66.82016349 112.17983651] ; [ 70.17983651 117.82016349],0
u4,1,0.013329,6.124967,[ 10 254] ; [  3 343],[  5.62622951 258.37377049] ; [  7.37377049 338.62622951],0
v4,1,0.020681,5.353496,[252  11] ; [314  31],[244.83223684  18.16776316] ; [321.16776316  23.83223684],0
a2,1,0.025279,5.004671,[ 79 185] ; [ 76 270],[ 67.08196721 196.91803279] ; [ 87.91803279 258.08196721],0
p11,1,0.040571,4.19386,[218  46] ; [262  84],[207.73770492  56.26229508] ; [272.26229508  73.73770492],0
r2,1,0.051845,3.780747,[249  11] ; [315  28],[243.1840796  16.8159204] ; [320.8159204  22.1840796],0
p2,1,0.061667,3.49198,[223  40] ; [272  73],[214.12006579  48.87993421] ; [280.87993421  64.12006579],0
u2,1,0.087156,2.926133,[33 21] ; [58 65],[27.76271186 26.23728814] ; [63.23728814 59.76271186],0
n4,1,0.194603,1.682424,[233  30] ; [294  52],[227.58784893  35.41215107] ; [299.41215107  46.58784893],0
a4,1,0.208498,1.581823,[129 135] ; [150 193],[121.34431631 142.65568369] ; [157.65568369 185.34431631],0
b1,1,0.217059,1.523709,[113 151] ; [131 215],[105.6 158.4] ; [138.4 207.6],0
a8,1,0.307842,1.039913,[ 41 195] ; [ 45 272],[ 36.70162749 199.29837251] ; [ 49.29837251 267.70162749],0
a1,1,0.362185,0.830304,[  9 255] ; [ 17 329],[ 11.25245902 252.74754098] ; [ 14.74754098 331.25245902],0
d3,1,0.413191,0.669601,[178  86] ; [221 123],[173.25  90.75] ; [225.75 118.25],0
a7,1,0.419665,0.651254,[178  85] ; [244 101],[182.54276316  80.45723684] ; [239.45723684 105.54276316],0
s4,1,0.419783,0.650923,[ 48 214] ; [ 54 287],[ 44.31840796 217.68159204] ; [ 57.68159204 283.31840796],0
b5,1,0.51751,0.418852,[164 100] ; [206 140],[160.13114754 103.86885246] ; [209.86885246 136.13114754],0
p1,1,0.585515,0.297403,[ 14 249] ; [ 22 323],[ 15.57236842 247.42763158] ; [ 20.42763158 324.57236842],0
s1,1,0.63988,0.218899,[  6 252] ; [ 10 329],[  6.91457286 251.08542714] ; [  9.08542714 329.91457286],0
b4,1,0.666576,0.185633,[148 116] ; [200 146],[150.60983607 113.39016393] ; [197.39016393 148.60983607],0
n1,1,0.753993,0.098206,[23 30] ; [35 51],[22.11510791 30.88489209] ; [35.88489209 50.11510791],0
a6,1,0.80773,0.059222,[179  84] ; [238 107],[180.37993421  82.62006579] ; [236.62006579 108.37993421],0
n2,1,0.929049,0.007928,[42 13] ; [67 20],[42.21830986 12.78169014] ; [66.78169014 20.21830986],0
n3,1,0.939596,0.005742,[38 16] ; [60 26],[37.8 16.2] ; [60.2 25.8],0
