Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,107.680743,[ 49 230] ; [226 167],[114.17410714 164.82589286] ; [160.82589286 232.17410714],1
v1,1,0.0,52.491024,[108 169] ; [263 128],[153.84281437 123.15718563] ; [217.15718563 173.84281437],1
a3,1,0.000574,11.858479,[183 101] ; [306  94],[203.03508772  80.96491228] ; [285.96491228 114.03508772],1
d1,1,0.001419,10.181314,[147 137] ; [257 145],[167.25364431 116.74635569] ; [236.74635569 165.25364431],0
r1,1,0.001453,10.137495,[213  71] ; [339  61],[229.19298246  54.80701754] ; [322.80701754  77.19298246],0
a5,1,0.005003,7.878409,[193  91] ; [311  90],[208.95766423  75.04233577] ; [295.04233577 105.95766423],0
a7,1,0.006229,7.482704,[188  96] ; [303  97],[203.86549708  80.13450292] ; [287.13450292 112.86549708],0
d4,1,0.007452,7.160549,[222  61] ; [345  55],[234.93557833  48.06442167] ; [332.06442167  67.93557833],0
s4,1,0.007646,7.114673,[ 56 222] ; [ 50 348],[ 43.59171598 234.40828402] ; [ 62.40828402 335.59171598],0
p3,1,0.007846,7.068346,[129 154] ; [222 175],[146.07794118 136.92205882] ; [204.92205882 192.07794118],0
p12,1,0.011129,6.444625,[ 16 265] ; [ 45 351],[ 25.31905465 255.68094535] ; [ 35.68094535 360.31905465],0
p9,1,0.0112,6.433353,[239  44] ; [357  36],[249.50887574  33.49112426] ; [346.49112426  46.50887574],0
p7,1,0.013138,6.150426,[170 106] ; [276 114],[184.82882883  91.17117117] ; [261.17117117 128.82882883],0
d5,1,0.014824,5.937234,[216  67] ; [336  65],[228.38596491  54.61403509] ; [323.61403509  77.38596491],0
d2,1,0.015225,5.890272,[117 166] ; [203 197],[132.59150805 150.40849195] ; [187.40849195 212.59150805],0
d3,1,0.020471,5.371301,[180 104] ; [287 113],[193.9005848  90.0994152] ; [273.0994152 126.9005848],0
p10,1,0.026044,4.953089,[232  49] ; [349  45],[241.86814815  39.13185185] ; [339.13185185  54.86814815],0
a1,1,0.040272,4.206405,[  8 276] ; [ 25 377],[ 13.66180758 270.33819242] ; [ 19.33819242 382.66180758],0
s7,1,0.044438,4.039848,[122 152] ; [202 183],[134.71320182 139.28679818] ; [189.28679818 195.71320182],0
u1,1,0.048272,3.900481,[ 40 244] ; [ 80 322],[ 49.67930029 234.32069971] ; [ 70.32069971 331.67930029],0
n4,1,0.052684,3.753903,[215  69] ; [328  73],[225.1270073  58.8729927] ; [317.8729927  83.1270073],0
s8,1,0.055708,3.660776,[116 168] ; [192 206],[128.25806452 155.74193548] ; [179.74193548 218.25806452],0
n5,1,0.064263,3.423797,[206  76] ; [315  83],[216.06176471  65.93823529] ; [304.93823529  93.06176471],0
p8,1,0.093738,2.808978,[150 133] ; [232 158],[160.63298663 122.36701337] ; [221.36701337 168.63298663],0
n6,1,0.134436,2.240517,[240  44] ; [352  46],[246.52199413  37.47800587] ; [345.47800587  52.52199413],0
s1,1,0.145227,2.121683,[ 10 271] ; [  7 387],[  7.07703704 273.92296296] ; [  9.92296296 384.07703704],0
p4,1,0.154066,2.031529,[166 117] ; [253 142],[174.89233038 108.10766962] ; [244.10766962 150.89233038],0
u4,1,0.175693,1.833688,[  3 281] ; [ 10 392],[  5.3819242 278.6180758] ; [  7.6180758 394.3819242],0
s5,1,0.187866,1.734276,[ 85 192] ; [137 248],[ 92.89123867 184.10876133] ; [129.10876133 255.89123867],0
a6,1,0.195177,1.678102,[186  98] ; [280 119],[193.76866764  90.23133236] ; [272.23133236 126.76866764],0
b1,1,0.243999,1.357337,[104 180] ; [130 272],[ 96.87463557 187.12536443] ; [137.12536443 264.87463557],0
b4,1,0.253138,1.3059,[160 124] ; [244 158],[167.25364431 116.74635569] ; [236.74635569 165.25364431],0
