Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.03307,4.542176,[4 3] ; [15  1],[5.7826087 1.2173913] ; [13.2173913  2.7826087],0
n5,1,0.03307,4.542176,[4 3] ; [15  1],[5.7826087 1.2173913] ; [13.2173913  2.7826087],0
n4,1,0.03307,4.542176,[4 3] ; [15  1],[5.7826087 1.2173913] ; [13.2173913  2.7826087],0
p4,1,0.123778,2.368852,[4 3] ; [13  2],[5.40909091 1.59090909] ; [11.59090909  3.40909091],0
s5,1,0.133918,2.246483,[2 5] ; [10  6],[3.65217391 3.34782609] ; [8.34782609 7.65217391],0
d2,1,0.136422,2.217857,[3 4] ; [12  4],[4.56521739 2.43478261] ; [10.43478261  5.56521739],0
s7,1,0.169686,1.885714,[2 5] ; [9 6],[3.5 3.5] ; [7.5 7.5],0
s2,1,0.172208,1.863616,[1 6] ; [7 9],[2.43478261 4.56521739] ; [ 5.56521739 10.43478261],0
s3,1,0.221433,1.495062,[2 5] ; [9 7],[3.34782609 3.65217391] ; [7.65217391 8.34782609],0
b5,1,0.241696,1.370677,[3 4] ; [11  5],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
a6,1,0.265572,1.239477,[6 1] ; [10  6],[4.86956522 2.13043478] ; [11.13043478  4.86956522],0
a7,1,0.340144,0.90989,[5 2] ; [8 8],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
n6,1,0.349445,0.87547,[5 2] ; [14  2],[5.7826087 1.2173913] ; [13.2173913  2.7826087],0
d5,1,0.393921,0.726803,[6 1] ; [11  5],[5.17391304 1.82608696] ; [11.82608696  4.17391304],0
p11,1,0.393921,0.726803,[6 1] ; [11  5],[5.17391304 1.82608696] ; [11.82608696  4.17391304],0
r3,1,0.529138,0.396046,[6 1] ; [15  1],[6.39130435 0.60869565] ; [14.60869565  1.39130435],0
a2,1,0.529138,0.396046,[1 6] ; [ 1 15],[0.60869565 6.39130435] ; [ 1.39130435 14.60869565],0
u2,1,0.540291,0.375,[1 1] ; [1 3],[0.66666667 1.33333333] ; [1.33333333 2.66666667],0
u3,1,0.540291,0.375,[1 1] ; [3 1],[1.33333333 0.66666667] ; [2.66666667 1.33333333],0
b1,1,0.55409,0.350041,[3 4] ; [9 7],[3.65217391 3.34782609] ; [8.34782609 7.65217391],0
d4,1,0.566501,0.328571,[6 1] ; [12  4],[5.47826087 1.52173913] ; [12.52173913  3.47826087],0
s8,1,0.590726,0.289211,[3 4] ; [ 5 11],[2.43478261 4.56521739] ; [ 5.56521739 10.43478261],0
a4,1,0.590726,0.289211,[3 4] ; [ 5 11],[2.43478261 4.56521739] ; [ 5.56521739 10.43478261],0
r1,1,0.599275,0.276091,[5 2] ; [13  3],[5.47826087 1.52173913] ; [12.52173913  3.47826087],0
p7,1,0.647141,0.209524,[4 3] ; [7 8],[3.5 3.5] ; [7.5 7.5],0
p2,1,0.677856,0.172549,[5 1] ; [12  4],[4.63636364 1.36363636] ; [12.36363636  3.63636364],0
a5,1,0.679109,0.171131,[5 2] ; [10  6],[4.56521739 2.43478261] ; [10.43478261  5.56521739],0
b2,1,0.786648,0.07326,[2 3] ; [ 5 10],[1.75 3.25] ; [5.25 9.75],0
b3,1,0.786648,0.07326,[2 3] ; [ 5 10],[1.75 3.25] ; [5.25 9.75],0
p1,1,0.794935,0.067552,[1 6] ; [ 3 13],[1.2173913 5.7826087] ; [ 2.7826087 13.2173913],0
v1,1,0.808605,0.058673,[4 3] ; [10  6],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
p3,1,0.808605,0.058673,[4 3] ; [10  6],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
v3,1,0.856417,0.032738,[2 4] ; [ 6 10],[2.18181818 3.81818182] ; [ 5.81818182 10.18181818],0
a3,1,0.857561,0.032213,[5 2] ; [12  4],[5.17391304 1.82608696] ; [11.82608696  4.17391304],0
a8,1,0.8908,0.018849,[1 6] ; [ 2 10],[1.10526316 5.89473684] ; [ 1.89473684 10.10526316],0
v4,1,0.906855,0.01369,[6 1] ; [14  2],[6.08695652 0.91304348] ; [13.91304348  2.08695652],0
p6,1,0.910162,0.012731,[1 5] ; [ 3 13],[1.09090909 4.90909091] ; [ 2.90909091 13.09090909],0
b4,1,0.968296,0.00158,[4 3] ; [9 7],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
d1,1,0.968296,0.00158,[4 3] ; [9 7],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
v2,1,1.0,0.0,[3 3] ; [8 8],[3. 3.] ; [8. 8.],0
