Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,1e-06,24.875127,[92 26] ; [32 43],[75.8134715 42.1865285] ; [48.1865285 26.8134715],1
v3,1,2.1e-05,18.137357,[70 46] ; [22 54],[55.58333333 60.41666667] ; [36.41666667 39.58333333],1
a6,1,0.00445,8.090567,[85 32] ; [40 36],[75.77720207 41.22279793] ; [49.22279793 26.77720207],0
b4,1,0.007155,7.233553,[72 47] ; [31 45],[62.85641026 56.14358974] ; [40.14358974 35.85641026],0
s4,1,0.007777,7.084072,[21 97] ; [26 49],[28.7357513 89.2642487] ; [18.2642487 56.7357513],0
a7,1,0.025143,5.014002,[90 29] ; [46 30],[82.99487179 36.00512821] ; [53.00512821 22.99487179],0
u1,1,0.037449,4.329892,[38 81] ; [14 62],[31.73333333 87.26666667] ; [20.26666667 55.73333333],0
a3,1,0.038523,4.28178,[102  16] ; [56 19],[96.60103627 21.39896373] ; [61.39896373 13.60103627],0
n3,1,0.040255,4.207113,[20  4] ; [11  9],[16.90909091  7.09090909] ; [14.09090909  5.90909091],0
p3,1,0.04369,4.068495,[89 29] ; [47 29],[82.72164948 35.27835052] ; [53.27835052 22.72164948],0
p9,1,0.045696,3.99277,[113   5] ; [67  9],[109.48453608   8.51546392] ; [70.51546392  5.48453608],0
a5,1,0.054371,3.701279,[101  18] ; [56 20],[95.81025641 23.18974359] ; [61.18974359 14.81025641],0
b5,1,0.05534,3.671802,[76 43] ; [38 38],[69.56923077 49.43076923] ; [44.43076923 31.56923077],0
n5,1,0.076887,3.129514,[103  15] ; [59 17],[98.53608247 19.46391753] ; [63.46391753 12.53608247],0
r3,1,0.081125,3.042224,[116   3] ; [70  6],[113.50769231   5.49230769] ; [72.49230769  3.50769231],0
p12,1,0.096682,2.759443,[21 97] ; [ 7 69],[ 17.03092784 100.96907216] ; [10.96907216 65.03092784],0
d2,1,0.116144,2.468564,[74 44] ; [39 37],[68.73195876 49.26804124] ; [44.26804124 31.73195876],0
s8,1,0.124285,2.362474,[91 27] ; [51 25],[86.37113402 31.62886598] ; [55.62886598 20.37113402],0
s3,1,0.128348,2.31237,[81 37] ; [59 16],[85.59585492 32.40414508] ; [54.40414508 20.59585492],0
n6,1,0.149204,2.080367,[110   7] ; [67  9],[107.30051813   9.69948187] ; [69.69948187  6.30051813],0
n1,1,0.203596,1.616389,[11 13] ; [13  7],[13.09090909 10.90909091] ; [10.90909091  9.09090909],0
u2,1,0.236219,1.403017,[14  3] ; [13  7],[12.40540541  4.59459459] ; [14.59459459  5.40540541],0
p2,1,0.300756,1.07084,[104  15] ; [70  6],[106.18461538  12.81538462] ; [67.81538462  8.18461538],0
d5,1,0.308481,1.037167,[101  17] ; [60 15],[98.43523316 19.56476684] ; [62.56476684 12.43523316],0
n4,1,0.321662,0.982179,[106  13] ; [64 12],[103.74358974  15.25641026] ; [66.25641026  9.74358974],0
p7,1,0.331915,0.941413,[101  16] ; [60 14],[98.62303665 18.37696335] ; [62.37696335 11.62303665],0
p10,1,0.332813,0.937923,[105  13] ; [64 12],[102.79381443  15.20618557] ; [66.20618557  9.79381443],0
a8,1,0.348326,0.879547,[19 87] ; [ 9 62],[16.76836158 89.23163842] ; [11.23163842 59.76836158],0
a2,1,0.359123,0.840958,[37 82] ; [19 57],[34.17435897 84.82564103] ; [21.82564103 54.17435897],0
p8,1,0.377593,0.778525,[76 41] ; [54 22],[78.80829016 38.19170984] ; [51.19170984 24.80829016],0
r2,1,0.38069,0.768474,[114   4] ; [74  1],[114.94300518   3.05699482] ; [73.05699482  1.94300518],0
a4,1,0.400799,0.705926,[60 59] ; [43 33],[62.85641026 56.14358974] ; [40.14358974 35.85641026],0
b1,1,0.435803,0.607309,[45 74] ; [33 43],[47.6 71.4] ; [30.4 45.6],0
s1,1,0.462955,0.53874,[  5 114] ; [ 5 71],[  6.1025641 112.8974359] ; [ 3.8974359 72.1025641],0
p1,1,0.498949,0.457171,[ 16 102] ; [13 63],[ 17.63917526 100.36082474] ; [11.36082474 64.63917526],0
a1,1,0.50845,0.437255,[ 11 108] ; [ 5 71],[  9.76410256 109.23589744] ; [ 6.23589744 69.76410256],0
r4,1,0.52489,0.404274,[111   8] ; [69  7],[109.84615385   9.15384615] ; [70.15384615  5.84615385],0
b2,1,0.538299,0.378702,[40 46] ; [28 26],[41.77142857 44.22857143] ; [26.22857143 27.77142857],0
b3,1,0.538299,0.378702,[40 46] ; [28 26],[41.77142857 44.22857143] ; [26.22857143 27.77142857],0
u4,1,0.565444,0.330366,[  5 114] ; [ 2 74],[  4.27179487 114.72820513] ; [ 2.72820513 73.27179487],0
u3,1,0.588198,0.293167,[14  3] ; [15  5],[13.32432432  3.67567568] ; [15.67567568  4.32432432],0
p5,1,0.610496,0.259454,[26 93] ; [19 57],[27.46153846 91.53846154] ; [17.53846154 58.46153846],0
p4,1,0.622082,0.242952,[98 20] ; [61 15],[96.71134021 21.28865979] ; [62.28865979 13.71134021],0
d4,1,0.69823,0.15032,[103  15] ; [64 11],[102.10362694  15.89637306] ; [64.89637306 10.10362694],0
p11,1,0.724123,0.124577,[93 26] ; [61 15],[93.97948718 25.02051282] ; [60.02051282 15.97948718],0
s2,1,0.748189,0.103059,[90 29] ; [59 17],[90.92820513 28.07179487] ; [58.07179487 17.92820513],0
n2,1,0.757315,0.095486,[17  7] ; [15  5],[17.45454545  6.54545455] ; [14.54545455  5.45454545],0
s6,1,0.842689,0.039385,[98 19] ; [62 13],[97.5 19.5] ; [62.5 12.5],0
s5,1,0.881563,0.022198,[60 50] ; [39 34],[59.50819672 50.49180328] ; [39.49180328 33.50819672],0
d3,1,0.94677,0.004457,[89 29] ; [57 19],[88.80412371 29.19587629] ; [57.19587629 18.80412371],0
r1,1,0.956757,0.00294,[99 20] ; [63 13],[98.86153846 20.13846154] ; [63.13846154 12.86153846],0
d1,1,0.985926,0.000311,[80 39] ; [51 25],[79.94358974 39.05641026] ; [51.05641026 24.94358974],0
