Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1e-06,24.340928,[18 32] ; [91 29],[32.05882353 17.94117647] ; [76.94117647 43.05882353],1
a6,1,1e-06,23.752298,[21 29] ; [96 24],[34.41176471 15.58823529] ; [82.58823529 37.41176471],1
u1,1,0.000218,13.668714,[ 4 46] ; [43 77],[13.82352941 36.17647059] ; [33.17647059 86.82352941],1
a2,1,0.004373,8.12186,[ 8 42] ; [46 74],[15.88235294 34.11764706] ; [38.11764706 81.88235294],0
b5,1,0.006915,7.294816,[29 21] ; [94 26],[36.17647059 13.82352941] ; [86.82352941 33.17647059],0
p2,1,0.007047,7.260889,[28 22] ; [92 28],[35.29411765 14.70588235] ; [84.70588235 35.29411765],0
d1,1,0.022876,5.177933,[24 26] ; [80 40],[30.58823529 19.41176471] ; [73.41176471 46.58823529],0
n1,1,0.031466,4.627364,[13  7] ; [ 9 18],[ 9.36170213 10.63829787] ; [12.63829787 14.36170213],0
r4,1,0.033217,4.534552,[42  8] ; [113   7],[45.58823529  4.41176471] ; [109.41176471  10.58823529],0
b1,1,0.080687,3.051003,[26 24] ; [45 75],[20.88235294 29.11764706] ; [50.11764706 69.88235294],0
b4,1,0.080687,3.051003,[24 26] ; [75 45],[29.11764706 20.88235294] ; [69.88235294 50.11764706],0
v2,1,0.09929,2.71691,[24 24] ; [71 40],[28.67924528 19.32075472] ; [66.32075472 44.67924528],0
r1,1,0.100666,2.694967,[37 13] ; [100  18],[40.77380952  9.22619048] ; [96.22619048 21.77380952],0
p9,1,0.104077,2.641926,[39 10] ; [106  13],[42.29166667  6.70833333] ; [102.70833333  16.29166667],0
b2,1,0.123547,2.371765,[21 21] ; [30 54],[17. 25.] ; [34. 50.],0
b3,1,0.123547,2.371765,[21 21] ; [30 54],[17. 25.] ; [34. 50.],0
n2,1,0.128223,2.313889,[17  4] ; [17 11],[14.57142857  6.42857143] ; [19.42857143  8.57142857],0
p4,1,0.131648,2.272963,[22 28] ; [68 52],[26.47058824 23.52941176] ; [63.52941176 56.47058824],0
d4,1,0.160943,1.965347,[37 13] ; [100  20],[40.29411765  9.70588235] ; [96.70588235 23.29411765],0
s2,1,0.162544,1.950397,[40 10] ; [82 36],[36.30952381 13.69047619] ; [85.69047619 32.30952381],0
a3,1,0.164706,1.930482,[42  8] ; [89 31],[38.52941176 11.47058824] ; [92.47058824 27.52941176],0
v3,1,0.200088,1.641732,[24 23] ; [44 66],[20.3566879 26.6433121] ; [47.6433121 62.3566879],0
