Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2e-06,22.271725,[10 64] ; [26 23],[21.65853659 52.34146341] ; [14.34146341 34.65853659],1
s7,1,5.4e-05,16.307996,[15 54] ; [28 20],[25.35897436 43.64102564] ; [17.64102564 30.35897436],1
p8,1,9.5e-05,15.238095,[12 60] ; [24 24],[21.6 50.4] ; [14.4 33.6],1
s6,1,0.000141,14.492951,[29 44] ; [36 12],[39.21487603 33.78512397] ; [25.78512397 22.21487603],1
d3,1,0.000315,12.976966,[31 42] ; [37 12],[40.68852459 32.31147541] ; [27.31147541 21.68852459],1
s8,1,0.000433,12.385044,[12 61] ; [22 26],[20.51239669 52.48760331] ; [13.48760331 34.51239669],1
p6,1,0.000466,12.24654,[11 62] ; [21 27],[19.30578512 53.69421488] ; [12.69421488 35.30578512],1
p2,1,0.000496,12.13232,[34 40] ; [38 11],[43.31707317 30.68292683] ; [28.68292683 20.31707317],1
s2,1,0.000668,11.575126,[18 55] ; [26 21],[26.76666667 46.23333333] ; [17.23333333 29.76666667],1
s3,1,0.001743,9.802723,[27 45] ; [32 16],[35.4 36.6] ; [23.6 24.4],0
r3,1,0.002501,9.139632,[48 25] ; [44  5],[55.04918033 17.95081967] ; [36.95081967 12.04918033],0
r4,1,0.002961,8.831431,[45 29] ; [42  7],[52.34146341 21.65853659] ; [34.65853659 14.34146341],0
v2,1,0.003073,8.763408,[18 55] ; [24 23],[25.55 47.45] ; [16.45 30.55],0
n6,1,0.005494,7.70915,[48 26] ; [42  6],[54.59016393 19.40983607] ; [35.40983607 12.59016393],0
p5,1,0.006019,7.54453,[ 2 72] ; [ 8 40],[ 6.06557377 67.93442623] ; [ 3.93442623 44.06557377],0
v4,1,0.007845,7.0685,[55 18] ; [46  3],[60.43442623 12.56557377] ; [40.56557377  8.43442623],0
n1,1,0.012094,6.297099,[13 22] ; [12  4],[17.15686275 17.84313725] ; [7.84313725 8.15686275],0
d1,1,0.016629,5.735072,[29 45] ; [30 19],[35.49593496 38.50406504] ; [23.50406504 25.49593496],0
d4,1,0.018803,5.519712,[42 29] ; [39 10],[47.925 23.075] ; [33.075 15.925],0
d5,1,0.019825,5.427221,[47 26] ; [41  8],[52.6557377 20.3442623] ; [35.3442623 13.6557377],0
u1,1,0.02331,5.145263,[ 8 66] ; [13 36],[12.63414634 61.36585366] ; [ 8.36585366 40.63414634],0
a7,1,0.025729,4.974164,[39 34] ; [36 13],[44.87704918 28.12295082] ; [30.12295082 18.87704918],0
p7,1,0.064478,3.418273,[26 46] ; [26 23],[30.94214876 41.05785124] ; [21.05785124 27.94214876],0
r2,1,0.070439,3.272752,[61 13] ; [45  3],[64.29508197  9.70491803] ; [41.70491803  6.29508197],0
a1,1,0.084368,2.97869,[10 64] ; [ 2 47],[ 7.2195122 66.7804878] ; [ 4.7804878 44.2195122],0
a4,1,0.094372,2.798166,[30 42] ; [28 21],[34.51239669 37.48760331] ; [23.48760331 25.51239669],0
p9,1,0.097099,2.752561,[22 47] ; [23 26],[26.31355932 42.68644068] ; [18.68644068 30.31355932],0
s4,1,0.11204,2.525211,[ 9 64] ; [11 36],[12.16666667 60.83333333] ; [ 7.83333333 39.16666667],0
n2,1,0.15236,2.048464,[20 17] ; [12  4],[22.33962264 14.66037736] ; [9.66037736 6.33962264],0
s5,1,0.201478,1.631629,[12 61] ; [12 34],[14.72268908 58.27731092] ; [ 9.27731092 36.72268908],0
r1,1,0.227809,1.454488,[46 27] ; [36 13],[49.06557377 23.93442623] ; [32.93442623 16.06557377],0
b2,1,0.233084,1.421944,[14 34] ; [15 21],[16.57142857 31.42857143] ; [12.42857143 23.57142857],0
b3,1,0.233084,1.421944,[14 34] ; [15 21],[16.57142857 31.42857143] ; [12.42857143 23.57142857],0
