Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3e-06,21.844691,[21 13] ; [ 7 45],[11.06976744 22.93023256] ; [16.93023256 35.06976744],1
a5,1,0.538121,0.379033,[18 16] ; [24 28],[16.60465116 17.39534884] ; [25.39534884 26.60465116],0
u3,1,0.549495,0.358222,[7 6] ; [10 13],[6.13888889 6.86111111] ; [10.86111111 12.13888889],0
p6,1,0.639253,0.21972,[ 9 23] ; [12 39],[ 8.09638554 23.90361446] ; [12.90361446 38.09638554],0
p8,1,0.64315,0.214646,[11 23] ; [19 32],[12. 22.] ; [18. 33.],0
u1,1,0.661094,0.192197,[ 2 32] ; [ 2 50],[ 1.58139535 32.41860465] ; [ 2.41860465 49.58139535],0
v2,1,0.688993,0.160178,[13 19] ; [23 28],[13.87951807 18.12048193] ; [22.12048193 28.87951807],0
n5,1,0.716275,0.13209,[20 14] ; [32 19],[20.8 13.2] ; [31.2 19.8],0
a2,1,0.750208,0.101356,[ 4 30] ; [ 5 47],[ 3.55813953 30.44186047] ; [ 5.44186047 46.55813953],0
b5,1,0.779702,0.078236,[20 14] ; [29 23],[19.37209302 14.62790698] ; [29.62790698 22.37209302],0
p12,1,0.781224,0.077131,[ 1 33] ; [ 1 49],[ 0.80952381 33.19047619] ; [ 1.19047619 48.80952381],0
a7,1,0.789785,0.07107,[19 15] ; [27 24],[18.4 15.6] ; [27.6 23.4],0
a8,1,0.799056,0.064805,[ 1 32] ; [ 1 46],[ 0.825 32.175] ; [ 1.175 45.825],0
p3,1,0.82082,0.051298,[10 23] ; [14 36],[ 9.54216867 23.45783133] ; [14.45783133 35.54216867],0
p1,1,0.823046,0.05001,[ 1 33] ; [ 2 50],[ 1.18604651 32.81395349] ; [ 1.81395349 50.18604651],0
p4,1,0.870871,0.026423,[13 21] ; [20 30],[13.35714286 20.64285714] ; [19.64285714 30.35714286],0
n3,1,0.888117,0.019793,[10  8] ; [15 11],[10.22727273  7.77272727] ; [14.77272727 11.22727273],0
r1,1,0.96303,0.002148,[ 9 25] ; [14 38],[ 9.09302326 24.90697674] ; [13.90697674 38.09302326],0
