Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,4e-06,21.178638,[10 27] ; [37 11],[20.45882353 16.54117647] ; [26.54117647 21.45882353],1
r2,1,0.57804,0.309414,[21 15] ; [24 22],[19.75609756 16.24390244] ; [25.24390244 20.75609756],0
v1,1,0.636348,0.22355,[ 8 29] ; [12 34],[ 8.91566265 28.08433735] ; [11.08433735 34.91566265],0
s3,1,0.640805,0.21769,[12 24] ; [18 29],[13.01204819 22.98795181] ; [16.98795181 30.01204819],0
r1,1,0.66311,0.189768,[10 27] ; [11 37],[ 9.14117647 27.85882353] ; [11.85882353 36.14117647],0
p5,1,0.713694,0.134615,[ 3 33] ; [ 3 45],[ 2.57142857 33.42857143] ; [ 3.42857143 44.57142857],0
d4,1,0.720905,0.127628,[23 14] ; [28 20],[22.2 14.8] ; [28.8 19.2],0
u1,1,0.789172,0.071495,[ 2 35] ; [ 2 46],[ 1.74117647 35.25882353] ; [ 2.25882353 45.74117647],0
d5,1,0.901672,0.015264,[19 18] ; [24 24],[18.71764706 18.28235294] ; [24.28235294 23.71764706],0
b4,1,0.946614,0.004484,[19 18] ; [25 23],[19.15294118 17.84705882] ; [24.84705882 23.15294118],0
a7,1,0.991758,0.000107,[17 20] ; [22 26],[16.97647059 20.02352941] ; [22.02352941 25.97647059],0
