Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,32.962848,[ 27 126] ; [33 24],[ 43.71428571 109.28571429] ; [16.28571429 40.71428571],1
p6,1,0.000284,13.175771,[ 45 113] ; [32 26],[ 56.32407407 101.67592593] ; [20.67592593 37.32407407],1
p7,1,0.000389,12.586194,[97 64] ; [49  8],[107.82568807  53.17431193] ; [38.17431193 18.82568807],1
p9,1,0.009587,6.710158,[131  32] ; [55  3],[137.18552036  25.81447964] ; [48.81447964  9.18552036],0
p8,1,0.010807,6.496725,[84 76] ; [41 16],[92.16589862 67.83410138] ; [32.83410138 24.16589862],0
a8,1,0.01765,5.630567,[ 12 133] ; [10 38],[ 16.52849741 128.47150259] ; [ 5.47150259 42.52849741],0
s5,1,0.022045,5.242241,[ 22 141] ; [15 41],[ 27.53881279 135.46118721] ; [ 9.46118721 46.53881279],0
p5,1,0.023738,5.113658,[ 13 150] ; [11 48],[ 17.62162162 145.37837838] ; [ 6.37837838 52.62162162],0
v3,1,0.025036,5.021419,[62 97] ; [33 26],[69.28899083 89.71100917] ; [25.71100917 33.28899083],0
p10,1,0.029464,4.740314,[123  39] ; [51  6],[128.71232877  33.28767123] ; [45.28767123 11.71232877],0
n4,1,0.044853,4.024141,[120  43] ; [51  8],[125.55405405  37.44594595] ; [45.44594595 13.55405405],0
s6,1,0.052844,3.748848,[75 87] ; [36 23],[81.36651584 80.63348416] ; [29.63348416 29.36651584],0
d2,1,0.090668,2.862469,[68 96] ; [32 27],[73.5426009 90.4573991] ; [26.4573991 32.5426009],0
p11,1,0.09215,2.836401,[128  36] ; [52  7],[132.37668161  31.62331839] ; [47.62331839 11.37668161],0
p4,1,0.092756,2.825875,[90 73] ; [40 19],[95.45045045 67.54954955] ; [34.54954955 24.45045045],0
r1,1,0.102528,2.665768,[127  35] ; [52  7],[131.21266968  30.78733032] ; [47.78733032 11.21266968],0
d4,1,0.123744,2.369279,[123  41] ; [50  9],[127.22869955  36.77130045] ; [45.77130045 13.22869955],0
a5,1,0.135665,2.226458,[114  50] ; [47 12],[118.40358744  45.59641256] ; [42.59641256 16.40358744],0
r4,1,0.160026,1.973979,[138  26] ; [54  5],[141.20179372  22.79820628] ; [50.79820628  8.20179372],0
b4,1,0.207994,1.585336,[93 71] ; [39 20],[97.07623318 66.92376682] ; [34.92376682 24.07623318],0
r3,1,0.225582,1.468501,[149  13] ; [57  2],[151.00452489  10.99547511] ; [54.99547511  4.00452489],0
n3,1,0.229654,1.443001,[26  7] ; [4 3],[24.75  8.25] ; [5.25 1.75],0
b2,1,0.265595,1.239357,[36 54] ; [23 23],[39.04411765 50.95588235] ; [19.95588235 26.04411765],0
b3,1,0.265595,1.239357,[36 54] ; [23 23],[39.04411765 50.95588235] ; [19.95588235 26.04411765],0
v4,1,0.274016,1.196532,[149  12] ; [57  2],[150.75454545  10.24545455] ; [55.24545455  3.75454545],0
a6,1,0.278367,1.175047,[118  46] ; [38 21],[114.7264574  49.2735426] ; [41.2735426 17.7264574],0
s4,1,0.302148,1.06469,[ 12 149] ; [ 7 52],[ 13.90454545 147.09545455] ; [ 5.09545455 53.90454545],0
p12,1,0.439937,0.596446,[  7 155] ; [ 4 54],[  8.1 153.9] ; [ 2.9 55.1],0
d1,1,0.44394,0.586077,[85 79] ; [34 25],[87.51569507 76.48430493] ; [31.48430493 27.51569507],0
u2,1,0.45758,0.551807,[27 25] ; [10  6],[28.29411765 23.70588235] ; [8.70588235 7.29411765],0
s3,1,0.481018,0.496555,[ 32 130] ; [14 44],[ 33.87272727 128.12727273] ; [12.12727273 45.87272727],0
s1,1,0.496396,0.462633,[  3 159] ; [ 2 57],[  3.66515837 158.33484163] ; [ 1.33484163 57.66515837],0
r2,1,0.511583,0.430828,[151  10] ; [52  5],[149.92201835  11.07798165] ; [53.07798165  3.92201835],0
a3,1,0.532471,0.389674,[111  51] ; [43 16],[112.88687783  49.11312217] ; [41.11312217 17.88687783],0
a7,1,0.563338,0.333958,[118  45] ; [45 14],[119.68018018  43.31981982] ; [43.31981982 15.68018018],0
p3,1,0.564348,0.332231,[83 78] ; [33 26],[84.89090909 76.10909091] ; [31.10909091 27.89090909],0
p2,1,0.574817,0.31469,[141  21] ; [53  6],[142.2081448  19.7918552] ; [51.7918552  7.2081448],0
b1,1,0.577968,0.309532,[ 60 104] ; [24 35],[ 61.77578475 102.22421525] ; [22.22421525 36.77578475],0
a2,1,0.59325,0.285298,[ 36 128] ; [11 48],[ 34.56502242 129.43497758] ; [12.43497758 46.56502242],0
a1,1,0.633098,0.227882,[  6 158] ; [ 3 56],[  6.61883408 157.38116592] ; [ 2.38116592 56.61883408],0
a4,1,0.67405,0.176901,[69 93] ; [27 32],[70.37104072 91.62895928] ; [25.62895928 33.37104072],0
n5,1,0.698834,0.149687,[123  40] ; [46 13],[124.08558559  38.91441441] ; [44.91441441 14.08558559],0
v2,1,0.731897,0.117377,[107  53] ; [38 21],[105.93607306  54.06392694] ; [39.06392694 19.93607306],0
d3,1,0.733333,0.116073,[110  54] ; [41 18],[111.04932735  52.95067265] ; [39.95067265 19.04932735],0
u1,1,0.757475,0.095357,[ 25 139] ; [10 49],[ 25.73991031 138.26008969] ; [ 9.26008969 49.73991031],0
b5,1,0.774808,0.081849,[105  59] ; [39 20],[105.90134529  58.09865471] ; [38.09865471 20.90134529],0
u4,1,0.785756,0.073889,[  2 162] ; [ 1 58],[  2.20627803 161.79372197] ; [ 0.79372197 58.20627803],0
u3,1,0.913961,0.011673,[29 24] ; [9 7],[29.1884058 23.8115942] ; [8.8115942 7.1884058],0
n1,1,0.934493,0.006756,[14 20] ; [3 4],[14.09756098 19.90243902] ; [2.90243902 4.09756098],0
d5,1,0.949024,0.004087,[130  34] ; [47 12],[130.17040359  33.82959641] ; [46.82959641 12.17040359],0
n6,1,0.949841,0.003957,[132  31] ; [48 11],[132.16216216  30.83783784] ; [47.83783784 11.16216216],0
n2,1,0.964507,0.00198,[24 10] ; [5 2],[24.04878049  9.95121951] ; [4.95121951 2.04878049],0
p1,1,0.988327,0.000214,[ 14 150] ; [ 5 54],[ 13.97309417 150.02690583] ; [ 5.02690583 53.97309417],0
