Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,40.253896,[98 21] ; [11 28],[82.09493671 36.90506329] ; [26.90506329 12.09493671],1
p7,1,0.000732,11.405144,[78 35] ; [15 24],[69.13815789 43.86184211] ; [23.86184211 15.13815789],1
n6,1,0.003468,8.543059,[101  17] ; [25 14],[94.70063694 23.29936306] ; [31.29936306  7.70063694],0
p5,1,0.018214,5.575451,[21 98] ; [ 1 38],[ 16.56962025 102.43037975] ; [ 5.43037975 33.56962025],0
p8,1,0.030664,4.671659,[61 57] ; [12 26],[55.21794872 62.78205128] ; [17.78205128 20.21794872],0
p4,1,0.033982,4.495634,[69 50] ; [15 24],[63.26582278 55.73417722] ; [20.73417722 18.26582278],0
p10,1,0.041694,4.147574,[93 25] ; [23 14],[88.30967742 29.69032258] ; [27.69032258  9.30967742],0
d4,1,0.045413,4.003229,[81 38] ; [33  6],[85.86075949 33.13924051] ; [28.13924051 10.86075949],0
p6,1,0.05623,3.645239,[46 70] ; [ 8 28],[41.21052632 74.78947368] ; [12.78947368 23.21052632],0
p11,1,0.069014,3.306326,[91 28] ; [24 15],[86.61392405 32.38607595] ; [28.38607595 10.61392405],0
p2,1,0.080195,3.060949,[98 21] ; [27 12],[94.14556962 24.85443038] ; [30.85443038  8.14556962],0
d3,1,0.086377,2.940622,[67 52] ; [28 11],[71.55063291 47.44936709] ; [23.44936709 15.55063291],0
v2,1,0.111406,2.534158,[58 55] ; [13 23],[53.84563758 59.15436242] ; [17.15436242 18.84563758],0
v3,1,0.121794,2.3941,[44 71] ; [ 9 28],[40.09868421 74.90131579] ; [12.90131579 24.09868421],0
p3,1,0.133658,2.249496,[56 63] ; [13 26],[51.96835443 67.03164557] ; [17.03164557 21.96835443],0
u2,1,0.144714,2.127101,[35 25] ; [16  5],[37.77777778 22.22222222] ; [13.22222222  7.77777778],0
d2,1,0.15335,2.038611,[28 91] ; [ 5 34],[24.85443038 94.14556962] ; [ 8.14556962 30.85443038],0
a8,1,0.15442,2.028034,[16 94] ; [ 2 34],[13.56164384 96.43835616] ; [ 4.43835616 31.56164384],0
u3,1,0.161085,1.964009,[37 24] ; [17  5],[39.68674699 21.31325301] ; [14.31325301  7.68674699],0
r1,1,0.169303,1.889101,[89 29] ; [25 14],[85.68152866 32.31847134] ; [28.31847134 10.68152866],0
r4,1,0.170837,1.875582,[105  14] ; [31  8],[102.43037975  16.56962025] ; [33.56962025  5.43037975],0
p12,1,0.171774,1.867389,[ 11 108] ; [ 1 38],[  9.03797468 109.96202532] ; [ 2.96202532 36.03797468],0
p1,1,0.278114,1.176284,[ 13 105] ; [ 2 37],[ 11.27388535 106.72611465] ; [ 3.72611465 35.27388535],0
s4,1,0.336668,0.923077,[27 90] ; [12 27],[29.25 87.75] ; [ 9.75 29.25],0
s2,1,0.34487,0.892244,[73 44] ; [21 18],[70.5 46.5] ; [23.5 15.5],0
a4,1,0.345426,0.890189,[23 95] ; [ 5 34],[21.04458599 96.95541401] ; [ 6.95541401 32.04458599],0
v1,1,0.368977,0.807105,[60 56] ; [16 21],[57.62091503 58.37908497] ; [18.37908497 18.62091503],0
a3,1,0.378079,0.776938,[58 60] ; [16 23],[55.61783439 62.38216561] ; [18.38216561 20.61783439],0
b1,1,0.384001,0.757854,[49 70] ; [13 26],[46.69620253 72.30379747] ; [15.30379747 23.69620253],0
a7,1,0.386596,0.749621,[79 39] ; [29 10],[81.17197452 36.82802548] ; [26.82802548 12.17197452],0
b3,1,0.410449,0.6775,[13 52] ; [ 6 15],[14.36046512 50.63953488] ; [ 4.63953488 16.36046512],0
b2,1,0.410449,0.6775,[13 52] ; [ 6 15],[14.36046512 50.63953488] ; [ 4.63953488 16.36046512],0
a1,1,0.419555,0.651561,[  3 116] ; [ 2 37],[  3.76582278 115.23417722] ; [ 1.23417722 37.76582278],0
s7,1,0.447491,0.576998,[56 55] ; [16 21],[54. 57.] ; [18. 19.],0
a6,1,0.458925,0.548515,[59 60] ; [22 17],[61.00632911 57.99367089] ; [19.99367089 19.00632911],0
s5,1,0.461881,0.541332,[36 79] ; [14 23],[37.82894737 77.17105263] ; [12.17105263 24.82894737],0
p9,1,0.473979,0.512685,[92 25] ; [27 10],[90.40909091 26.59090909] ; [28.59090909  8.40909091],0
b4,1,0.521553,0.410821,[74 45] ; [22 17],[72.30379747 46.69620253] ; [23.69620253 15.30379747],0
d1,1,0.530705,0.393042,[40 79] ; [11 28],[38.41139241 80.58860759] ; [12.58860759 26.41139241],0
r3,1,0.552003,0.353741,[111   6] ; [36  3],[110.25   6.75] ; [36.75  2.25],0
n3,1,0.660768,0.192593,[16 11] ; [8 4],[16.61538462 10.38461538] ; [7.38461538 4.61538462],0
n1,1,0.660768,0.192593,[11 16] ; [4 8],[10.38461538 16.61538462] ; [4.61538462 7.38461538],0
n2,1,0.766822,0.087933,[19  8] ; [9 3],[19.38461538  7.61538462] ; [8.61538462 3.38461538],0
s8,1,0.774827,0.081834,[55 64] ; [17 22],[54.2278481 64.7721519] ; [17.7721519 21.2278481],0
d5,1,0.793991,0.06819,[82 37] ; [26 13],[81.34177215 37.65822785] ; [26.65822785 12.34177215],0
s1,1,0.825429,0.04865,[  7 108] ; [ 2 37],[  6.72077922 108.27922078] ; [ 2.27922078 36.72077922],0
r2,1,0.826641,0.047966,[107  11] ; [34  4],[106.65384615  11.34615385] ; [34.34615385  3.65384615],0
v4,1,0.851463,0.035063,[111   7] ; [37  2],[111.23566879   6.76433121] ; [36.76433121  2.23566879],0
s3,1,0.857139,0.032406,[85 31] ; [28 11],[84.56774194 31.43225806] ; [28.43225806 10.56774194],0
b5,1,0.939321,0.005795,[71 48] ; [23 16],[70.79746835 48.20253165] ; [23.20253165 15.79746835],0
