Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,49.581345,[37 16] ; [ 21 108],[16.89010989 36.10989011] ; [41.10989011 87.89010989],1
s2,1,0.0,28.013241,[42 15] ; [43 91],[25.36649215 31.63350785] ; [59.63350785 74.36649215],1
s6,1,2e-06,22.684146,[48  8] ; [65 69],[33.30526316 22.69473684] ; [79.69473684 54.30526316],1
s3,1,7.6e-05,15.66416,[41 16] ; [54 79],[28.5 28.5] ; [66.5 66.5],1
s5,1,0.000164,14.208333,[29 25] ; [33 99],[18. 36.] ; [44. 88.],1
p6,1,0.000874,11.077992,[22 35] ; [ 21 108],[13.17741935 43.82258065] ; [29.82258065 99.17741935],1
p1,1,0.001188,10.508771,[ 8 48] ; [  3 131],[ 3.24210526 52.75789474] ; [  7.75789474 126.24210526],0
b3,1,0.001418,10.181818,[18 15] ; [14 49],[11. 22.] ; [21. 42.],0
b2,1,0.001418,10.181818,[18 15] ; [14 49],[11. 22.] ; [21. 42.],0
p3,1,0.003189,8.696298,[29 28] ; [38 95],[20.1 36.9] ; [46.9 86.1],0
p10,1,0.003266,8.652755,[46  9] ; [82 51],[37.44680851 17.55319149] ; [90.55319149 42.44680851],0
p9,1,0.003499,8.527268,[49  6] ; [90 41],[41.10215054 13.89784946] ; [97.89784946 33.10215054],0
p8,1,0.010937,6.475585,[33 24] ; [50 82],[25.03174603 31.96825397] ; [57.96825397 74.03174603],0
v1,1,0.012111,6.294515,[32 23] ; [50 81],[24.24731183 30.75268817] ; [57.75268817 73.24731183],0
u3,1,0.01418,6.015577,[16  2] ; [29 22],[11.73913043  6.26086957] ; [33.26086957 17.73913043],0
v4,1,0.017971,5.598969,[56  1] ; [117  17],[51.62827225  5.37172775] ; [121.37172775  12.62827225],0
p4,1,0.02344,5.135576,[32 25] ; [51 82],[24.9 32.1] ; [58.1 74.9],0
r2,1,0.023731,5.114195,[55  2] ; [114  20],[50.43455497  6.56544503] ; [118.56544503  15.43455497],0
a8,1,0.044393,4.04154,[ 4 49] ; [  2 123],[ 1.78651685 51.21348315] ; [  4.21348315 120.78651685],0
r4,1,0.046207,3.974022,[50  7] ; [101  34],[44.828125 12.171875] ; [106.171875  28.828125],0
u1,1,0.056676,3.632067,[10 47] ; [ 11 124],[ 6.234375 50.765625] ; [ 14.765625 120.234375],0
p5,1,0.078688,3.091786,[ 5 51] ; [  4 130],[ 2.65263158 53.34736842] ; [  6.34736842 127.65263158],0
p2,1,0.083688,2.991783,[46 11] ; [91 42],[41.1 15.9] ; [95.9 37.1],0
d3,1,0.087727,2.915591,[49  8] ; [101  34],[44.53125 12.46875] ; [105.46875  29.53125],0
p7,1,0.089904,2.87609,[33 20] ; [63 67],[27.80327869 25.19672131] ; [68.19672131 61.80327869],0
p12,1,0.101824,2.676747,[ 4 52] ; [  3 131],[ 2.06315789 53.93684211] ; [  4.93684211 129.06315789],0
a2,1,0.103107,2.656808,[13 44] ; [ 18 117],[ 9.203125 47.796875] ; [ 21.796875 113.203125],0
s4,1,0.106654,2.603111,[19 38] ; [ 30 105],[14.546875 42.453125] ; [ 34.453125 100.546875],0
d2,1,0.125324,2.349488,[27 30] ; [48 87],[22.265625 34.734375] ; [52.734375 82.265625],0
n1,1,0.126044,2.340557,[ 8 12] ; [11 39],[ 5.42857143 14.57142857] ; [13.57142857 36.42857143],0
d1,1,0.128033,2.31619,[38 19] ; [74 61],[33.25 23.75] ; [78.75 56.25],0
u2,1,0.128952,2.30508,[13  4] ; [29 23],[10.34782609  6.65217391] ; [31.65217391 20.34782609],0
a5,1,0.140557,2.171847,[39 18] ; [77 58],[34.4375 22.5625] ; [81.5625 53.4375],0
r3,1,0.158313,1.99027,[54  3] ; [118  16],[51.32984293  5.67015707] ; [120.67015707  13.32984293],0
n5,1,0.19794,1.657511,[22 35] ; [39 95],[18.20418848 38.79581152] ; [42.79581152 91.20418848],0
p11,1,0.214625,1.539955,[40 17] ; [82 53],[36.21875 20.78125] ; [85.78125 49.21875],0
v3,1,0.233207,1.421196,[18 34] ; [33 95],[14.73333333 37.26666667] ; [36.26666667 91.73333333],0
b1,1,0.257283,1.283316,[23 34] ; [43 92],[19.59375 37.40625] ; [46.40625 88.59375],0
b5,1,0.313843,1.014434,[39 18] ; [82 53],[35.921875 21.078125] ; [85.078125 49.921875],0
r1,1,0.319838,0.989608,[44 13] ; [94 40],[41.18324607 15.81675393] ; [96.81675393 37.18324607],0
v2,1,0.341353,0.905342,[28 22] ; [63 68],[25.13812155 24.86187845] ; [65.86187845 65.13812155],0
a3,1,0.34289,0.899598,[39 18] ; [82 52],[36.10994764 20.89005236] ; [84.89005236 49.10994764],0
a7,1,0.356132,0.851487,[45 12] ; [98 37],[42.453125 14.546875] ; [100.546875  34.453125],0
n6,1,0.434641,0.610389,[33 23] ; [87 47],[35.36842105 20.63157895] ; [84.63157895 49.36842105],0
s1,1,0.473554,0.513671,[ 1 56] ; [  5 129],[ 1.79057592 55.20942408] ; [  4.20942408 129.79057592],0
a6,1,0.665088,0.187402,[39 18] ; [88 47],[37.703125 19.296875] ; [89.296875 45.703125],0
a1,1,0.7669,0.087872,[ 2 55] ; [  6 129],[ 2.375 54.625] ; [  5.625 129.375],0
a4,1,0.788428,0.072013,[21 36] ; [47 88],[20.1875 36.8125] ; [47.8125 87.1875],0
n3,1,0.870592,0.026538,[11  9] ; [28 21],[11.30434783  8.69565217] ; [27.69565217 21.30434783],0
b4,1,0.902618,0.014971,[36 21] ; [84 51],[35.625 21.375] ; [84.375 50.625],0
d5,1,0.94718,0.004389,[45 12] ; [106  29],[44.828125 12.171875] ; [106.171875  28.828125],0
n2,1,0.980675,0.000587,[13  7] ; [32 17],[13.04347826  6.95652174] ; [31.95652174 17.04347826],0
