Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.012225,6.277902,[17  7] ; [32 45],[11.64356436 12.35643564] ; [37.35643564 39.64356436],0
s2,1,0.018155,5.581099,[16  8] ; [31 48],[10.95145631 13.04854369] ; [36.04854369 42.95145631],0
v1,1,0.018164,5.580255,[19  5] ; [40 37],[14.01980198  9.98019802] ; [44.98019802 32.01980198],0
a5,1,0.024305,5.072743,[23  2] ; [55 24],[18.75  6.25] ; [59.25 19.75],0
b2,1,0.026234,4.940532,[9 5] ; [14 31],[5.45762712 8.54237288] ; [17.54237288 27.45762712],0
b3,1,0.026234,4.940532,[9 5] ; [14 31],[5.45762712 8.54237288] ; [17.54237288 27.45762712],0
p9,1,0.037363,4.333792,[24  1] ; [59 17],[20.54455446  4.45544554] ; [62.45544554 13.54455446],0
p10,1,0.037363,4.333792,[24  1] ; [59 17],[20.54455446  4.45544554] ; [62.45544554 13.54455446],0
p6,1,0.043224,4.086609,[12 13] ; [20 56],[ 7.92079208 17.07920792] ; [24.07920792 51.92079208],0
p8,1,0.073191,3.209974,[17  8] ; [37 41],[13.10679612 11.89320388] ; [40.89320388 37.10679612],0
d5,1,0.127357,2.324429,[23  2] ; [62 17],[20.43269231  4.56730769] ; [64.56730769 14.43269231],0
p7,1,0.175488,1.835422,[18  6] ; [46 31],[15.20792079  8.79207921] ; [48.79207921 28.20792079],0
r4,1,0.17585,1.832354,[24  1] ; [68 11],[22.11538462  2.88461538] ; [69.88461538  9.11538462],0
d1,1,0.179922,1.798269,[18  7] ; [45 34],[15.14423077  9.85576923] ; [47.85576923 31.14423077],0
p5,1,0.180809,1.790961,[ 2 23] ; [15 62],[ 4.16666667 20.83333333] ; [12.83333333 64.16666667],0
p3,1,0.187824,1.734606,[15 10] ; [35 43],[12.13592233 12.86407767] ; [37.86407767 40.13592233],0
n6,1,0.282688,1.154124,[20  5] ; [69  9],[21.60194175  3.39805825] ; [67.39805825 10.60194175],0
