Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000181,14.016755,[10 23] ; [18  4],[16.8 16.2] ; [11.2 10.8],1
p10,1,0.003483,8.535354,[ 8 25] ; [14  8],[13.2 19.8] ; [ 8.8 13.2],0
p9,1,0.008752,6.872727,[10 23] ; [14  7],[14.66666667 18.33333333] ; [ 9.33333333 11.66666667],0
b4,1,0.009882,6.655966,[18 16] ; [19  3],[22.46428571 11.53571429] ; [14.53571429  7.46428571],0
r3,1,0.011289,6.419234,[14 20] ; [16  5],[18.54545455 15.45454545] ; [11.45454545  9.54545455],0
v2,1,0.049067,3.873051,[ 8 25] ; [11 11],[11.4 21.6] ; [ 7.6 14.4],0
d4,1,0.071945,3.238077,[20 14] ; [18  4],[23.07142857 10.92857143] ; [14.92857143  7.07142857],0
s7,1,0.083959,2.986553,[ 5 25] ; [ 8 13],[ 7.64705882 22.35294118] ; [ 5.35294118 15.64705882],0
d5,1,0.102777,2.661913,[19 15] ; [17  5],[21.85714286 12.14285714] ; [14.14285714  7.85714286],0
n4,1,0.114169,2.495544,[28  6] ; [14  8],[25.5  8.5] ; [16.5  5.5],0
s8,1,0.146126,2.112228,[ 2 32] ; [ 4 18],[ 3.64285714 30.35714286] ; [ 2.35714286 19.64285714],0
b5,1,0.153399,2.038123,[15 19] ; [14  8],[17.60714286 16.39285714] ; [11.39285714 10.60714286],0
d1,1,0.155097,2.02139,[12 22] ; [12 10],[14.57142857 19.42857143] ; [ 9.42857143 12.57142857],0
b2,1,0.158662,1.986931,[11 14] ; [ 3 11],[ 8.97435897 16.02564103] ; [5.02564103 8.97435897],0
b3,1,0.158662,1.986931,[11 14] ; [ 3 11],[ 8.97435897 16.02564103] ; [5.02564103 8.97435897],0
p2,1,0.172654,1.859744,[10 24] ; [10 11],[12.36363636 21.63636364] ; [ 7.63636364 13.36363636],0
a3,1,0.17393,1.848739,[18 15] ; [16  6],[20.4 12.6] ; [13.6  8.4],0
s6,1,0.216446,1.527778,[ 7 26] ; [ 8 14],[ 9. 24.] ; [ 6. 16.],0
a4,1,0.216446,1.527778,[11 22] ; [11 11],[13.2 19.8] ; [ 8.8 13.2],0
u2,1,0.259177,1.273148,[ 2 14] ; [2 4],[ 2.90909091 13.09090909] ; [1.09090909 4.90909091],0
a5,1,0.316093,1.005044,[17 17] ; [14  8],[18.82142857 15.17857143] ; [12.17857143  9.82142857],0
p5,1,0.318199,0.996334,[ 1 33] ; [ 2 20],[ 1.82142857 32.17857143] ; [ 1.17857143 20.82142857],0
d3,1,0.327231,0.959824,[14 20] ; [12 10],[15.78571429 18.21428571] ; [10.21428571 11.78571429],0
n1,1,0.345779,0.888889,[ 8 10] ; [4 2],[9. 9.] ; [3. 3.],0
n2,1,0.345779,0.888889,[ 8 10] ; [4 2],[9. 9.] ; [3. 3.],0
a7,1,0.429607,0.623886,[16 18] ; [ 8 14],[14.57142857 19.42857143] ; [ 9.42857143 12.57142857],0
b1,1,0.447053,0.578112,[22 12] ; [12 10],[20.64285714 13.35714286] ; [13.35714286  8.64285714],0
s4,1,0.534925,0.385027,[ 5 29] ; [ 2 20],[ 4.25 29.75] ; [ 2.75 19.25],0
p6,1,0.548372,0.360242,[ 5 28] ; [ 2 19],[ 4.27777778 28.72222222] ; [ 2.72222222 18.27777778],0
p7,1,0.562833,0.334822,[ 7 27] ; [ 6 16],[ 7.89285714 26.10714286] ; [ 5.10714286 16.89285714],0
r2,1,0.615324,0.252495,[19 13] ; [11 10],[18.11320755 13.88679245] ; [11.88679245  9.11320755],0
p3,1,0.633856,0.226868,[ 8 26] ; [ 4 18],[ 7.28571429 26.71428571] ; [ 4.71428571 17.28571429],0
d2,1,0.740809,0.109416,[15 18] ; [11 11],[15.6 17.4] ; [10.4 11.6],0
p4,1,0.752044,0.099822,[ 8 26] ; [ 6 16],[ 8.5 25.5] ; [ 5.5 16.5],0
u3,1,0.799782,0.064327,[ 2 14] ; [1 5],[ 2.18181818 13.81818182] ; [0.81818182 5.18181818],0
s3,1,0.816903,0.053606,[11 22] ; [ 8 14],[11.4 21.6] ; [ 7.6 14.4],0
s2,1,0.8489,0.036299,[ 7 27] ; [ 5 17],[ 7.28571429 26.71428571] ; [ 4.71428571 17.28571429],0
v1,1,0.865041,0.028887,[ 9 25] ; [ 6 15],[ 9.27272727 24.72727273] ; [ 5.72727273 15.27272727],0
r1,1,0.887637,0.019964,[13 21] ; [ 8 14],[12.75 21.25] ; [ 8.25 13.75],0
a6,1,0.906413,0.013821,[16 18] ; [10 12],[15.78571429 18.21428571] ; [10.21428571 11.78571429],0
p1,1,0.911058,0.012478,[ 5 29] ; [ 3 19],[ 4.85714286 29.14285714] ; [ 3.14285714 18.85714286],0
a2,1,0.911058,0.012478,[ 5 29] ; [ 3 19],[ 4.85714286 29.14285714] ; [ 3.14285714 18.85714286],0
s5,1,0.930426,0.007623,[ 5 28] ; [ 3 18],[ 4.88888889 28.11111111] ; [ 3.11111111 17.88888889],0
r4,1,0.944642,0.004821,[ 8 26] ; [ 5 17],[ 7.89285714 26.10714286] ; [ 5.10714286 16.89285714],0
a8,1,0.96575,0.001844,[ 5 29] ; [ 3 18],[ 4.94545455 29.05454545] ; [ 3.05454545 17.94545455],0
n5,1,0.96662,0.001751,[23 11] ; [15  7],[23.07142857 10.92857143] ; [14.92857143  7.07142857],0
v3,1,1.0,0.0,[ 6 27] ; [ 4 18],[ 6. 27.] ; [ 4. 18.],0
