Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,31.859136,[ 8 51] ; [50 32],[24.26950355 34.73049645] ; [33.73049645 48.26950355],1
a6,1,2.3e-05,17.922283,[21 39] ; [58 24],[33.38028169 26.61971831] ; [45.61971831 36.38028169],1
a3,1,7e-05,15.820435,[26 33] ; [63 19],[37.24113475 21.75886525] ; [51.75886525 30.24113475],1
d1,1,0.000161,14.238561,[17 43] ; [50 33],[28.11188811 31.88811189] ; [38.88811189 44.11188811],1
d5,1,0.000234,13.537515,[29 31] ; [64 18],[39.29577465 20.70422535] ; [53.70422535 28.29577465],1
d2,1,0.000337,12.85206,[18 42] ; [49 32],[28.5106383 31.4893617] ; [38.4893617 42.5106383],1
s5,1,0.0137,6.076372,[ 6 51] ; [22 57],[11.73529412 45.26470588] ; [16.26470588 62.73529412],0
a7,1,0.022231,5.227597,[28 32] ; [54 28],[34.64788732 25.35211268] ; [47.35211268 34.64788732],0
s8,1,0.025826,4.967651,[11 49] ; [29 53],[16.90140845 43.09859155] ; [23.09859155 58.90140845],0
d3,1,0.029128,4.760055,[27 33] ; [52 30],[33.38028169 26.61971831] ; [45.61971831 36.38028169],0
s7,1,0.050312,3.831043,[13 43] ; [31 48],[18.25185185 37.74814815] ; [25.74814815 53.25185185],0
s1,1,0.063432,3.445297,[ 8 50] ; [ 4 78],[ 4.97142857 53.02857143] ; [ 7.02857143 74.97142857],0
n5,1,0.080981,3.045108,[31 28] ; [55 27],[35.9858156 23.0141844] ; [50.0141844 31.9858156],0
u2,1,0.081333,3.038065,[21 13] ; [ 7 12],[17.96226415 16.03773585] ; [10.03773585  8.96226415],0
p5,1,0.125675,2.345128,[ 1 58] ; [ 6 75],[ 2.95 56.05] ; [ 4.05 76.95],0
v4,1,0.147998,2.092763,[42 18] ; [66 16],[45.63380282 14.36619718] ; [62.36619718 19.63380282],0
a8,1,0.160787,1.966805,[ 3 54] ; [10 71],[ 5.36956522 51.63043478] ; [ 7.63043478 73.36956522],0
n4,1,0.174772,1.841531,[32 28] ; [53 29],[35.91549296 24.08450704] ; [49.08450704 32.91549296],0
b2,1,0.179754,1.799659,[ 9 25] ; [23 34],[11.95604396 22.04395604] ; [20.04395604 36.95604396],0
b3,1,0.179754,1.799659,[ 9 25] ; [23 34],[11.95604396 22.04395604] ; [20.04395604 36.95604396],0
d4,1,0.180169,1.796228,[40 20] ; [63 19],[43.52112676 16.47887324] ; [59.47887324 22.52112676],0
p9,1,0.202989,1.620734,[26 30] ; [46 34],[29.64705882 26.35294118] ; [42.35294118 37.64705882],0
r1,1,0.205341,1.603974,[34 26] ; [55 27],[37.6056338 22.3943662] ; [51.3943662 30.6056338],0
p11,1,0.218586,1.513633,[33 27] ; [37 46],[29.37062937 30.62937063] ; [40.62937063 42.37062937],0
r2,1,0.222696,1.486912,[47 12] ; [69 10],[49.5942029  9.4057971] ; [66.4057971 12.5942029],0
s6,1,0.307292,1.042279,[24 35] ; [40 41],[26.97142857 32.02857143] ; [37.02857143 43.97142857],0
v2,1,0.369347,0.805861,[20 35] ; [34 43],[22.5 32.5] ; [31.5 45.5],0
a1,1,0.391235,0.7351,[ 4 56] ; [ 9 74],[ 5.45454545 54.54545455] ; [ 7.54545455 75.45454545],0
v1,1,0.41253,0.671497,[18 42] ; [30 52],[20.28169014 39.71830986] ; [27.71830986 54.28169014],0
b1,1,0.421625,0.645781,[27 33] ; [43 40],[29.37062937 30.62937063] ; [40.62937063 42.37062937],0
p4,1,0.43448,0.610817,[ 9 49] ; [17 65],[10.77142857 47.22857143] ; [15.22857143 66.77142857],0
b5,1,0.45519,0.557697,[37 23] ; [46 37],[34.82517483 25.17482517] ; [48.17482517 34.82517483],0
u4,1,0.485748,0.485932,[ 1 59] ; [ 3 80],[ 1.67832168 58.32167832] ; [ 2.32167832 80.67832168],0
b4,1,0.491035,0.474258,[36 24] ; [45 38],[33.98601399 26.01398601] ; [47.01398601 35.98601399],0
p10,1,0.51553,0.422826,[26 31] ; [42 40],[27.88489209 29.11510791] ; [40.11510791 41.88489209],0
s4,1,0.521647,0.410637,[12 48] ; [13 69],[10.56338028 49.43661972] ; [14.43661972 67.56338028],0
p1,1,0.527033,0.400108,[ 4 56] ; [ 8 75],[ 5.03496503 54.96503497] ; [ 6.96503497 76.03496503],0
r4,1,0.607007,0.264556,[38 22] ; [56 27],[39.44055944 20.55944056] ; [54.55944056 28.44055944],0
p7,1,0.607913,0.263226,[14 42] ; [17 63],[12.76470588 43.23529412] ; [18.23529412 61.76470588],0
r3,1,0.633013,0.227997,[44 16] ; [63 19],[45.21126761 14.78873239] ; [61.78873239 20.21126761],0
n6,1,0.716926,0.131457,[37 23] ; [53 29],[38.02816901 21.97183099] ; [51.97183099 30.02816901],0
s2,1,0.742145,0.10825,[20 39] ; [30 52],[20.92198582 38.07801418] ; [29.07801418 52.92198582],0
v3,1,0.778651,0.079004,[18 40] ; [25 50],[18.7518797 39.2481203] ; [24.2481203 50.7518797],0
n1,1,0.799279,0.064658,[11 12] ; [16 20],[10.52542373 12.47457627] ; [16.47457627 19.52542373],0
p12,1,0.810917,0.057237,[ 3 56] ; [ 5 78],[ 3.32394366 55.67605634] ; [ 4.67605634 78.32394366],0
u3,1,0.834538,0.043633,[18 16] ; [10 10],[17.62962963 16.37037037] ; [10.37037037  9.62962963],0
s3,1,0.845112,0.038165,[22 35] ; [33 49],[22.55395683 34.44604317] ; [32.44604317 49.55395683],0
n2,1,0.858154,0.031942,[14  9] ; [24 14],[14.32786885  8.67213115] ; [23.67213115 14.32786885],0
p8,1,0.889553,0.019285,[ 9 51] ; [13 69],[ 9.29577465 50.70422535] ; [12.70422535 69.29577465],0
n3,1,0.961934,0.002278,[13 10] ; [19 15],[12.9122807 10.0877193] ; [19.0877193 14.9122807],0
p6,1,0.997026,1.4e-05,[ 7 51] ; [10 73],[ 6.9929078 51.0070922] ; [10.0070922 72.9929078],0
