Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.008518,6.921175,[11 33] ; [17 14],[16.42666667 27.57333333] ; [11.57333333 19.42666667],0
n6,1,0.021903,5.253478,[21 23] ; [23  8],[25.81333333 18.18666667] ; [18.18666667 12.81333333],0
s2,1,0.033641,4.512879,[21 23] ; [ 7 23],[16.64864865 27.35135135] ; [11.35135135 18.64864865],0
p3,1,0.035013,4.444522,[17 27] ; [ 5 26],[12.90666667 31.09333333] ; [ 9.09333333 21.90666667],0
s5,1,0.041451,4.157472,[16 25] ; [ 5 25],[12.12676056 28.87323944] ; [ 8.87323944 21.12676056],0
s3,1,0.045082,4.015568,[23 21] ; [ 9 22],[18.77333333 25.22666667] ; [13.22666667 17.77333333],0
n1,1,0.045817,3.988321,[ 9 11] ; [ 2 13],[ 6.28571429 13.71428571] ; [ 4.71428571 10.28571429],0
r3,1,0.053138,3.739582,[39  5] ; [22  9],[35.78666667  8.21333333] ; [25.21333333  5.78666667],0
p10,1,0.054377,3.701088,[18 25] ; [20 11],[22.08108108 20.91891892] ; [15.91891892 15.08108108],0
a4,1,0.064884,3.407926,[19 25] ; [ 7 24],[15.25333333 28.74666667] ; [10.74666667 20.25333333],0
p9,1,0.107518,2.590335,[22 21] ; [21  9],[25.32876712 17.67123288] ; [17.67123288 12.32876712],0
a1,1,0.126963,2.329253,[ 6 38] ; [ 1 30],[ 4.10666667 39.89333333] ; [ 2.89333333 28.10666667],0
d4,1,0.151527,2.056806,[32 12] ; [17 13],[29.13513514 14.86486486] ; [19.86486486 10.13513514],0
a2,1,0.159916,1.975019,[ 1 43] ; [ 3 28],[ 2.34666667 41.65333333] ; [ 1.65333333 29.34666667],0
b5,1,0.176458,1.827205,[20 24] ; [19 12],[22.88 21.12] ; [16.12 14.88],0
u3,1,0.179183,1.804386,[12  7] ; [6 9],[10.05882353  8.94117647] ; [7.94117647 7.05882353],0
r2,1,0.182862,1.774211,[38  6] ; [23  8],[35.78666667  8.21333333] ; [25.21333333  5.78666667],0
p11,1,0.212201,1.556344,[25 19] ; [22  9],[27.57333333 16.42666667] ; [19.42666667 11.57333333],0
p4,1,0.250655,1.319648,[20 24] ; [10 21],[17.6 26.4] ; [12.4 18.6],0
r4,1,0.295755,1.093238,[32 12] ; [19 12],[29.92 14.08] ; [21.08  9.92],0
p6,1,0.304354,1.055017,[11 31] ; [ 5 26],[ 9.20547945 32.79452055] ; [ 6.79452055 24.20547945],0
p2,1,0.333448,0.935461,[22 22] ; [19 12],[24.05333333 19.94666667] ; [16.94666667 14.05333333],0
s6,1,0.33804,0.917852,[21 21] ; [12 19],[18.98630137 23.01369863] ; [14.01369863 16.98630137],0
p7,1,0.35917,0.840794,[26 18] ; [15 16],[24.05333333 19.94666667] ; [16.94666667 14.05333333],0
b2,1,0.368005,0.81039,[ 8 16] ; [ 3 12],[ 6.76923077 17.23076923] ; [ 4.23076923 10.76923077],0
b3,1,0.368005,0.81039,[ 8 16] ; [ 3 12],[ 6.76923077 17.23076923] ; [ 4.23076923 10.76923077],0
v3,1,0.403082,0.699113,[ 5 36] ; [ 6 25],[ 6.26388889 34.73611111] ; [ 4.73611111 26.26388889],0
v2,1,0.476889,0.50597,[16 26] ; [ 9 21],[14.58333333 27.41666667] ; [10.41666667 19.58333333],0
s1,1,0.495362,0.464858,[ 3 41] ; [ 1 30],[ 2.34666667 41.65333333] ; [ 1.65333333 29.34666667],0
p8,1,0.507179,0.439883,[16 28] ; [ 9 22],[14.66666667 29.33333333] ; [10.33333333 20.66666667],0
n3,1,0.507903,0.438386,[11  8] ; [11  5],[11.94285714  7.05714286] ; [10.05714286  5.94285714],0
b4,1,0.520578,0.412747,[26 18] ; [16 15],[24.64 19.36] ; [17.36 13.64],0
d1,1,0.573365,0.317085,[14 30] ; [ 8 23],[12.90666667 31.09333333] ; [ 9.09333333 21.90666667],0
a3,1,0.577338,0.310558,[25 18] ; [16 15],[23.82432432 19.17567568] ; [17.17567568 13.82432432],0
n2,1,0.654001,0.200893,[15  5] ; [13  3],[15.55555556  4.44444444] ; [12.44444444  3.55555556],0
p1,1,0.678227,0.172128,[ 4 40] ; [ 2 29],[ 3.52 40.48] ; [ 2.48 28.52],0
s7,1,0.71645,0.131919,[10 31] ; [ 6 23],[ 9.37142857 31.62857143] ; [ 6.62857143 22.37142857],0
u2,1,0.729797,0.119298,[10  9] ; [7 8],[9.5 9.5] ; [7.5 7.5],0
s8,1,0.766584,0.088117,[11 32] ; [ 7 24],[10.45945946 32.54054054] ; [ 7.54054054 23.45945946],0
d2,1,0.781052,0.077255,[17 27] ; [11 20],[16.42666667 27.57333333] ; [11.57333333 19.42666667],0
v1,1,0.785336,0.074187,[18 25] ; [12 19],[17.43243243 25.56756757] ; [12.56756757 18.43243243],0
r1,1,0.802062,0.06284,[24 20] ; [16 15],[23.46666667 20.53333333] ; [16.53333333 14.46666667],0
d5,1,0.864962,0.028921,[25 19] ; [17 14],[24.64 19.36] ; [17.36 13.64],0
b1,1,0.890573,0.018928,[22 22] ; [15 16],[21.70666667 22.29333333] ; [15.29333333 15.70666667],0
v4,1,0.930827,0.007535,[37  7] ; [25  5],[36.86486486  7.13513514] ; [25.13513514  4.86486486],0
a8,1,0.937539,0.006141,[ 3 39] ; [ 2 28],[ 2.91666667 39.08333333] ; [ 2.08333333 27.91666667],0
a5,1,0.955085,0.003172,[23 21] ; [16 15],[22.88 21.12] ; [16.12 14.88],0
s4,1,0.988084,0.000223,[10 34] ; [ 7 24],[ 9.97333333 34.02666667] ; [ 7.02666667 23.97333333],0
d3,1,0.994877,4.1e-05,[17 27] ; [12 19],[17.01333333 26.98666667] ; [11.98666667 19.01333333],0
