Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.716245,[145  19] ; [10 13],[135.93582888  28.06417112] ; [19.06417112  3.93582888],1
r3,1,1e-06,25.209736,[151  12] ; [13 10],[143.72043011  19.27956989] ; [20.27956989  2.72043011],1
p2,1,2.9e-05,17.507809,[110  54] ; [ 5 18],[100.85561497  63.14438503] ; [14.14438503  8.85561497],1
n6,1,4.5e-05,16.629168,[116  47] ; [ 6 16],[107.49189189  55.50810811] ; [14.50810811  7.49189189],1
p7,1,0.001783,9.760136,[77 85] ; [ 3 20],[70.05405405 91.94594595] ; [ 9.94594595 13.05405405],0
a1,1,0.002906,8.865262,[  8 156] ; [ 5 18],[ 11.40106952 152.59893048] ; [ 1.59893048 21.40106952],0
u3,1,0.00926,6.772065,[37 24] ; [2 9],[33.04166667 27.95833333] ; [5.95833333 5.04166667],0
b5,1,0.013138,6.150453,[108  56] ; [ 9 14],[102.60962567  61.39037433] ; [14.39037433  8.60962567],0
p11,1,0.013263,6.133746,[88 76] ; [ 6 17],[82.43850267 81.56149733] ; [11.56149733 11.43850267],0
r1,1,0.026012,4.955191,[127  36] ; [13 10],[122.68817204  40.31182796] ; [17.31182796  5.68817204],0
n2,1,0.031563,4.622095,[43 16] ; [6 8],[39.60273973 19.39726027] ; [9.39726027 4.60273973],0
s8,1,0.033203,4.535267,[ 48 113] ; [ 2 21],[ 43.75 117.25] ; [ 6.25 16.75],0
s6,1,0.039203,4.252055,[86 75] ; [ 7 16],[81.375 79.625] ; [11.625 11.375],0
s3,1,0.047133,3.940641,[77 83] ; [ 6 17],[72.56830601 87.43169399] ; [10.43169399 12.56830601],0
s7,1,0.050587,3.821909,[ 56 101] ; [ 3 18],[ 52.03932584 104.96067416] ; [ 6.96067416 14.03932584],0
s2,1,0.054389,3.70073,[ 61 100] ; [ 4 19],[ 56.875 104.125] ; [ 8.125 14.875],0
n3,1,0.055174,3.676805,[40 17] ; [6 8],[36.92957746 20.07042254] ; [9.07042254 4.92957746],0
d3,1,0.10264,2.664041,[100  63] ; [10 13],[96.39784946 66.60215054] ; [13.60215054  9.39784946],0
