Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.751801,[ 4 97] ; [177 112],[46.87435897 54.12564103] ; [134.12564103 154.87435897],1
d4,1,0.0,85.061801,[38 62] ; [246  42],[73.19587629 26.80412371] ; [210.80412371  77.19587629],1
d3,1,0.0,47.291059,[34 67] ; [208  80],[62.83290488 38.16709512] ; [179.16709512 108.83290488],1
a5,1,0.0,31.129346,[41 60] ; [207  82],[64.22564103 36.77435897] ; [183.77435897 105.22564103],1
a3,1,0.0,26.174471,[40 58] ; [201  87],[61.1865285 36.8134715] ; [179.8134715 108.1865285],1
d2,1,6e-06,20.595568,[21 80] ; [133 153],[40.19121447 60.80878553] ; [113.80878553 172.19121447],1
a7,1,5e-05,16.45266,[50 50] ; [208  80],[66.49484536 33.50515464] ; [191.50515464  96.49484536],1
a4,1,7.1e-05,15.772169,[22 77] ; [129 159],[38.62790698 60.37209302] ; [112.37209302 175.62790698],1
a6,1,0.000256,13.365685,[53 48] ; [209  80],[67.85128205 33.14871795] ; [194.14871795  94.85128205],1
r4,1,0.000497,12.125287,[65 36] ; [235  54],[77.69230769 23.30769231] ; [222.30769231  66.69230769],1
p4,1,0.000569,11.873304,[30 68] ; [145 141],[44.66145833 53.33854167] ; [130.33854167 155.66145833],1
a2,1,0.000627,11.693095,[ 6 95] ; [ 60 229],[17.09230769 83.90769231] ; [ 48.90769231 240.09230769],1
p10,1,0.00067,11.569747,[50 47] ; [201  84],[63.73560209 33.26439791] ; [187.26439791  97.73560209],1
p2,1,0.000693,11.507131,[62 39] ; [224  61],[74.83419689 26.16580311] ; [211.16580311  73.83419689],1
v2,1,0.000993,10.841343,[32 63] ; [148 130],[45.84450402 49.15549598] ; [134.15549598 143.84450402],1
r1,1,0.003863,8.346972,[57 43] ; [209  79],[68.55670103 31.44329897] ; [197.44329897  90.55670103],0
r3,1,0.008549,6.914745,[78 21] ; [257  31],[85.69767442 13.30232558] ; [249.30232558  38.69767442],0
p9,1,0.017083,5.687792,[60 38] ; [210  74],[69.26701571 28.73298429] ; [200.73298429  83.26701571],0
v4,1,0.018141,5.582449,[80 19] ; [258  29],[86.68911917 12.31088083] ; [251.31088083  35.68911917],0
p3,1,0.01869,5.53032,[29 72] ; [120 166],[38.88630491 62.11369509] ; [110.11369509 175.88630491],0
u1,1,0.018756,5.524113,[ 4 97] ; [ 35 254],[10.1 90.9] ; [ 28.9 260.1],0
n4,1,0.02326,5.148968,[58 41] ; [205  84],[67.1056701 31.8943299] ; [195.8943299  93.1056701],0
r2,1,0.02473,5.042718,[82 18] ; [255  27],[88.21989529 11.78010471] ; [248.78010471  33.21989529],0
n6,1,0.04629,3.970996,[67 33] ; [222  66],[74.48453608 25.51546392] ; [214.51546392  73.48453608],0
v1,1,0.047776,3.917861,[34 65] ; [130 154],[42.39164491 56.60835509] ; [121.60835509 162.39164491],0
s3,1,0.059959,3.538528,[27 71] ; [ 53 232],[20.46997389 77.53002611] ; [ 59.53002611 225.46997389],0
p8,1,0.062507,3.469572,[35 64] ; [131 153],[42.90861619 56.09138381] ; [123.09138381 160.90861619],0
s1,1,0.070015,3.282677,[ 5 93] ; [  5 283],[ 2.5388601 95.4611399] ; [  7.4611399 280.5388601],0
b5,1,0.07294,3.215595,[53 48] ; [181 108],[60.6 40.4] ; [173.4 115.6],0
u2,1,0.082533,3.014302,[23 37] ; [46 41],[28.16326531 31.83673469] ; [40.83673469 46.16326531],0
u3,1,0.092079,2.837655,[23 38] ; [45 42],[28.02702703 32.97297297] ; [39.97297297 47.02702703],0
s6,1,0.123763,2.369044,[29 70] ; [108 177],[35.3203125 63.6796875] ; [101.6796875 183.3203125],0
p7,1,0.131374,2.276197,[44 53] ; [154 130],[50.40944882 46.59055118] ; [147.59055118 136.40944882],0
p11,1,0.150501,2.067168,[65 36] ; [208  81],[70.7 30.3] ; [202.3  86.7],0
p1,1,0.211142,1.563578,[11 90] ; [ 20 267],[ 8.06958763 92.93041237] ; [ 22.93041237 264.06958763],0
n2,1,0.228193,1.452091,[24  9] ; [48 31],[21.21428571 11.78571429] ; [50.78571429 28.21428571],0
b1,1,0.245415,1.349219,[44 57] ; [107 182],[39.10512821 61.89487179] ; [111.89487179 177.10512821],0
s7,1,0.246613,1.342389,[11 84] ; [ 45 227],[14.49591281 80.50408719] ; [ 41.50408719 230.49591281],0
a8,1,0.310763,1.027432,[ 6 87] ; [ 26 235],[ 8.40677966 84.59322034] ; [ 23.59322034 237.40677966],0
a1,1,0.365815,0.817831,[ 6 95] ; [ 11 278],[ 4.4025641 96.5974359] ; [ 12.5974359 276.4025641],0
s5,1,0.438376,0.60053,[13 87] ; [ 46 237],[15.40469974 84.59530026] ; [ 43.59530026 239.40469974],0
n5,1,0.45866,0.549163,[62 36] ; [194  94],[64.99481865 33.00518135] ; [191.00518135  96.99481865],0
s4,1,0.464772,0.534379,[12 88] ; [ 27 259],[10.10362694 89.89637306] ; [ 28.89637306 257.10362694],0
v3,1,0.486003,0.485364,[26 73] ; [ 83 194],[28.69946809 70.30053191] ; [ 80.30053191 196.69946809],0
p12,1,0.539534,0.376404,[ 4 95] ; [  8 278],[ 3.08571429 95.91428571] ; [  8.91428571 277.08571429],0
p6,1,0.54146,0.372841,[20 78] ; [ 66 216],[22.17894737 75.82105263] ; [ 63.82105263 218.17894737],0
b2,1,0.644507,0.212896,[21 38] ; [ 51 107],[19.57603687 39.42396313] ; [ 52.42396313 105.57603687],0
b3,1,0.644507,0.212896,[21 38] ; [ 51 107],[19.57603687 39.42396313] ; [ 52.42396313 105.57603687],0
b4,1,0.720461,0.128052,[57 44] ; [169 120],[58.52820513 42.47179487] ; [167.47179487 121.52820513],0
n3,1,0.752773,0.099216,[23  9] ; [53 24],[22.31192661  9.68807339] ; [53.68807339 23.31192661],0
n1,1,0.837991,0.041806,[12 20] ; [28 51],[11.53153153 20.46846847] ; [28.46846847 50.53153153],0
p5,1,0.916061,0.011109,[ 7 93] ; [ 21 266],[ 7.23514212 92.76485788] ; [ 20.76485788 266.23514212],0
