Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.002266,9.320276,[366  46] ; [5 4],[363.06888361  48.93111639] ; [7.93111639 1.06888361],0
d2,1,0.006931,7.290725,[179 231] ; [8 1],[182.98329356 227.01670644] ; [4.01670644 4.98329356],0
s8,1,0.009167,6.789956,[185 225] ; [8 1],[188.85441527 221.14558473] ; [4.14558473 4.85441527],0
a2,1,0.0142,6.013092,[ 88 325] ; [5 4],[ 91.01658768 321.98341232] ; [1.98341232 7.01658768],0
a4,1,0.024793,5.038294,[167 245] ; [7 2],[170.28028504 241.71971496] ; [3.71971496 5.28028504],0
b2,1,0.026954,4.893729,[101 147] ; [7 2],[104.21789883 143.78210117] ; [3.78210117 5.21789883],0
b3,1,0.026954,4.893729,[101 147] ; [7 2],[104.21789883 143.78210117] ; [3.78210117 5.21789883],0
s2,1,0.027644,4.850107,[212 197] ; [8 1],[215.26315789 193.73684211] ; [4.73684211 4.26315789],0
u1,1,0.031883,4.604799,[ 70 343] ; [4 5],[ 72.42180095 340.57819905] ; [1.57819905 7.42180095],0
p12,1,0.032774,4.55755,[ 44 368] ; [3 6],[ 45.99524941 366.00475059] ; [1.00475059 7.99524941],0
s3,1,0.046814,3.952051,[226 180] ; [8 1],[228.9253012 177.0746988] ; [5.0746988 3.9253012],0
p5,1,0.059138,3.561393,[ 50 360] ; [3 6],[ 51.86157518 358.13842482] ; [1.13842482 7.86157518],0
s1,1,0.084675,2.972799,[  9 398] ; [1 8],[  9.78365385 397.21634615] ; [0.21634615 8.78365385],0
n2,1,0.086228,2.943419,[63 19] ; [1 2],[61.74117647 20.25882353] ; [2.25882353 0.74117647],0
s7,1,0.10391,2.644488,[201 198] ; [7 2],[203.41176471 195.58823529] ; [4.58823529 4.41176471],0
v4,1,0.108147,2.581099,[399  10] ; [8 1],[398.23684211  10.76315789] ; [8.76315789 0.23684211],0
n3,1,0.132181,2.266704,[60 22] ; [1 2],[58.84705882 23.15294118] ; [2.15294118 0.84705882],0
n1,1,0.205732,1.601208,[26 56] ; [2 1],[27.01176471 54.98823529] ; [0.98823529 2.01176471],0
a3,1,0.209438,1.575305,[287 126] ; [8 1],[288.70853081 124.29146919] ; [6.29146919 2.70853081],0
a1,1,0.215845,1.531786,[ 14 399] ; [1 8],[ 14.68009479 398.31990521] ; [0.31990521 8.68009479],0
v3,1,0.228394,1.450833,[167 229] ; [4 2],[168.44776119 227.55223881] ; [2.55223881 3.44776119],0
p7,1,0.334145,0.932767,[266 135] ; [4 4],[264.71882641 136.28117359] ; [5.28117359 2.71882641],0
p3,1,0.344021,0.895389,[209 203] ; [6 3],[210.40380048 201.59619952] ; [4.59619952 4.40380048],0
b4,1,0.361142,0.833919,[246 167] ; [4 5],[244.66824645 168.33175355] ; [5.33175355 3.66824645],0
n5,1,0.424995,0.636462,[318  91] ; [8 1],[318.98086124  90.01913876] ; [7.01913876 1.98086124],0
n4,1,0.449462,0.572009,[324  89] ; [8 1],[324.91943128  88.08056872] ; [7.08056872 1.91943128],0
v1,1,0.462821,0.539065,[231 170] ; [5 2],[231.95098039 169.04901961] ; [4.04901961 2.95098039],0
a7,1,0.528595,0.397092,[313 100] ; [6 3],[312.19668246 100.80331754] ; [6.80331754 2.19668246],0
r1,1,0.539915,0.375698,[332  79] ; [8 1],[332.71428571  78.28571429] ; [7.28571429 1.71428571],0
v2,1,0.58196,0.303077,[243 154] ; [5 2],[243.7029703 153.2970297] ; [4.2970297 2.7029703],0
p6,1,0.592319,0.286738,[146 262] ; [4 5],[146.76258993 261.23741007] ; [3.23741007 5.76258993],0
d5,1,0.629434,0.232829,[341  71] ; [8 1],[341.5391924  70.4608076] ; [7.4608076 1.5391924],0
s4,1,0.63314,0.227827,[ 70 338] ; [1 8],[ 69.4676259 338.5323741] ; [1.5323741 7.4676259],0
a6,1,0.640931,0.217527,[291 121] ; [7 2],[291.62945368 120.37054632] ; [6.37054632 2.62945368],0
s6,1,0.646655,0.210143,[288 119] ; [7 2],[288.61778846 118.38221154] ; [6.38221154 2.61778846],0
s5,1,0.684565,0.165033,[144 256] ; [2 5],[143.48894349 256.51105651] ; [2.51105651 4.48894349],0
d3,1,0.720206,0.128295,[297 115] ; [6 3],[296.52256532 115.47743468] ; [6.47743468 2.52256532],0
b5,1,0.752593,0.099365,[254 159] ; [6 3],[254.4549763 158.5450237] ; [5.5450237 3.4549763],0
a5,1,0.814827,0.054851,[307 106] ; [7 2],[307.30331754 105.69668246] ; [6.69668246 2.30331754],0
p4,1,0.818183,0.052846,[258 152] ; [6 3],[258.32935561 151.67064439] ; [5.67064439 3.32935561],0
a8,1,0.81953,0.052052,[ 52 326] ; [1 8],[ 51.76744186 326.23255814] ; [1.23255814 7.76744186],0
n6,1,0.852675,0.034487,[371  38] ; [8 1],[370.83971292  38.16028708] ; [8.16028708 0.83971292],0
p1,1,0.888363,0.019705,[ 40 372] ; [1 8],[ 40.12351544 371.87648456] ; [0.87648456 8.12351544],0
p8,1,0.900617,0.015595,[234 172] ; [5 4],[233.81686747 172.18313253] ; [5.18313253 3.81686747],0
