Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,133.222141,[218  29] ; [21 68],[175.69345238  71.30654762] ; [63.30654762 25.69345238],1
s6,1,0.0,38.468403,[227  17] ; [59 30],[209.56156156  34.43843844] ; [76.43843844 12.56156156],1
s7,1,1e-06,23.152956,[198  37] ; [50 35],[182.125  52.875] ; [65.875 19.125],1
r2,1,0.001464,10.122755,[243   3] ; [81  7],[238.63473054   7.36526946] ; [85.36526946  2.63473054],0
s5,1,0.014354,5.994107,[117 118] ; [30 57],[107.2826087 127.7173913] ; [39.7173913 47.2826087],0
n2,1,0.017744,5.621265,[42 10] ; [10  9],[38.08450704 13.91549296] ; [13.91549296  5.08450704],0
s4,1,0.022995,5.168875,[ 52 194] ; [ 9 79],[ 44.92814371 201.07185629] ; [16.07185629 71.92814371],0
n1,1,0.054879,3.685767,[27 25] ; [ 5 14],[23.43661972 28.56338028] ; [ 8.56338028 10.43661972],0
d1,1,0.065519,3.391861,[176  71] ; [54 35],[169.07738095  77.92261905] ; [60.92261905 28.07738095],0
p1,1,0.06919,3.302143,[ 27 218] ; [ 4 85],[ 22.73952096 222.26047904] ; [ 8.26047904 80.73952096],0
p8,1,0.114309,2.493608,[152  93] ; [45 41],[145.81570997  99.18429003] ; [51.18429003 34.81570997],0
d4,1,0.114443,2.491773,[218  28] ; [73 16],[213.68955224  32.31044776] ; [77.31044776 11.68955224],0
p12,1,0.143822,2.136578,[ 34 210] ; [ 7 81],[ 30.13253012 213.86746988] ; [10.86746988 77.13253012],0
u3,1,0.161182,1.963104,[36 10] ; [13  8],[33.64179104 12.35820896] ; [15.35820896  5.64179104],0
n3,1,0.167544,1.904785,[38 14] ; [10  8],[35.65714286 16.34285714] ; [12.34285714  5.65714286],0
p9,1,0.182369,1.778209,[226  19] ; [77 11],[222.92792793  22.07207207] ; [80.07207207  7.92792793],0
a6,1,0.183145,1.77192,[171  75] ; [55 34],[165.95820896  80.04179104] ; [60.04179104 28.95820896],0
d3,1,0.199161,1.648519,[184  63] ; [60 29],[179.36904762  67.63095238] ; [64.63095238 24.36904762],0
n6,1,0.215535,1.533851,[221  24] ; [76 13],[217.85928144  27.14071856] ; [79.14071856  9.85928144],0
p2,1,0.234772,1.411714,[212  34] ; [72 17],[208.54925373  37.45074627] ; [75.45074627 13.54925373],0
a5,1,0.242803,1.364243,[197  50] ; [76 13],[200.6875  46.3125] ; [72.3125 16.6875],0
u2,1,0.262193,1.257143,[28 17] ; [16  5],[30. 15.] ; [14.  7.],0
n5,1,0.280182,1.166207,[203  43] ; [68 20],[199.5988024  46.4011976] ; [71.4011976 16.5988024],0
a3,1,0.281117,1.161684,[201  45] ; [68 21],[197.53432836  48.46567164] ; [71.46567164 17.53432836],0
a2,1,0.313619,1.015374,[ 75 172] ; [22 67],[ 71.30654762 175.69345238] ; [25.69345238 63.30654762],0
v4,1,0.321277,0.983739,[243   4] ; [86  3],[241.85416667   5.14583333] ; [87.14583333  1.85416667],0
p10,1,0.353037,0.862512,[218  27] ; [75 13],[215.57057057  29.42942943] ; [77.42942943 10.57057057],0
p11,1,0.357849,0.845427,[200  47] ; [68 21],[197.01190476  49.98809524] ; [70.98809524 18.01190476],0
v3,1,0.400549,0.706678,[111 125] ; [45 41],[114.33540373 121.66459627] ; [41.66459627 44.33540373],0
n4,1,0.429947,0.622967,[204  42] ; [77 12],[206.34626866  39.65373134] ; [74.65373134 14.34626866],0
r4,1,0.474985,0.510354,[242   5] ; [86  3],[241.11904762   5.88095238] ; [86.88095238  2.11904762],0
b2,1,0.485057,0.487473,[73 93] ; [30 31],[75.3215859 90.6784141] ; [27.6784141 33.3215859],0
b3,1,0.485057,0.487473,[73 93] ; [30 31],[75.3215859 90.6784141] ; [27.6784141 33.3215859],0
p4,1,0.509423,0.435252,[167  79] ; [57 32],[164.48955224  81.51044776] ; [59.51044776 29.48955224],0
b4,1,0.513114,0.427712,[140 107] ; [54 35],[142.61309524 104.38690476] ; [51.38690476 37.61309524],0
b5,1,0.521059,0.411796,[143 104] ; [55 34],[145.55357143 101.44642857] ; [52.44642857 36.55357143],0
s1,1,0.531869,0.390819,[  9 237] ; [ 2 86],[  8.10179641 237.89820359] ; [ 2.89820359 85.10179641],0
p3,1,0.550249,0.356871,[145 102] ; [49 40],[142.61309524 104.38690476] ; [51.38690476 37.61309524],0
b1,1,0.556351,0.346061,[106 141] ; [35 54],[103.65178571 143.34821429] ; [37.34821429 51.65178571],0
p5,1,0.561103,0.337798,[ 42 201] ; [13 76],[ 40.2560241 202.7439759] ; [14.7439759 74.2560241],0
p6,1,0.661004,0.192306,[109 136] ; [42 47],[110.76347305 134.23652695] ; [40.23652695 48.76347305],0
d5,1,0.704699,0.14363,[214  32] ; [76 13],[212.95522388  33.04477612] ; [77.04477612 11.95522388],0
v1,1,0.72981,0.119287,[151  87] ; [54 34],[149.66257669  88.33742331] ; [55.33742331 32.66257669],0
d2,1,0.766769,0.087974,[146 101] ; [51 38],[144.81845238 102.18154762] ; [52.18154762 36.81845238],0
