Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,243.379682,[ 51 195] ; [255  36],[140.17877095 105.82122905] ; [165.82122905 125.17877095],1
s6,1,0.0,94.222085,[119 127] ; [252  37],[170.59065421  75.40934579] ; [200.40934579  88.59065421],1
s7,1,0.0,77.16573,[ 68 167] ; [191  91],[117.72727273 117.27272727] ; [141.27272727 140.72727273],1
s5,1,0.0,63.944614,[ 42 204] ; [141 139],[ 85.58555133 160.41444867] ; [ 97.41444867 182.58555133],1
s8,1,0.0,53.258441,[ 70 178] ; [174 118],[112.05925926 135.94074074] ; [131.94074074 160.05925926],1
s4,1,3e-05,17.443927,[ 23 224] ; [ 66 224],[ 40.93668529 206.06331471] ; [ 48.06331471 241.93668529],1
d1,1,0.000308,13.019371,[139 110] ; [208  86],[159.12154696  89.87845304] ; [187.87845304 106.12154696],1
d2,1,0.000614,11.732912,[ 98 151] ; [158 134],[117.82624769 131.17375231] ; [138.17375231 153.82624769],1
p6,1,0.001062,10.716321,[ 76 171] ; [130 162],[ 94.40074212 152.59925788] ; [111.59925788 180.40074212],0
r2,1,0.001462,10.125779,[229  18] ; [286   5],[236.44052045  10.55947955] ; [278.55947955  12.44052045],0
p12,1,0.002052,9.502579,[ 14 234] ; [ 40 254],[ 24.70848708 223.29151292] ; [ 29.29151292 264.70848708],0
s1,1,0.006328,7.454493,[  2 246] ; [ 14 277],[  7.36178108 240.63821892] ; [  8.63821892 282.36178108],0
u1,1,0.008043,7.023784,[ 41 208] ; [ 76 218],[ 53.6519337 195.3480663] ; [ 63.3480663 230.6519337],0
d4,1,0.009284,6.767365,[200  49] ; [259  34],[210.86900369  38.13099631] ; [248.13099631  44.86900369],0
a2,1,0.012638,6.219117,[ 58 191] ; [ 97 197],[ 71.07734807 177.92265193] ; [ 83.92265193 210.07734807],0
p4,1,0.016875,5.709281,[145 104] ; [199  93],[158.32902033  90.67097967] ; [185.67097967 106.32902033],0
n5,1,0.064419,3.419806,[180  68] ; [231  60],[189.10575139  58.89424861] ; [221.89424861  69.10575139],0
b5,1,0.069521,3.294284,[149 100] ; [198  96],[159.12154696  89.87845304] ; [187.87845304 106.12154696],0
n4,1,0.075775,3.153274,[183  66] ; [235  59],[191.67955801  57.32044199] ; [226.32044199  67.67955801],0
p9,1,0.077372,3.119266,[230  19] ; [281  12],[234.75830258  14.24169742] ; [276.24169742  16.75830258],0
n6,1,0.089725,2.879301,[210  39] ; [258  31],[216.60223048  32.39776952] ; [251.39776952  37.60223048],0
r4,1,0.090132,2.872019,[225  24] ; [277  17],[230.19889503  18.80110497] ; [271.80110497  22.19889503],0
a3,1,0.108028,2.582832,[169  79] ; [218  75],[177.40480591  70.59519409] ; [209.59519409  83.40480591],0
n3,1,0.124817,2.355815,[32 16] ; [44 11],[35.41747573 12.58252427] ; [40.58252427 14.41747573],0
p11,1,0.137569,2.204943,[215  34] ; [240  54],[208.64640884  40.35359116] ; [246.35359116  47.64640884],0
a5,1,0.138338,2.196345,[183  66] ; [232  62],[190.3038674  58.6961326] ; [224.6961326  69.3038674],0
u3,1,0.142567,2.150036,[46 34] ; [51 23],[50.38961039 29.61038961] ; [46.61038961 27.38961039],0
a4,1,0.151172,2.060383,[102 146] ; [139 155],[110.27306273 137.72693727] ; [130.72693727 163.27306273],0
