Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,7e-05,15.819792,[25 10] ; [21 48],[15.48076923 19.51923077] ; [30.51923077 38.48076923],1
s3,1,0.000184,13.988487,[25 10] ; [23 47],[16. 19.] ; [32. 38.],1
s7,1,0.000249,13.416849,[18 15] ; [12 53],[10.10204082 22.89795918] ; [19.89795918 45.10204082],1
s8,1,0.000803,11.233831,[14 21] ; [ 8 61],[ 7.40384615 27.59615385] ; [14.59615385 54.40384615],1
p3,1,0.006103,7.519666,[17 17] ; [16 53],[10.89320388 23.10679612] ; [22.10679612 46.89320388],0
v3,1,0.011075,6.453281,[16 18] ; [15 52],[10.43564356 23.56435644] ; [20.56435644 46.43564356],0
s5,1,0.046016,3.98101,[11 24] ; [10 58],[ 7.13592233 27.86407767] ; [13.86407767 54.13592233],0
p11,1,0.053326,3.733672,[22 13] ; [30 40],[17.33333333 17.66666667] ; [34.66666667 35.33333333],0
a7,1,0.063767,3.436593,[19 16] ; [50 19],[23.22115385 11.77884615] ; [45.77884615 23.22115385],0
r4,1,0.078642,3.092746,[30  5] ; [49 21],[26.33333333  8.66666667] ; [52.66666667 17.33333333],0
s4,1,0.082174,3.021369,[ 7 27] ; [ 6 64],[ 4.25 29.75] ; [ 8.75 61.25],0
n2,1,0.102755,2.662256,[9 2] ; [15 13],[6.76923077 4.23076923] ; [17.23076923 10.76923077],0
p4,1,0.106313,2.608197,[19 16] ; [26 43],[15.14423077 19.85576923] ; [29.85576923 39.14423077],0
n6,1,0.125198,2.351057,[25 10] ; [38 30],[21.40776699 13.59223301] ; [41.59223301 26.40776699],0
v2,1,0.14095,2.167557,[18 16] ; [26 43],[14.52427184 19.47572816] ; [29.47572816 39.52427184],0
n3,1,0.151494,2.057143,[9 3] ; [12 12],[7. 5.] ; [14. 10.],0
s1,1,0.159806,1.976064,[ 5 30] ; [ 4 63],[ 3.08823529 31.91176471] ; [ 5.91176471 61.08823529],0
v4,1,0.161652,1.958702,[32  3] ; [55 13],[29.5631068  5.4368932] ; [57.4368932 10.5631068],0
v1,1,0.161938,1.956036,[18 17] ; [26 44],[14.66666667 20.33333333] ; [29.33333333 40.66666667],0
a6,1,0.180954,1.789773,[21 14] ; [51 19],[24. 11.] ; [48. 22.],0
p8,1,0.208294,1.583242,[15 20] ; [21 48],[12.11538462 22.88461538] ; [23.88461538 45.11538462],0
p2,1,0.212505,1.554276,[22 13] ; [35 35],[19. 16.] ; [38. 32.],0
r3,1,0.259016,1.27401,[31  4] ; [55 14],[28.94230769  6.05769231] ; [57.05769231 11.94230769],0
u1,1,0.300623,1.071429,[ 9 26] ; [12 58],[ 7. 28.] ; [14. 56.],0
p7,1,0.357126,0.847973,[17 18] ; [27 42],[14.80769231 20.19230769] ; [29.19230769 39.80769231],0
a4,1,0.396723,0.718236,[17 18] ; [39 29],[19.02912621 15.97087379] ; [36.97087379 31.02912621],0
u2,1,0.435819,0.607265,[5 4] ; [ 8 12],[4.03448276 4.96551724] ; [ 8.96551724 11.03448276],0
d4,1,0.497614,0.460022,[29  6] ; [54 16],[27.66666667  7.33333333] ; [55.33333333 14.66666667],0
a8,1,0.548821,0.359434,[ 3 28] ; [ 4 60],[ 2.28421053 28.71578947] ; [ 4.71578947 59.28421053],0
r2,1,0.576563,0.311824,[33  2] ; [62  6],[32.2815534  2.7184466] ; [62.7184466  5.2815534],0
p10,1,0.576893,0.311285,[10 25] ; [16 52],[ 8.83495146 26.16504854] ; [17.16504854 50.83495146],0
p1,1,0.589783,0.290683,[ 2 33] ; [ 6 63],[ 2.69230769 32.30769231] ; [ 5.30769231 63.69230769],0
d5,1,0.604773,0.267857,[29  6] ; [55 15],[28.  7.] ; [56. 14.],0
d1,1,0.675706,0.175,[21 14] ; [39 31],[20. 15.] ; [40. 30.],0
b3,1,0.680052,0.170067,[ 6 13] ; [17 29],[ 6.72307692 12.27692308] ; [16.27692308 29.72307692],0
b2,1,0.680052,0.170067,[ 6 13] ; [17 29],[ 6.72307692 12.27692308] ; [16.27692308 29.72307692],0
n5,1,0.720014,0.128479,[19 16] ; [40 29],[19.85576923 15.14423077] ; [39.14423077 29.85576923],0
a3,1,0.725195,0.123569,[26  9] ; [49 20],[25.24038462  9.75961538] ; [49.75961538 19.24038462],0
