Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,143.911088,[ 21 134] ; [189  64],[79.77941176 75.22058824] ; [130.22058824 122.77941176],1
d3,1,0.0,109.695678,[61 93] ; [225  29],[107.95098039  46.04901961] ; [178.04901961  75.95098039],1
d5,1,0.0,105.486028,[89 65] ; [247   6],[127.13513514  26.86486486] ; [208.86486486  44.13513514],1
d4,1,0.0,89.31146,[100  55] ; [249   4],[132.58578431  22.41421569] ; [216.41421569  36.58578431],1
a4,1,0.0,55.761799,[ 36 119] ; [156  99],[72.58536585 82.41463415] ; [119.41463415 135.58536585],1
a2,1,0.0,52.715408,[ 10 145] ; [100 155],[ 41.58536585 113.41463415] ; [ 68.41463415 186.58536585],1
u1,1,0.0,44.217991,[  7 148] ; [ 83 172],[ 34.02439024 120.97560976] ; [ 55.97560976 199.02439024],1
a5,1,0.0,43.23373,[89 66] ; [220  35],[116.81707317  38.18292683] ; [192.18292683  62.81707317],1
a3,1,6e-06,20.607884,[94 61] ; [206  48],[113.69193154  41.30806846] ; [186.30806846  67.69193154],1
p4,1,0.000148,14.398939,[75 80] ; [171  83],[93.22738386 61.77261614] ; [152.77261614 101.22738386],1
r1,1,0.000414,12.468902,[110  44] ; [217  36],[123.72972973  30.27027027] ; [203.27027027  49.72972973],1
v2,1,0.000949,10.924291,[72 76] ; [160  84],[87.59183673 60.40816327] ; [144.40816327  99.59183673],1
a7,1,0.001164,10.546939,[96 57] ; [198  57],[110.25  42.75] ; [183.75  71.25],0
a6,1,0.001459,10.12964,[87 68] ; [181  72],[101.81372549  53.18627451] ; [166.18627451  86.81372549],0
s8,1,0.00149,10.090325,[76 79] ; [165  89],[91.33251834 63.66748166] ; [149.66748166 104.33251834],0
n4,1,0.005583,7.680111,[105  49] ; [204  50],[116.63235294  37.36764706] ; [192.36764706  61.63235294],0
p3,1,0.011347,6.41019,[63 92] ; [136 118],[75.41564792 79.58435208] ; [123.58435208 130.41564792],0
s6,1,0.01153,6.381784,[121  31] ; [222  28],[129.69154229  22.30845771] ; [213.30845771  36.69154229],0
p12,1,0.013347,6.122546,[  5 149] ; [ 25 229],[ 11.32352941 142.67647059] ; [ 18.67647059 235.32352941],0
n2,1,0.015185,5.894926,[32  3] ; [42 18],[27.26315789  7.73684211] ; [46.73684211 13.26315789],0
p9,1,0.019238,5.479712,[123  29] ; [224  27],[130.87841191  21.12158809] ; [216.12158809  34.87841191],0
r2,1,0.019302,5.473963,[142  11] ; [246   6],[146.57777778   6.42222222] ; [241.42222222  10.57777778],0
u2,1,0.027518,4.858005,[28 30] ; [34 15],[33.60747664 24.39252336] ; [28.39252336 20.60747664],0
v4,1,0.035099,4.440355,[142  11] ; [247   7],[146.23341523   6.76658477] ; [242.76658477  11.23341523],0
s7,1,0.035391,4.426188,[91 59] ; [171  70],[100.51150895  49.48849105] ; [161.48849105  79.51150895],0
p6,1,0.041771,4.144451,[ 50 103] ; [108 144],[59.68888889 93.31111111] ; [ 98.31111111 153.68888889],0
r4,1,0.05622,3.645518,[133  22] ; [234  21],[138.74390244  16.25609756] ; [228.25609756  26.74390244],0
n6,1,0.060734,3.51723,[120  32] ; [217  35],[126.79207921  25.20792079] ; [210.20792079  41.79207921],0
r3,1,0.06485,3.408783,[143  10] ; [247   7],[146.60933661   6.39066339] ; [243.39066339  10.60933661],0
u4,1,0.066384,3.370247,[  1 154] ; [  9 246],[  3.7804878 151.2195122] ; [  6.2195122 248.7804878],0
p11,1,0.079672,3.071572,[109  46] ; [199  56],[116.43902439  38.56097561] ; [191.56097561  63.43902439],0
p10,1,0.088949,2.89329,[122  31] ; [218  35],[128.12807882  24.87192118] ; [211.87192118  41.12807882],0
p2,1,0.091322,2.850917,[121  33] ; [217  38],[127.26650367  26.73349633] ; [210.73349633  44.26650367],0
v3,1,0.092542,2.829583,[ 53 100] ; [104 137],[60.96700508 92.03299492] ; [ 96.03299492 144.96700508],0
n5,1,0.10023,2.701883,[108  45] ; [197  56],[114.93842365  38.06157635] ; [190.06157635  62.93842365],0
b1,1,0.113421,2.50589,[70 85] ; [ 95 160],[62.37804878 92.62195122] ; [102.62195122 152.37804878],0
v1,1,0.141034,2.166645,[75 77] ; [140 106],[82.11055276 69.88944724] ; [132.88944724 113.11055276],0
a8,1,0.144693,2.127324,[ 28 120] ; [ 31 201],[ 22.97894737 125.02105263] ; [ 36.02105263 195.97894737],0
u3,1,0.17172,1.867866,[36 23] ; [36 13],[39.33333333 19.66666667] ; [32.66666667 16.33333333],0
s5,1,0.177608,1.817528,[59 91] ; [112 130],[65.43367347 84.56632653] ; [105.56632653 136.43367347],0
b5,1,0.338762,0.915113,[93 62] ; [165  90],[97.53658537 57.46341463] ; [160.46341463  94.53658537],0
p8,1,0.40082,0.705866,[69 84] ; [124 127],[73.09158416 79.90841584] ; [119.90841584 131.09158416],0
b3,1,0.411295,0.675053,[29 59] ; [60 97],[31.96734694 56.03265306] ; [57.03265306 99.96734694],0
b2,1,0.411295,0.675053,[29 59] ; [60 97],[31.96734694 56.03265306] ; [57.03265306 99.96734694],0
p7,1,0.460791,0.543973,[100  50] ; [155  91],[96.59090909 53.40909091] ; [158.40909091  87.59090909],0
n3,1,0.468026,0.526633,[24 11] ; [46 15],[25.52083333  9.47916667] ; [44.47916667 16.52083333],0
s4,1,0.481271,0.495981,[ 42 111] ; [ 61 190],[ 39.00742574 113.99257426] ; [ 63.99257426 187.00742574],0
p1,1,0.551268,0.355051,[  8 145] ; [ 17 237],[  9.3980344 143.6019656] ; [ 15.6019656 238.3980344],0
b4,1,0.592177,0.286957,[87 68] ; [150 105],[89.59756098 65.40243902] ; [147.40243902 107.59756098],0
s3,1,0.620016,0.245845,[132  23] ; [219  33],[133.67321867  21.32678133] ; [217.32678133  34.67321867],0
s1,1,0.662505,0.190495,[  8 143] ; [ 11 242],[  7.10148515 143.89851485] ; [ 11.89851485 241.10148515],0
n1,1,0.879849,0.02285,[13 21] ; [22 38],[12.65957447 21.34042553] ; [22.34042553 37.65957447],0
a1,1,0.929381,0.007854,[  7 148] ; [ 12 243],[  7.18292683 147.81707317] ; [ 11.81707317 243.18292683],0
