Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,9e-06,19.674317,[27 33] ; [59 13],[39.09090909 20.90909091] ; [46.90909091 25.09090909],1
s6,1,0.000389,12.584075,[19 41] ; [44 26],[29.07692308 30.92307692] ; [33.92307692 36.07692308],1
n6,1,0.002995,8.810476,[33 27] ; [57 15],[40.90909091 19.09090909] ; [49.09090909 22.90909091],0
s2,1,0.006423,7.427629,[14 46] ; [32 37],[21.39534884 38.60465116] ; [24.60465116 44.39534884],0
s7,1,0.009559,6.715236,[13 43] ; [31 37],[19.87096774 36.12903226] ; [24.12903226 43.87096774],0
s3,1,0.017386,5.656995,[23 36] ; [42 28],[29.72868217 29.27131783] ; [35.27131783 34.72868217],0
d2,1,0.036813,4.359062,[22 38] ; [39 32],[27.9389313 32.0610687] ; [33.0610687 37.9389313],0
d5,1,0.067994,3.330795,[38 22] ; [56 16],[42.72727273 17.27272727] ; [51.27272727 20.72727273],0
a4,1,0.069469,3.295534,[19 41] ; [34 38],[24.09090909 35.90909091] ; [28.90909091 43.09090909],0
s8,1,0.069584,3.292806,[12 48] ; [24 46],[16.61538462 43.38461538] ; [19.38461538 50.61538462],0
s4,1,0.07755,3.115521,[ 6 54] ; [15 55],[ 9.69230769 50.30769231] ; [11.30769231 58.69230769],0
a2,1,0.093314,2.816255,[ 8 52] ; [18 54],[11.81818182 48.18181818] ; [14.18181818 57.81818182],0
r4,1,0.106261,2.608959,[44 16] ; [61 11],[47.72727273 12.27272727] ; [57.27272727 14.72727273],0
p6,1,0.126857,2.330548,[13 44] ; [25 46],[16.921875 40.078125] ; [21.078125 49.921875],0
b2,1,0.142657,2.149058,[ 7 30] ; [15 30],[ 9.92682927 27.07317073] ; [12.07317073 32.92682927],0
b3,1,0.142657,2.149058,[ 7 30] ; [15 30],[ 9.92682927 27.07317073] ; [12.07317073 32.92682927],0
n1,1,0.152105,2.051016,[ 5 16] ; [11 14],[ 7.30434783 13.69565217] ; [ 8.69565217 16.30434783],0
r2,1,0.152477,2.047293,[50 10] ; [65  6],[52.67175573  7.32824427] ; [62.32824427  8.67175573],0
u2,1,0.157751,1.995652,[ 7 16] ; [14 14],[ 9.47058824 13.52941176] ; [11.52941176 16.47058824],0
s5,1,0.189859,1.718714,[ 9 49] ; [17 51],[11.96825397 46.03174603] ; [14.03174603 53.96825397],0
v4,1,0.192964,1.694843,[54  6] ; [68  3],[55.8778626  4.1221374] ; [66.1221374  4.8778626],0
b5,1,0.203864,1.614473,[38 22] ; [53 19],[41.36363636 18.63636364] ; [49.63636364 22.36363636],0
p4,1,0.235669,1.406313,[25 34] ; [38 34],[28.3740458 30.6259542] ; [34.6259542 37.3740458],0
d1,1,0.250592,1.32,[24 36] ; [36 36],[27.27272727 32.72727273] ; [32.72727273 39.27272727],0
n3,1,0.269219,1.220722,[17  4] ; [18  9],[15.3125  5.6875] ; [19.6875  7.3125],0
u1,1,0.308029,1.039107,[ 7 53] ; [13 59],[ 9.09090909 50.90909091] ; [10.90909091 61.09090909],0
a5,1,0.367965,0.810526,[32 28] ; [44 28],[34.54545455 25.45454545] ; [41.45454545 30.54545455],0
