Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,46.810764,[ 5 34] ; [49 10],[21.48979592 17.51020408] ; [32.51020408 26.48979592],1
s7,1,1e-05,19.493098,[15 20] ; [50  8],[24.46236559 10.53763441] ; [40.53763441 17.46236559],1
s8,1,3.7e-05,17.008535,[14 25] ; [45 13],[23.72164948 15.27835052] ; [35.27835052 22.72164948],1
s6,1,4.4e-05,16.700953,[22 14] ; [54  3],[29.41935484  6.58064516] ; [46.58064516 10.41935484],1
r2,1,0.001764,9.779841,[31  8] ; [57  1],[35.3814433  3.6185567] ; [52.6185567  5.3814433],0
d1,1,0.015151,5.898816,[19 20] ; [43 16],[24.67346939 14.32653061] ; [37.32653061 21.67346939],0
p6,1,0.021678,5.271475,[18 20] ; [41 17],[23.35416667 14.64583333] ; [35.64583333 22.35416667],0
u2,1,0.028622,4.790192,[9 1] ; [6 7],[6.52173913 3.47826087] ; [8.47826087 4.52173913],0
r1,1,0.038534,4.281296,[27 12] ; [51  8],[31.04081633  7.95918367] ; [46.95918367 12.04081633],0
b4,1,0.038906,4.264966,[28 11] ; [30 29],[23.08163265 15.91836735] ; [34.91836735 24.08163265],0
p1,1,0.042159,4.12879,[ 6 33] ; [20 39],[10.34693878 28.65306122] ; [15.65306122 43.34693878],0
n5,1,0.042354,4.121012,[31  8] ; [55  4],[34.2244898  4.7755102] ; [51.7755102  7.2244898],0
n4,1,0.042354,4.121012,[31  8] ; [55  4],[34.2244898  4.7755102] ; [51.7755102  7.2244898],0
p4,1,0.045819,3.988232,[31  8] ; [54  4],[34.17525773  4.82474227] ; [50.82474227  7.17525773],0
n1,1,0.096731,2.758636,[1 4] ; [10  6],[2.61904762 2.38095238] ; [8.38095238 7.61904762],0
d3,1,0.116347,2.465822,[23 16] ; [43 15],[26.53608247 12.46391753] ; [39.46391753 18.53608247],0
p8,1,0.119453,2.424473,[28 11] ; [50  9],[31.04081633  7.95918367] ; [46.95918367 12.04081633],0
a6,1,0.136434,2.217719,[28 11] ; [33 25],[24.5257732 14.4742268] ; [36.4742268 21.5257732],0
d2,1,0.146048,2.113046,[17 22] ; [34 24],[20.50515464 18.49484536] ; [30.49484536 27.50515464],0
b5,1,0.147627,2.096598,[21 18] ; [23 36],[17.51020408 21.48979592] ; [26.48979592 32.51020408],0
v2,1,0.172519,1.860915,[25 12] ; [31 27],[21.81052632 15.18947368] ; [34.18947368 23.81052632],0
p12,1,0.172921,1.857437,[ 8 30] ; [20 39],[10.96907216 27.03092784] ; [17.03092784 41.96907216],0
a5,1,0.172977,1.856952,[33  6] ; [43 16],[30.24489796  8.75510204] ; [45.75510204 13.24489796],0
n6,1,0.179403,1.802567,[34  5] ; [55  3],[35.78350515  3.21649485] ; [53.21649485  4.78350515],0
s5,1,0.203013,1.620567,[21 16] ; [37 16],[23.84444444 13.15555556] ; [34.15555556 18.84444444],0
s4,1,0.217902,1.518136,[ 3 34] ; [10 49],[ 5.01041667 31.98958333] ; [ 7.98958333 51.01041667],0
d5,1,0.218012,1.517406,[29 10] ; [49  9],[31.36082474  7.63917526] ; [46.63917526 11.36082474],0
p11,1,0.263652,1.249477,[36  3] ; [50  9],[34.2244898  4.7755102] ; [51.7755102  7.2244898],0
d4,1,0.281103,1.161752,[32  7] ; [52  6],[33.77319588  5.22680412] ; [50.22680412  7.77319588],0
p3,1,0.28666,1.13524,[28 11] ; [47 11],[30.15463918  8.84536082] ; [44.84536082 13.15463918],0
a8,1,0.311564,1.024035,[ 3 31] ; [ 9 46],[ 4.58426966 29.41573034] ; [ 7.41573034 47.58426966],0
n2,1,0.330157,0.948281,[3 2] ; [13  3],[3.80952381 1.19047619] ; [12.19047619  3.80952381],0
v4,1,0.343402,0.897691,[36  3] ; [57  2],[37.01020408  1.98979592] ; [55.98979592  3.01020408],0
n3,1,0.374857,0.7875,[2 3] ; [10  6],[2.85714286 2.14285714] ; [9.14285714 6.85714286],0
b2,1,0.408548,0.683021,[15 12] ; [20 24],[13.30985915 13.69014085] ; [21.69014085 22.30985915],0
b3,1,0.408548,0.683021,[15 12] ; [20 24],[13.30985915 13.69014085] ; [21.69014085 22.30985915],0
v1,1,0.435923,0.606991,[24 13] ; [42 16],[25.70526316 11.29473684] ; [40.29473684 17.70526316],0
r4,1,0.486625,0.483979,[34  5] ; [54  5],[35.02040816  3.97959184] ; [52.97959184  6.02040816],0
r3,1,0.598172,0.277762,[36  3] ; [56  3],[36.6122449  2.3877551] ; [55.3877551  3.6122449],0
