Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,49.248812,[ 1 44] ; [75 43],[20.98159509 24.01840491] ; [55.01840491 62.98159509],1
d5,1,0.0,35.881402,[14 31] ; [95 23],[30.09202454 14.90797546] ; [78.90797546 39.09202454],1
d3,1,0.0,27.821662,[ 9 36] ; [78 40],[24.01840491 20.98159509] ; [62.98159509 55.01840491],1
s1,1,0.003072,8.764465,[ 8 35] ; [  5 113],[ 3.47204969 39.52795031] ; [  9.52795031 108.47204969],0
d2,1,0.003737,8.407458,[13 32] ; [63 53],[21.24223602 23.75776398] ; [54.75776398 61.24223602],0
u1,1,0.009281,6.768031,[ 1 44] ; [21 97],[ 6.07361963 38.92638037] ; [ 15.92638037 102.07361963],0
a3,1,0.010179,6.603319,[20 23] ; [81 37],[26.97515528 16.02484472] ; [74.02484472 43.97515528],0
u2,1,0.010873,6.485924,[ 7 18] ; [22 14],[11.8852459 13.1147541] ; [17.1147541 18.8852459],0
a7,1,0.010987,6.46747,[19 25] ; [77 41],[26.07407407 17.92592593] ; [69.92592593 48.07407407],0
s7,1,0.012855,6.188896,[ 6 35] ; [39 71],[12.21854305 28.78145695] ; [32.78145695 77.21854305],0
a2,1,0.013085,6.157634,[ 3 42] ; [28 90],[ 8.55828221 36.44171779] ; [22.44171779 95.55828221],0
v2,1,0.017381,5.65752,[10 30] ; [53 61],[16.36363636 23.63636364] ; [46.63636364 67.36363636],0
a4,1,0.023571,5.125923,[12 32] ; [55 62],[18.31055901 25.68944099] ; [48.68944099 68.31055901],0
n5,1,0.024593,5.052298,[34 10] ; [68 49],[27.8757764 16.1242236] ; [74.1242236 42.8757764],0
a5,1,0.025744,4.973138,[22 23] ; [80 38],[28.1595092 16.8404908] ; [73.8404908 44.1595092],0
r1,1,0.041226,4.16669,[23 21] ; [82 36],[28.51851852 15.48148148] ; [76.48148148 41.51851852],0
b4,1,0.049961,3.842758,[19 26] ; [70 48],[24.57055215 20.42944785] ; [64.42944785 53.57055215],0
r3,1,0.051111,3.804639,[29 15] ; [95 23],[33.67901235 10.32098765] ; [90.32098765 27.67901235],0
b5,1,0.056432,3.639253,[20 25] ; [72 46],[25.39877301 19.60122699] ; [66.60122699 51.39877301],0
s5,1,0.062769,3.462675,[ 4 39] ; [25 87],[ 8.04516129 34.95483871] ; [20.95483871 91.04516129],0
n6,1,0.063898,3.433197,[24 20] ; [82 35],[28.9689441 15.0310559] ; [77.0310559 39.9689441],0
s8,1,0.101674,2.679087,[ 8 37] ; [36 82],[12.14723926 32.85276074] ; [31.85276074 86.14723926],0
a6,1,0.120106,2.415935,[21 24] ; [71 47],[25.39877301 19.60122699] ; [66.60122699 51.39877301],0
p8,1,0.15737,1.999318,[10 34] ; [ 16 102],[ 7.0617284 36.9382716] ; [18.9382716 99.0617284],0
s3,1,0.175757,1.833143,[14 29] ; [52 65],[17.7375 25.2625] ; [48.2625 68.7375],0
s2,1,0.196627,1.667251,[11 32] ; [43 75],[14.42236025 28.57763975] ; [39.57763975 78.42236025],0
r4,1,0.207759,1.586972,[27 18] ; [83 35],[30.36809816 14.63190184] ; [79.63190184 38.36809816],0
p1,1,0.257685,1.281151,[ 5 40] ; [  7 111],[ 3.31288344 41.68711656] ; [  8.68711656 109.31288344],0
v1,1,0.272937,1.201927,[17 27] ; [34 81],[14.11320755 29.88679245] ; [36.88679245 78.11320755],0
v4,1,0.319907,0.989327,[31 13] ; [92 26],[33.40740741 10.59259259] ; [89.59259259 28.40740741],0
r2,1,0.321645,0.982245,[35  9] ; [98 16],[37.03797468  6.96202532] ; [95.96202532 18.03797468],0
n1,1,0.349771,0.874288,[11  9] ; [20 27],[ 9.25373134 10.74626866] ; [21.74626866 25.25373134],0
s6,1,0.354911,0.855819,[16 28] ; [52 65],[18.58385093 25.41614907] ; [49.41614907 67.58385093],0
p7,1,0.362251,0.830074,[12 31] ; [24 90],[ 9.85987261 33.14012739] ; [26.14012739 87.85987261],0
n3,1,0.373108,0.793288,[13  6] ; [26 20],[11.4  7.6] ; [27.6 18.4],0
p10,1,0.381869,0.764677,[20 23] ; [63 53],[22.44654088 20.55345912] ; [60.55345912 55.44654088],0
p12,1,0.415204,0.66385,[ 1 44] ; [  6 111],[ 1.94444444 43.05555556] ; [  5.05555556 111.94444444],0
p5,1,0.531934,0.390695,[ 3 41] ; [  5 109],[ 2.2278481 41.7721519] ; [  5.7721519 108.2278481],0
p11,1,0.607066,0.264469,[22 23] ; [63 55],[23.46625767 21.53374233] ; [61.53374233 56.46625767],0
p4,1,0.672776,0.178372,[12 33] ; [27 88],[10.96875 34.03125] ; [28.03125 86.96875],0
b1,1,0.676496,0.174097,[23 22] ; [56 62],[21.80981595 23.19018405] ; [57.19018405 60.80981595],0
n4,1,0.720331,0.128176,[27 17] ; [76 42],[27.97530864 16.02469136] ; [75.02469136 42.97530864],0
a1,1,0.731446,0.117789,[ 5 40] ; [ 11 107],[ 4.41717791 40.58282209] ; [ 11.58282209 106.41717791],0
p9,1,0.770441,0.085146,[21 21] ; [60 54],[21.80769231 20.19230769] ; [59.19230769 54.80769231],0
v3,1,0.779319,0.078516,[13 29] ; [37 74],[13.7254902 28.2745098] ; [36.2745098 74.7254902],0
u3,1,0.795716,0.067027,[12 13] ; [19 18],[12.5 12.5] ; [18.5 18.5],0
a8,1,0.798951,0.064874,[ 4 39] ; [  9 103],[ 3.60645161 39.39354839] ; [  9.39354839 102.60645161],0
n2,1,0.867223,0.027951,[14  7] ; [31 17],[13.69565217  7.30434783] ; [31.30434783 16.69565217],0
b2,1,0.915626,0.011224,[10 18] ; [28 48],[10.23076923 17.76923077] ; [27.76923077 48.23076923],0
b3,1,0.915626,0.011224,[10 18] ; [28 48],[10.23076923 17.76923077] ; [27.76923077 48.23076923],0
s4,1,0.961513,0.002329,[ 8 37] ; [21 95],[ 8.10559006 36.89440994] ; [20.89440994 95.10559006],0
p3,1,0.98605,0.000306,[11 34] ; [29 89],[11.04294479 33.95705521] ; [28.95705521 89.04294479],0
