Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.002055,9.499906,[103  46] ; [42 44],[91.93617021 57.06382979] ; [53.06382979 32.93617021],0
b1,1,0.003079,8.759873,[ 44 105] ; [42 44],[54.52765957 94.47234043] ; [31.47234043 54.52765957],0
v4,1,0.005176,7.817065,[139   9] ; [70 15],[132.75536481  15.24463519] ; [76.24463519  8.75536481],0
r4,1,0.008004,7.032691,[123  26] ; [58 28],[114.76170213  34.23829787] ; [66.23829787 19.76170213],0
r2,1,0.009063,6.810385,[136  12] ; [69 17],[129.65811966  18.34188034] ; [75.34188034 10.65811966],0
r3,1,0.017957,5.600374,[139  10] ; [71 14],[133.71794872  15.28205128] ; [76.28205128  8.71794872],0
p9,1,0.018352,5.562197,[111  34] ; [52 32],[103.20960699  41.79039301] ; [59.79039301 24.20960699],0
n5,1,0.018781,5.521831,[60 89] ; [21 63],[51.79828326 97.20171674] ; [29.20171674 54.79828326],0
p2,1,0.02308,5.162472,[112  36] ; [53 33],[104.35897436  43.64102564] ; [60.64102564 25.35897436],0
p10,1,0.030556,4.677716,[103  44] ; [47 37],[95.45454545 51.54545455] ; [54.54545455 29.45454545],0
u2,1,0.034451,4.472158,[26 32] ; [26 13],[31.09278351 26.90721649] ; [20.90721649 18.09278351],0
s1,1,0.053587,3.725524,[  3 146] ; [ 6 79],[  5.73076923 143.26923077] ; [ 3.26923077 81.73076923],0
s5,1,0.084879,2.968906,[ 45 100] ; [17 66],[ 39.42982456 105.57017544] ; [22.57017544 60.42982456],0
s6,1,0.085865,2.950231,[88 59] ; [41 44],[81.73706897 65.26293103] ; [47.26293103 37.73706897],0
p1,1,0.102673,2.663532,[  6 142] ; [ 8 78],[  8.85470085 139.14529915] ; [ 5.14529915 80.85470085],0
a5,1,0.136703,2.214689,[86 63] ; [41 45],[80.52340426 68.47659574] ; [46.47659574 39.52340426],0
n2,1,0.151136,2.060747,[42 17] ; [18 14],[38.9010989 20.0989011] ; [21.0989011 10.9010989],0
s4,1,0.184439,1.761491,[ 41 108] ; [17 69],[ 36.77446809 112.22553191] ; [21.22553191 64.77446809],0
s3,1,0.194508,1.683139,[64 83] ; [45 41],[68.76824034 78.23175966] ; [40.23175966 45.76824034],0
