Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.000166,14.180123,[ 2 58] ; [3 4],[ 4.47761194 55.52238806] ; [0.52238806 6.47761194],1
p8,1,0.01077,6.502887,[21 38] ; [6 1],[24.13636364 34.86363636] ; [2.86363636 4.13636364],0
r2,1,0.026396,4.929893,[56  3] ; [5 2],[54.53030303  4.46969697] ; [6.46969697 0.53030303],0
v3,1,0.079699,3.071037,[15 44] ; [4 3],[16.98484848 42.01515152] ; [2.01515152 4.98484848],0
d3,1,0.09542,2.780466,[44 16] ; [3 4],[42.08955224 17.91044776] ; [4.91044776 2.08955224],0
a4,1,0.138147,2.198474,[26 34] ; [1 6],[24.17910448 35.82089552] ; [2.82089552 4.17910448],0
b5,1,0.158306,1.990331,[34 26] ; [2 5],[32.23880597 27.76119403] ; [3.76119403 3.23880597],0
p11,1,0.209216,1.576843,[37 23] ; [6 1],[38.50746269 21.49253731] ; [4.49253731 2.50746269],0
s7,1,0.213644,1.546558,[31 27] ; [2 5],[29.44615385 28.55384615] ; [3.55384615 3.44615385],0
a8,1,0.223163,1.483914,[ 2 52] ; [1 6],[ 2.6557377 51.3442623] ; [0.3442623 6.6557377],0
a3,1,0.226757,1.461086,[39 20] ; [3 4],[37.54545455 21.45454545] ; [4.45454545 2.54545455],0
s4,1,0.237926,1.392838,[22 38] ; [1 6],[20.59701493 39.40298507] ; [2.40298507 4.59701493],0
p4,1,0.247431,1.337754,[29 31] ; [5 2],[30.44776119 29.55223881] ; [3.55223881 3.44776119],0
s3,1,0.266446,1.234952,[38 21] ; [3 4],[36.65151515 22.34848485] ; [4.34848485 2.65151515],0
d2,1,0.282776,1.153699,[30 30] ; [2 5],[28.65671642 31.34328358] ; [3.34328358 3.65671642],0
a5,1,0.303926,1.056887,[40 20] ; [6 1],[41.19402985 18.80597015] ; [4.80597015 2.19402985],0
n6,1,0.329415,0.951195,[40 19] ; [6 1],[41.12121212 17.87878788] ; [4.87878788 2.12121212],0
b1,1,0.341614,0.904364,[19 41] ; [1 6],[17.91044776 42.08955224] ; [2.08955224 4.91044776],0
d5,1,0.359001,0.841385,[51  9] ; [5 2],[50.14925373  9.85074627] ; [5.85074627 1.14925373],0
s6,1,0.436958,0.604257,[50 10] ; [5 2],[49.25373134 10.74626866] ; [5.74626866 1.25373134],0
r1,1,0.444618,0.584335,[42 17] ; [4 3],[41.12121212 17.87878788] ; [4.87878788 2.12121212],0
s8,1,0.453638,0.561547,[26 34] ; [2 5],[25.07462687 34.92537313] ; [2.92537313 4.07462687],0
d4,1,0.467895,0.526943,[56  4] ; [6 1],[55.52238806  4.47761194] ; [6.47761194 0.52238806],0
p2,1,0.476235,0.507473,[44 16] ; [6 1],[44.7761194 15.2238806] ; [5.2238806 1.7761194],0
v4,1,0.477957,0.503521,[55  4] ; [6 1],[54.53030303  4.46969697] ; [6.46969697 0.53030303],0
d1,1,0.48686,0.483458,[34 26] ; [3 4],[33.13432836 26.86567164] ; [3.86567164 3.13432836],0
u3,1,0.504036,0.446429,[12  9] ; [3 1],[12.6  8.4] ; [2.4 1.6],0
p3,1,0.599502,0.275748,[28 32] ; [4 3],[28.65671642 31.34328358] ; [3.34328358 3.65671642],0
a1,1,0.601719,0.272411,[ 5 55] ; [1 6],[ 5.37313433 54.62686567] ; [0.62686567 6.37313433],0
b2,1,0.648867,0.207332,[13 21] ; [2 2],[13.42105263 20.57894737] ; [1.57894737 2.42105263],0
b3,1,0.648867,0.207332,[13 21] ; [2 2],[13.42105263 20.57894737] ; [1.57894737 2.42105263],0
p6,1,0.650345,0.205465,[22 37] ; [2 5],[21.45454545 37.54545455] ; [2.54545455 4.45454545],0
v2,1,0.659081,0.194642,[31 29] ; [3 4],[30.44776119 29.55223881] ; [3.55223881 3.44776119],0
a6,1,0.720556,0.12796,[30 30] ; [3 4],[29.55223881 30.44776119] ; [3.44776119 3.55223881],0
s2,1,0.74861,0.102703,[38 22] ; [4 3],[37.6119403 22.3880597] ; [4.3880597 2.6119403],0
n4,1,0.837188,0.042227,[15 45] ; [2 5],[15.2238806 44.7761194] ; [1.7761194 5.2238806],0
n2,1,0.906537,0.013784,[12  7] ; [2 1],[12.09090909  6.90909091] ; [1.90909091 1.09090909],0
v1,1,0.921084,0.009814,[26 32] ; [3 4],[25.87692308 32.12307692] ; [3.12307692 3.87692308],0
p7,1,0.951344,0.003723,[33 26] ; [4 3],[33.07575758 25.92424242] ; [3.92424242 3.07575758],0
r4,1,0.959973,0.002519,[51  9] ; [6 1],[51.04477612  8.95522388] ; [5.95522388 1.04477612],0
b4,1,0.989448,0.000175,[43 17] ; [5 2],[42.98507463 17.01492537] ; [5.01492537 1.98507463],0
