Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.21159,[ 9 66] ; [26 26],[20.66929134 54.33070866] ; [14.33070866 37.66929134],1
p11,1,0.138759,2.191665,[28 48] ; [26 26],[32.0625 43.9375] ; [21.9375 30.0625],0
n5,1,0.171621,1.868728,[42 34] ; [35 17],[45.71875 30.28125] ; [31.28125 20.71875],0
n2,1,0.17626,1.82888,[18 20] ; [12  6],[20.35714286 17.64285714] ; [9.64285714 8.35714286],0
a8,1,0.177228,1.82072,[ 6 66] ; [ 8 41],[ 8.33057851 63.66942149] ; [ 5.66942149 43.33057851],0
p1,1,0.189885,1.718507,[ 4 71] ; [ 6 45],[ 5.95238095 69.04761905] ; [ 4.04761905 46.95238095],0
d1,1,0.193226,1.692848,[25 51] ; [23 29],[28.5 47.5] ; [19.5 32.5],0
b5,1,0.196972,1.664688,[41 35] ; [34 18],[44.53125 31.46875] ; [30.46875 21.53125],0
a4,1,0.229649,1.443032,[33 42] ; [17 34],[29.76190476 45.23809524] ; [20.23809524 30.76190476],0
b4,1,0.253077,1.306239,[39 37] ; [32 20],[42.15625 33.84375] ; [28.84375 23.15625],0
a6,1,0.257663,1.281272,[45 31] ; [25 26],[41.88976378 34.11023622] ; [28.11023622 22.88976378],0
p9,1,0.260877,1.264098,[21 53] ; [19 31],[23.87096774 50.12903226] ; [16.12903226 33.87096774],0
d2,1,0.294693,1.098059,[38 37] ; [21 30],[35.11904762 39.88095238] ; [23.88095238 27.11904762],0
s1,1,0.318063,0.996897,[ 6 69] ; [ 7 45],[ 7.67716535 67.32283465] ; [ 5.32283465 46.67716535],0
p7,1,0.32152,0.982755,[27 49] ; [23 29],[29.6875 46.3125] ; [20.3125 31.6875],0
a1,1,0.345622,0.889468,[ 8 68] ; [ 3 49],[ 6.53125 69.46875] ; [ 4.46875 47.53125],0
d3,1,0.365814,0.817833,[37 39] ; [29 22],[39.49606299 36.50393701] ; [26.50393701 24.49606299],0
p2,1,0.391707,0.733635,[38 38] ; [30 22],[40.375 35.625] ; [27.625 24.375],0
n4,1,0.434391,0.611054,[46 30] ; [35 17],[48.09375 27.90625] ; [32.90625 19.09375],0
a5,1,0.463337,0.537822,[43 33] ; [26 26],[40.96875 35.03125] ; [28.03125 23.96875],0
v1,1,0.465846,0.531813,[16 59] ; [14 38],[17.71653543 57.28346457] ; [12.28346457 39.71653543],0
n3,1,0.497315,0.460661,[16 19] ; [10  8],[17.16981132 17.83018868] ; [8.83018868 9.16981132],0
u2,1,0.530465,0.3935,[12 20] ; [11 13],[13.14285714 18.85714286] ; [ 9.85714286 14.14285714],0
a3,1,0.612343,0.256777,[44 30] ; [28 23],[42.624 31.376] ; [29.376 21.624],0
a2,1,0.796277,0.066651,[13 63] ; [ 8 44],[12.46875 63.53125] ; [ 8.53125 43.46875],0
b2,1,0.817634,0.053171,[17 35] ; [10 23],[16.51764706 35.48235294] ; [10.48235294 22.51764706],0
b3,1,0.817634,0.053171,[17 35] ; [10 23],[16.51764706 35.48235294] ; [10.48235294 22.51764706],0
