Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,41.826621,[ 5 20] ; [72 11],[17.82407407  7.17592593] ; [59.17592593 23.82407407],1
d2,1,0.419897,0.650602,[10 15] ; [26 57],[ 8.33333333 16.66666667] ; [27.66666667 55.33333333],0
a5,1,0.419897,0.650602,[15 10] ; [57 26],[16.66666667  8.33333333] ; [55.33333333 27.66666667],0
p4,1,0.562656,0.335126,[11 14] ; [42 41],[12.26851852 12.73148148] ; [40.73148148 42.26851852],0
p8,1,0.599266,0.276105,[11 14] ; [41 41],[12.14953271 12.85046729] ; [39.85046729 42.14953271],0
d5,1,0.607248,0.264202,[19  6] ; [67 16],[19.90740741  5.09259259] ; [66.09259259 16.90740741],0
b4,1,0.625431,0.238308,[17  8] ; [52 31],[15.97222222  9.02777778] ; [53.02777778 29.97222222],0
d4,1,0.711539,0.136745,[21  4] ; [67 16],[20.37037037  4.62962963] ; [67.62962963 15.37037037],0
d1,1,0.712777,0.135519,[14 11] ; [43 40],[13.19444444 11.80555556] ; [43.80555556 39.19444444],0
a6,1,0.746968,0.104096,[16  9] ; [56 27],[16.66666667  8.33333333] ; [55.33333333 27.66666667],0
n1,1,0.771159,0.084599,[2 7] ; [ 5 23],[1.7027027 7.2972973] ; [ 5.2972973 22.7027027],0
p1,1,0.855507,0.033159,[ 1 24] ; [ 4 78],[ 1.1682243 23.8317757] ; [ 3.8317757 78.1682243],0
b2,1,0.864475,0.029132,[4 9] ; [13 26],[4.25 8.75] ; [12.75 26.25],0
b3,1,0.864475,0.029132,[4 9] ; [13 26],[4.25 8.75] ; [12.75 26.25],0
a3,1,0.949228,0.004055,[17  8] ; [57 26],[17.12962963  7.87037037] ; [56.87037037 26.12962963],0
