Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.0,30.775267,[13 34] ; [77 25],[28.38926174 18.61073826] ; [61.61073826 40.38926174],1
a5,1,0.182915,1.77378,[29 18] ; [74 28],[32.48993289 14.51006711] ; [70.51006711 31.48993289],0
b4,1,0.221796,1.492714,[25 22] ; [65 37],[28.38926174 18.61073826] ; [61.61073826 40.38926174],0
s5,1,0.231956,1.428829,[26 17] ; [46 47],[22.76470588 20.23529412] ; [49.23529412 43.76470588],0
d4,1,0.264711,1.243952,[35 12] ; [84 18],[37.53691275  9.46308725] ; [81.46308725 20.53691275],0
a3,1,0.280753,1.163442,[29 18] ; [72 30],[31.8590604 15.1409396] ; [69.1409396 32.8590604],0
a8,1,0.288507,1.126577,[ 1 44] ; [ 6 87],[ 2.2826087 42.7173913] ; [ 4.7173913 88.2826087],0
v4,1,0.30668,1.044919,[43  3] ; [99  3],[44.13513514  1.86486486] ; [97.86486486  4.13513514],0
n2,1,0.333672,0.934595,[16  3] ; [15  6],[14.725  4.275] ; [16.275  4.725],0
s2,1,0.337882,0.91845,[30 16] ; [73 27],[32.45205479 13.54794521] ; [70.54794521 29.45205479],0
p11,1,0.355888,0.852352,[37 10] ; [73 29],[34.69798658 12.30201342] ; [75.30201342 26.69798658],0
p9,1,0.366245,0.816365,[38  8] ; [89 12],[39.7414966  6.2585034] ; [87.2585034 13.7414966],0
p4,1,0.389081,0.741812,[26 21] ; [64 38],[28.38926174 18.61073826] ; [61.61073826 40.38926174],0
r1,1,0.415091,0.664173,[34 13] ; [80 22],[35.95973154 11.04026846] ; [78.04026846 23.95973154],0
d2,1,0.42943,0.624364,[24 23] ; [45 57],[21.76510067 25.23489933] ; [47.23489933 54.76510067],0
d1,1,0.518688,0.416502,[25 22] ; [60 42],[26.81208054 20.18791946] ; [58.18791946 43.81208054],0
n4,1,0.526917,0.400333,[32 15] ; [64 38],[30.28187919 16.71812081] ; [65.71812081 36.28187919],0
p12,1,0.527986,0.398265,[ 4 42] ; [ 6 96],[ 3.10810811 42.89189189] ; [ 6.89189189 95.10810811],0
a4,1,0.60579,0.266351,[21 26] ; [41 61],[19.55704698 27.44295302] ; [42.44295302 59.55704698],0
p6,1,0.624956,0.238963,[20 26] ; [40 62],[18.64864865 27.35135135] ; [41.35135135 60.64864865],0
s3,1,0.627592,0.23534,[35 11] ; [73 28],[33.79591837 12.20408163] ; [74.20408163 26.79591837],0
u3,1,0.644167,0.213333,[12  6] ; [18 12],[11.25  6.75] ; [18.75 11.25],0
s8,1,0.717253,0.13114,[25 22] ; [51 51],[23.97315436 23.02684564] ; [52.02684564 49.97315436],0
r4,1,0.724236,0.12447,[42  5] ; [93  9],[42.58389262  4.41610738] ; [92.41610738  9.58389262],0
v1,1,0.75996,0.09335,[22 25] ; [50 51],[22.86486486 24.13513514] ; [49.13513514 51.86486486],0
d5,1,0.813396,0.055719,[37 10] ; [82 20],[37.53691275  9.46308725] ; [81.46308725 20.53691275],0
p10,1,0.824794,0.04901,[39  7] ; [85 17],[38.54054054  7.45945946] ; [85.45945946 16.54054054],0
n3,1,0.854953,0.033417,[14  5] ; [16  5],[14.25  4.75] ; [15.75  5.25],0
b2,1,0.866268,0.028359,[ 6 22] ; [12 40],[ 6.3 21.7] ; [11.7 40.3],0
b3,1,0.866268,0.028359,[ 6 22] ; [12 40],[ 6.3 21.7] ; [11.7 40.3],0
v3,1,0.8929,0.018127,[14 31] ; [30 70],[13.65517241 31.34482759] ; [30.34482759 69.65517241],0
s6,1,0.935945,0.006459,[38  6] ; [85 14],[37.84615385  6.15384615] ; [85.15384615 13.84615385],0
p5,1,0.949853,0.003955,[ 4 43] ; [ 9 93],[ 4.10067114 42.89932886] ; [ 8.89932886 93.10067114],0
n5,1,0.957595,0.002827,[32 15] ; [69 33],[31.8590604 15.1409396] ; [69.1409396 32.8590604],0
