Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,67.724105,[24 50] ; [139  23],[51.11016949 22.88983051] ; [111.88983051  50.11016949],1
n6,1,0.001819,9.723683,[50 23] ; [140  23],[58.77118644 14.22881356] ; [131.22881356  31.77118644],0
p11,1,0.004467,8.083459,[49 25] ; [135  28],[57.45147679 16.54852321] ; [126.54852321  36.45147679],0
a8,1,0.005007,7.876779,[ 2 65] ; [ 25 126],[ 8.29816514 58.70183486] ; [ 18.70183486 132.29816514],0
v1,1,0.006139,7.509035,[27 44] ; [91 67],[36.58515284 34.41484716] ; [81.41484716 76.58515284],0
p4,1,0.013805,6.062856,[33 41] ; [100  62],[41.70338983 32.29661017] ; [91.29661017 70.70338983],0
p10,1,0.014662,5.956604,[51 23] ; [132  27],[58.12017167 15.87982833] ; [124.87982833  34.12017167],0
d2,1,0.015146,5.899417,[21 53] ; [73 89],[29.47457627 44.52542373] ; [64.52542373 97.47457627],0
s2,1,0.017004,5.695993,[41 33] ; [62 98],[32.57264957 41.42735043] ; [70.42735043 89.57264957],0
p2,1,0.039668,4.232016,[54 19] ; [138  24],[59.64255319 13.35744681] ; [132.35744681  29.64255319],0
s4,1,0.046786,3.953071,[20 54] ; [ 25 132],[14.41558442 59.58441558] ; [ 30.58441558 126.41558442],0
a4,1,0.10299,2.65862,[23 51] ; [68 93],[28.65531915 45.34468085] ; [62.34468085 98.65531915],0
s5,1,0.108918,2.569849,[28 45] ; [ 44 114],[22.75324675 50.24675325] ; [ 49.24675325 108.75324675],0
r4,1,0.115288,2.4802,[62 12] ; [148  15],[65.56962025  8.43037975] ; [144.43037975  18.56962025],0
u1,1,0.126126,2.339554,[ 6 68] ; [ 25 138],[ 9.67932489 64.32067511] ; [ 21.32067511 141.67932489],0
d5,1,0.128406,2.311667,[55 19] ; [135  28],[59.32489451 14.67510549] ; [130.67510549  32.32489451],0
p6,1,0.128696,2.308168,[17 56] ; [ 53 107],[21.93133047 51.06866953] ; [ 48.06866953 111.93133047],0
a2,1,0.130999,2.280627,[ 9 65] ; [ 33 130],[13.11392405 60.88607595] ; [ 28.88607595 134.11392405],0
p9,1,0.14159,2.160596,[56 18] ; [134  26],[60.08547009 13.91452991] ; [129.91452991  30.08547009],0
b2,1,0.150454,2.067644,[ 5 22] ; [29 59],[ 7.9826087 19.0173913] ; [26.0173913 61.9826087],0
