Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,255.662632,[254  37] ; [ 67 238],[156.72986577 134.27013423] ; [164.27013423 140.72986577],1
s6,1,0.0,114.826541,[249  41] ; [135 173],[186.22073579 103.77926421] ; [197.77926421 110.22073579],1
s7,1,0.0,104.210213,[183  98] ; [ 68 228],[122.23743501 158.76256499] ; [128.76256499 167.23743501],1
s5,1,0.0,72.649549,[122 160] ; [ 37 270],[ 76.12563667 205.87436333] ; [ 82.87436333 224.12563667],1
s8,1,0.0,71.905051,[163 130] ; [ 68 241],[112.43023256 180.56976744] ; [118.56976744 190.43023256],1
s4,1,0.0,26.768339,[ 72 217] ; [ 28 280],[ 48.40871022 240.59128978] ; [ 51.59128978 256.40871022],1
p9,1,3.2e-05,17.292262,[256  32] ; [232  74],[236.60606061  51.39393939] ; [251.39393939  54.60606061],1
p10,1,7.5e-05,15.689964,[249  42] ; [222  85],[229.19899666  61.80100334] ; [241.80100334  65.19899666],1
r2,1,0.000121,14.769944,[285   5] ; [279  27],[274.4295302  15.5704698] ; [289.5704698  16.4295302],1
u1,1,0.000127,14.684963,[ 81 213] ; [ 46 264],[ 61.81788079 232.18211921] ; [ 65.18211921 244.81788079],1
p6,1,0.001409,10.193802,[113 179] ; [ 81 225],[ 94.72909699 197.27090301] ; [ 99.27090301 206.72909699],0
p4,1,0.001867,9.676304,[182 111] ; [153 156],[163.04817276 129.95182724] ; [171.95182724 137.04817276],0
d1,1,0.002139,9.426469,[198  96] ; [171 139],[179.61258278 114.38741722] ; [189.38741722 120.61258278],0
p12,1,0.002344,9.258373,[ 24 270] ; [  8 300],[ 15.62790698 278.37209302] ; [ 16.37209302 291.62790698],0
d2,1,0.002876,8.884388,[156 136] ; [128 182],[137.75415282 154.24584718] ; [146.24584718 163.75415282],0
d4,1,0.003586,8.482159,[259  34] ; [247  63],[245.86733002  47.13266998] ; [260.13266998  49.86733002],0
v4,1,0.004001,8.283338,[284   8] ; [284  25],[275.96672213  16.03327787] ; [292.03327787  16.96672213],0
n5,1,0.004012,8.278383,[220  71] ; [199 108],[203.89464883  87.10535117] ; [215.10535117  91.89464883],0
r4,1,0.004502,8.06922,[274  20] ; [267  43],[263.33443709  30.66556291] ; [277.66556291  32.33443709],0
a2,1,0.010009,6.633355,[ 98 196] ; [ 74 236],[ 83.7218543 210.2781457] ; [ 88.2781457 221.7218543],0
s1,1,0.019535,5.452993,[ 13 276] ; [  4 302],[  8.25714286 280.74285714] ; [  8.74285714 297.25714286],0
r1,1,0.024083,5.088642,[246  45] ; [238  70],[235.13188648  55.86811352] ; [248.86811352  59.13188648],0
r3,1,0.030694,4.669997,[283   8] ; [289  20],[277.42  13.58] ; [294.58  14.42],0
a5,1,0.037535,4.325964,[226  68] ; [215  95],[214.6589404  79.3410596] ; [226.3410596  83.6589404],0
n6,1,0.042327,4.122084,[246  44] ; [243  67],[236.35  53.65] ; [252.65  57.35],0
u3,1,0.050454,3.82631,[55 25] ; [55 46],[48.61878453 31.38121547] ; [61.38121547 39.61878453],0
p2,1,0.050544,3.823307,[251  43] ; [245  64],[241.83084577  52.16915423] ; [254.16915423  54.83084577],0
n2,1,0.054644,3.692919,[48 13] ; [47 27],[42.92592593 18.07407407] ; [52.07407407 21.92592593],0
p7,1,0.061347,3.500595,[181 102] ; [172 133],[169.8962585 113.1037415] ; [183.1037415 121.8962585],0
a8,1,0.066483,3.367793,[ 46 223] ; [ 32 244],[ 38.49908257 230.50091743] ; [ 39.50091743 236.49908257],0
b5,1,0.073372,3.205933,[207  87] ; [197 113],[196.64900662  97.35099338] ; [207.35099338 102.64900662],0
u4,1,0.107243,2.594383,[  8 286] ; [  3 307],[  5.35430464 288.64569536] ; [  5.64569536 304.35430464],0
v2,1,0.122197,2.388933,[169 111] ; [162 138],[159.79310345 120.20689655] ; [171.20689655 128.79310345],0
n4,1,0.126181,2.338872,[222  71] ; [217  92],[213.66611296  79.33388704] ; [225.33388704  83.66611296],0
v3,1,0.151219,2.059907,[109 171] ; [101 203],[100.68493151 179.31506849] ; [109.31506849 194.68493151],0
a4,1,0.184837,1.758299,[137 157] ; [127 181],[128.93023256 165.06976744] ; [135.06976744 172.93023256],0
n3,1,0.201431,1.631968,[48 13] ; [51 23],[44.73333333 16.26666667] ; [54.26666667 19.73333333],0
