Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.004874,7.925725,[7 3] ; [ 5 20],[3.42857143 6.57142857] ; [ 8.57142857 16.42857143],0
d1,1,0.009239,6.776,[6 4] ; [ 4 21],[2.85714286 7.14285714] ; [ 7.14285714 17.85714286],0
v3,1,0.023254,5.149425,[4 6] ; [ 2 23],[1.71428571 8.28571429] ; [ 4.28571429 20.71428571],0
b1,1,0.035565,4.417832,[9 1] ; [13 12],[6.28571429 3.71428571] ; [15.71428571  9.28571429],0
r4,1,0.037608,4.32265,[5 5] ; [ 4 21],[2.57142857 7.42857143] ; [ 6.42857143 18.57142857],0
p8,1,0.049765,3.849357,[7 3] ; [ 8 16],[4.41176471 5.58823529] ; [10.58823529 13.41176471],0
d5,1,0.053435,3.730263,[8 2] ; [11 14],[5.42857143 4.57142857] ; [13.57142857 11.42857143],0
p3,1,0.068139,3.327303,[7 3] ; [ 9 16],[4.57142857 5.42857143] ; [11.42857143 13.57142857],0
n5,1,0.084146,2.982955,[9 1] ; [15 10],[6.85714286 3.14285714] ; [17.14285714  7.85714286],0
p5,1,0.092903,2.823333,[3 7] ; [ 2 23],[1.42857143 8.57142857] ; [ 3.57142857 21.42857143],0
a2,1,0.12663,2.333333,[2 8] ; [ 1 24],[0.85714286 9.14285714] ; [ 2.14285714 22.85714286],0
u1,1,0.12663,2.333333,[2 8] ; [ 1 24],[0.85714286 9.14285714] ; [ 2.14285714 22.85714286],0
r1,1,0.194924,1.68,[6 4] ; [ 9 16],[4.28571429 5.71428571] ; [10.71428571 14.28571429],0
a6,1,0.194924,1.68,[6 4] ; [ 9 16],[4.28571429 5.71428571] ; [10.71428571 14.28571429],0
n1,1,0.202288,1.625782,[4 2] ; [5 9],[2.7 3.3] ; [6.3 7.7],0
b5,1,0.26012,1.268116,[8 2] ; [15 10],[6.57142857 3.42857143] ; [16.42857143  8.57142857],0
a7,1,0.283274,1.151316,[6 4] ; [10 15],[4.57142857 5.42857143] ; [11.42857143 13.57142857],0
p7,1,0.284543,1.145263,[7 3] ; [12 12],[5.58823529 4.41176471] ; [13.41176471 10.58823529],0
p1,1,0.313439,1.016129,[2 8] ; [ 2 23],[1.14285714 8.85714286] ; [ 2.85714286 22.14285714],0
d2,1,0.319435,0.991259,[5 5] ; [ 8 17],[3.71428571 6.28571429] ; [ 9.28571429 15.71428571],0
n4,1,0.330995,0.945,[7 3] ; [13 12],[5.71428571 4.28571429] ; [14.28571429 10.71428571],0
a3,1,0.330995,0.945,[7 3] ; [13 12],[5.71428571 4.28571429] ; [14.28571429 10.71428571],0
p4,1,0.330995,0.945,[7 3] ; [13 12],[5.71428571 4.28571429] ; [14.28571429 10.71428571],0
b3,1,0.391777,0.733418,[3 4] ; [ 4 12],[2.13043478 4.86956522] ; [ 4.86956522 11.13043478],0
b2,1,0.391777,0.733418,[3 4] ; [ 4 12],[2.13043478 4.86956522] ; [ 4.86956522 11.13043478],0
n2,1,0.394305,0.725624,[5 1] ; [9 5],[4.2 1.8] ; [9.8 4.2],0
s7,1,0.399727,0.709148,[5 4] ; [ 9 14],[3.9375 5.0625] ; [10.0625 12.9375],0
v1,1,0.445009,0.583333,[5 5] ; [ 9 16],[4. 6.] ; [10. 15.],0
s2,1,0.445009,0.583333,[5 5] ; [ 9 16],[4. 6.] ; [10. 15.],0
s4,1,0.477748,0.504,[2 8] ; [ 8 17],[2.85714286 7.14285714] ; [ 7.14285714 17.85714286],0
a4,1,0.48966,0.477273,[4 6] ; [ 7 18],[3.14285714 6.85714286] ; [ 7.85714286 17.14285714],0
s8,1,0.538394,0.378524,[4 6] ; [ 7 17],[3.23529412 6.76470588] ; [ 7.76470588 16.23529412],0
p9,1,0.580926,0.304741,[8 2] ; [17  7],[7.35294118 2.64705882] ; [17.64705882  6.35294118],0
u3,1,0.604773,0.267857,[1 2] ; [6 6],[1.4 1.6] ; [5.6 6.4],0
u2,1,0.604773,0.267857,[2 1] ; [6 6],[1.6 1.4] ; [6.4 5.6],0
d3,1,0.667779,0.184211,[6 4] ; [13 12],[5.42857143 4.57142857] ; [13.57142857 11.42857143],0
s5,1,0.676701,0.173864,[3 7] ; [ 9 15],[3.52941176 6.47058824] ; [ 8.47058824 15.52941176],0
n3,1,0.690328,0.15873,[4 2] ; [8 6],[3.6 2.4] ; [8.4 5.6],0
n6,1,0.73549,0.11413,[7 3] ; [16  9],[6.57142857 3.42857143] ; [16.42857143  8.57142857],0
b4,1,0.828969,0.046667,[6 4] ; [14 11],[5.71428571 4.28571429] ; [14.28571429 10.71428571],0
d4,1,0.828969,0.046667,[6 4] ; [14 11],[5.71428571 4.28571429] ; [14.28571429 10.71428571],0
a5,1,0.828969,0.046667,[6 4] ; [14 11],[5.71428571 4.28571429] ; [14.28571429 10.71428571],0
r2,1,0.849853,0.035837,[7 3] ; [16  8],[6.76470588 3.23529412] ; [16.23529412  7.76470588],0
p10,1,0.908333,0.013258,[7 3] ; [17  8],[6.85714286 3.14285714] ; [17.14285714  7.85714286],0
s6,1,0.928308,0.008095,[4 6] ; [10 14],[4.11764706 5.88235294] ; [ 9.88235294 14.11764706],0
s3,1,0.928308,0.008095,[4 6] ; [10 14],[4.11764706 5.88235294] ; [ 9.88235294 14.11764706],0
p11,1,1.0,0.0,[6 4] ; [15 10],[6. 4.] ; [15. 10.],0
