Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,65.341614,[ 2 45] ; [124  53],[26.4375 20.5625] ; [99.5625 77.4375],1
d4,1,0.0,32.46399,[23 24] ; [154  23],[37.13839286  9.86160714] ; [139.86160714  37.13839286],1
d3,1,1.2e-05,19.131636,[21 26] ; [137  40],[33.15178571 13.84821429] ; [124.84821429  52.15178571],1
d2,1,0.000129,14.66363,[11 36] ; [97 80],[22.66071429 24.33928571] ; [85.33928571 91.66071429],1
a3,1,0.000509,12.082041,[22 25] ; [130  47],[31.89285714 15.10714286] ; [120.10714286  56.89285714],1
a4,1,0.001242,10.426132,[11 36] ; [88 89],[20.77232143 26.22767857] ; [78.22767857 98.77232143],0
u1,1,0.004145,8.219307,[ 1 46] ; [ 34 143],[ 7.34375 39.65625] ; [ 27.65625 149.34375],0
n4,1,0.004527,8.059498,[27 20] ; [138  39],[34.62053571 12.37946429] ; [130.37946429  46.62053571],0
a5,1,0.006033,7.540462,[27 20] ; [137  40],[34.41071429 12.58928571] ; [129.58928571  47.41071429],0
v2,1,0.007567,7.13317,[11 34] ; [80 92],[18.87096774 26.12903226] ; [72.12903226 99.87096774],0
r1,1,0.008428,6.940158,[29 18] ; [141  35],[35.82959641 11.17040359] ; [134.17040359  41.82959641],0
p12,1,0.011433,6.396773,[ 7 40] ; [  8 169],[ 3.14732143 43.85267857] ; [ 11.85267857 165.14732143],0
a2,1,0.018167,5.580013,[ 4 43] ; [ 43 134],[ 9.86160714 37.13839286] ; [ 37.13839286 139.86160714],0
r3,1,0.021731,5.267185,[40  7] ; [166   9],[43.61261261  3.38738739] ; [162.38738739  12.61261261],0
r2,1,0.03181,4.608714,[39  8] ; [162  12],[42.74660633  4.25339367] ; [158.25339367  15.74660633],0
r4,1,0.12337,2.374003,[37 10] ; [155  22],[40.28571429  6.71428571] ; [151.71428571  25.28571429],0
u3,1,0.145819,2.115456,[10 14] ; [27 18],[12.86956522 11.13043478] ; [24.13043478 20.86956522],0
n5,1,0.164773,1.929866,[29 18] ; [127  49],[32.87892377 14.12107623] ; [123.12107623  52.87892377],0
