Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.8e-05,17.569438,[11 86] ; [20 28],[20.73793103 76.26206897] ; [10.26206897 37.73793103],1
b1,1,0.01242,6.24997,[50 48] ; [14 34],[42.95890411 55.04109589] ; [21.04109589 26.95890411],0
s6,1,0.017195,5.67638,[33 63] ; [25 20],[39.4893617 56.5106383] ; [18.5106383 26.4893617],0
r3,1,0.033975,4.495966,[73 25] ; [43  5],[77.8630137 20.1369863] ; [38.1369863  9.8630137],0
r4,1,0.061306,3.501685,[65 33] ; [39  9],[69.80821918 28.19178082] ; [34.19178082 13.80821918],0
s4,1,0.12231,2.387493,[ 8 90] ; [ 8 40],[10.73972603 87.26027397] ; [ 5.26027397 42.73972603],0
s8,1,0.146858,2.104582,[13 84] ; [11 37],[16.05517241 80.94482759] ; [ 7.94482759 40.05517241],0
p2,1,0.149196,2.080456,[57 38] ; [34 13],[60.88028169 34.11971831] ; [30.11971831 16.88028169],0
n6,1,0.185329,1.754367,[73 25] ; [30 17],[69.6137931 28.3862069] ; [33.3862069 13.6137931],0
n3,1,0.188578,1.728691,[20 15] ; [8 2],[21.77777778 13.22222222] ; [6.22222222 3.77777778],0
n1,1,0.202646,1.623204,[12 25] ; [1 8],[10.45652174 26.54347826] ; [2.54347826 6.45652174],0
p10,1,0.204977,1.606555,[54 42] ; [31 15],[57.46478873 38.53521127] ; [27.53521127 18.46478873],0
n5,1,0.205126,1.605494,[70 28] ; [28 18],[66.69444444 31.30555556] ; [31.30555556 14.69444444],0
v2,1,0.217292,1.522166,[43 51] ; [16 30],[39.61428571 54.38571429] ; [19.38571429 26.61428571],0
b4,1,0.222594,1.487571,[55 43] ; [32 16],[58.39726027 39.60273973] ; [28.60273973 19.39726027],0
a4,1,0.261565,1.260456,[36 61] ; [13 34],[33.00694444 63.99305556] ; [15.99305556 31.00694444],0
p7,1,0.274873,1.192265,[46 50] ; [26 19],[49.0212766 46.9787234] ; [22.9787234 22.0212766],0
a5,1,0.293282,1.104493,[56 42] ; [23 25],[53.02739726 44.97260274] ; [25.97260274 22.02739726],0
s5,1,0.308985,1.035008,[23 71] ; [15 31],[25.51428571 68.48571429] ; [12.48571429 33.51428571],0
r2,1,0.329951,0.949091,[77 18] ; [42  6],[79.05594406 15.94405594] ; [39.94405594  8.05594406],0
p8,1,0.335221,0.928625,[39 58] ; [15 32],[36.375 60.625] ; [17.625 29.375],0
b5,1,0.411865,0.673409,[46 52] ; [26 22],[48.32876712 49.67123288] ; [23.67123288 24.32876712],0
s1,1,0.412287,0.672196,[ 5 93] ; [ 1 45],[ 4.08333333 93.91666667] ; [ 1.91666667 44.08333333],0
a1,1,0.445694,0.58158,[ 5 93] ; [ 4 44],[ 6.04109589 91.95890411] ; [ 2.95890411 45.04109589],0
u2,1,0.45397,0.56072,[19 29] ; [ 7 16],[17.57746479 30.42253521] ; [ 8.42253521 14.57746479],0
p3,1,0.473423,0.513975,[29 67] ; [17 30],[30.88111888 65.11888112] ; [15.11888112 31.88111888],0
d2,1,0.551828,0.354052,[43 53] ; [19 29],[41.33333333 54.66666667] ; [20.66666667 27.33333333],0
p5,1,0.555563,0.347445,[ 9 88] ; [ 3 44],[ 8.08333333 88.91666667] ; [ 3.91666667 43.08333333],0
a6,1,0.563361,0.333919,[42 56] ; [23 25],[43.63013699 54.36986301] ; [21.36986301 26.63013699],0
d1,1,0.601707,0.272429,[37 61] ; [16 32],[35.57534247 62.42465753] ; [17.42465753 30.57534247],0
v1,1,0.606556,0.265221,[41 56] ; [22 25],[42.4375 54.5625] ; [20.5625 26.4375],0
d5,1,0.648265,0.208095,[59 39] ; [27 21],[57.7260274 40.2739726] ; [28.2739726 19.7260274],0
p9,1,0.67854,0.171774,[62 34] ; [32 15],[63.1048951 32.8951049] ; [30.8951049 16.1048951],0
d4,1,0.686817,0.162553,[62 36] ; [32 16],[63.09589041 34.90410959] ; [30.90410959 17.09589041],0
