Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001439,10.154943,[12  5] ; [ 1 10],[7.89285714 9.10714286] ; [5.10714286 5.89285714],0
s7,1,0.005169,7.819264,[10  5] ; [1 9],[6.6 8.4] ; [4.4 5.6],0
p3,1,0.015918,5.811929,[11  6] ; [2 9],[7.89285714 9.10714286] ; [5.10714286 5.89285714],0
p8,1,0.018029,5.593345,[9 8] ; [ 1 10],[ 6.07142857 10.92857143] ; [3.92857143 7.07142857],0
a6,1,0.018029,5.593345,[9 8] ; [ 1 10],[ 6.07142857 10.92857143] ; [3.92857143 7.07142857],0
r1,1,0.024798,5.037927,[12  5] ; [3 8],[9.10714286 7.89285714] ; [5.89285714 5.10714286],0
r3,1,0.041173,4.168871,[14  3] ; [5 6],[11.53571429  5.46428571] ; [7.46428571 3.53571429],0
p2,1,0.041173,4.168871,[14  3] ; [5 6],[11.53571429  5.46428571] ; [7.46428571 3.53571429],0
s6,1,0.041173,4.168871,[14  3] ; [5 6],[11.53571429  5.46428571] ; [7.46428571 3.53571429],0
p4,1,0.053019,3.743316,[11  6] ; [3 8],[8.5 8.5] ; [5.5 5.5],0
d4,1,0.094362,2.798336,[13  4] ; [5 6],[10.92857143  6.07142857] ; [7.07142857 3.92857143],0
u3,1,0.095205,2.784091,[8 1] ; [3 3],[6.6 2.4] ; [4.4 1.6],0
p11,1,0.119362,2.425668,[8 9] ; [2 9],[ 6.07142857 10.92857143] ; [3.92857143 7.07142857],0
r4,1,0.141929,2.156918,[11  6] ; [4 7],[9.10714286 7.89285714] ; [5.89285714 5.10714286],0
p7,1,0.180101,1.796791,[9 8] ; [3 8],[7.28571429 9.71428571] ; [4.71428571 6.28571429],0
p6,1,0.200602,1.637984,[ 5 12] ; [ 1 10],[ 3.64285714 13.35714286] ; [2.35714286 8.64285714],0
v3,1,0.200602,1.637984,[ 5 12] ; [ 1 10],[ 3.64285714 13.35714286] ; [2.35714286 8.64285714],0
u2,1,0.204894,1.607143,[6 3] ; [2 4],[4.8 4.2] ; [3.2 2.8],0
n5,1,0.245699,1.347594,[ 7 10] ; [7 4],[8.5 8.5] ; [5.5 5.5],0
n2,1,0.280087,1.166667,[5 2] ; [3 4],[4. 3.] ; [4. 3.],0
n3,1,0.280087,1.166667,[5 2] ; [3 4],[4. 3.] ; [4. 3.],0
n6,1,0.295108,1.096171,[9 8] ; [8 3],[10.32142857  6.67857143] ; [6.67857143 4.32142857],0
v1,1,0.327618,0.958289,[ 6 11] ; [2 9],[ 4.85714286 12.14285714] ; [3.14285714 7.85714286],0
v4,1,0.331567,0.942769,[14  2] ; [8 3],[13.03703704  2.96296296] ; [8.96296296 2.03703704],0
a5,1,0.39033,0.737913,[9 8] ; [4 7],[7.89285714 9.10714286] ; [5.10714286 5.89285714],0
s5,1,0.446443,0.579667,[ 5 11] ; [2 9],[ 4.14814815 11.85185185] ; [2.85185185 8.14814815],0
r2,1,0.455924,0.555882,[14  3] ; [7 3],[13.22222222  3.77777778] ; [7.77777778 2.22222222],0
d5,1,0.462832,0.539037,[13  4] ; [7 4],[12.14285714  4.85714286] ; [7.85714286 3.14285714],0
b1,1,0.488462,0.479912,[10  7] ; [5 6],[9.10714286 7.89285714] ; [5.89285714 5.10714286],0
d1,1,0.57649,0.311943,[8 9] ; [4 7],[7.28571429 9.71428571] ; [4.71428571 6.28571429],0
n1,1,0.576999,0.311111,[3 4] ; [2 5],[2.5 4.5] ; [2.5 4.5],0
b4,1,0.590826,0.289056,[11  6] ; [6 5],[10.32142857  6.67857143] ; [6.67857143 4.32142857],0
a4,1,0.65714,0.197017,[ 6 11] ; [3 8],[ 5.46428571 11.53571429] ; [3.53571429 7.46428571],0
n4,1,0.698791,0.149733,[9 8] ; [5 6],[8.5 8.5] ; [5.5 5.5],0
a7,1,0.698791,0.149733,[8 9] ; [6 5],[8.5 8.5] ; [5.5 5.5],0
p10,1,0.736268,0.113434,[ 4 13] ; [2 9],[ 3.64285714 13.35714286] ; [2.35714286 8.64285714],0
v2,1,0.736268,0.113434,[ 4 13] ; [2 9],[ 3.64285714 13.35714286] ; [2.35714286 8.64285714],0
b5,1,0.823218,0.049911,[10  7] ; [6 5],[9.71428571 7.28571429] ; [6.28571429 4.71428571],0
d3,1,0.823218,0.049911,[10  7] ; [6 5],[9.71428571 7.28571429] ; [6.28571429 4.71428571],0
s1,1,0.823218,0.049911,[ 2 15] ; [ 1 10],[ 1.82142857 15.17857143] ; [1.17857143 9.82142857],0
a3,1,0.933748,0.006911,[8 9] ; [5 6],[7.89285714 9.10714286] ; [5.10714286 5.89285714],0
d2,1,0.933748,0.006911,[8 9] ; [5 6],[7.89285714 9.10714286] ; [5.10714286 5.89285714],0
