Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000182,14.008126,[163  17] ; [25 12],[155.94470046  24.05529954] ; [32.05529954  4.94470046],1
b5,1,0.019003,5.501269,[84 97] ; [25 12],[90.5 90.5] ; [18.5 18.5],0
a5,1,0.027741,4.844105,[131  50] ; [20 17],[125.37155963  55.62844037] ; [25.62844037 11.37155963],0
b1,1,0.034052,4.492114,[ 78 103] ; [23 14],[83.85779817 97.14220183] ; [17.14220183 19.85779817],0
p8,1,0.051086,3.805465,[96 82] ; [13 23],[90.6635514 87.3364486] ; [18.3364486 17.6635514],0
r1,1,0.059539,3.550194,[131  50] ; [21 16],[126.20183486  54.79816514] ; [25.79816514 11.20183486],0
p7,1,0.067544,3.341721,[117  60] ; [18 18],[112.18309859  64.81690141] ; [22.81690141 13.18309859],0
p3,1,0.067889,3.333333,[95 85] ; [13 23],[90. 90.] ; [18. 18.],0
r4,1,0.091315,2.851031,[153  28] ; [27 10],[149.44954128  31.55045872] ; [30.55045872  6.44954128],0
n4,1,0.093035,2.821051,[148  33] ; [25 11],[144.29953917  36.70046083] ; [28.70046083  7.29953917],0
d5,1,0.093609,2.811189,[136  44] ; [23 14],[131.88940092  48.11059908] ; [27.11059908  9.88940092],0
u2,1,0.104854,2.630122,[23 20] ; [ 4 10],[20.36842105 22.63157895] ; [6.63157895 7.36842105],0
r3,1,0.114003,2.497834,[170  11] ; [32  5],[167.71559633  13.28440367] ; [34.28440367  2.71559633],0
s8,1,0.118143,2.441764,[94 87] ; [14 23],[89.66972477 91.33027523] ; [18.33027523 18.66972477],0
a3,1,0.121831,2.393627,[138  43] ; [23 13],[134.29032258  46.70967742] ; [26.70967742  9.29032258],0
a6,1,0.131804,2.271133,[ 78 103] ; [11 26],[ 73.89449541 107.10550459] ; [15.10550459 21.89449541],0
b4,1,0.187611,1.736278,[96 85] ; [24 13],[99.63302752 81.36697248] ; [20.36697248 16.63302752],0
n2,1,0.24238,1.366696,[37  9] ; [12  6],[35.21875 10.78125] ; [13.78125  4.21875],0
n6,1,0.243235,1.361747,[154  27] ; [27  8],[151.6712963  29.3287037] ; [29.3287037  5.6712963],0
