Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.616678,[21 24] ; [102  14],[34.37888199 10.62111801] ; [88.62111801 27.37888199],1
a5,1,0.00083,11.172014,[16 29] ; [75 41],[25.43478261 19.56521739] ; [65.56521739 50.43478261],1
r3,1,0.002705,8.996164,[35 10] ; [109   7],[40.2484472  4.7515528] ; [103.7515528  12.2484472],0
r2,1,0.004362,8.126579,[31 11] ; [105  10],[36.38216561  5.61783439] ; [99.61783439 15.38216561],0
a6,1,0.012894,6.183584,[19 26] ; [74 42],[25.99378882 19.00621118] ; [67.00621118 48.99378882],0
d4,1,0.037711,4.318015,[31 14] ; [97 19],[35.77639752  9.22360248] ; [92.22360248 23.77639752],0
p11,1,0.05259,3.756892,[25 20] ; [83 33],[30.1863354 14.8136646] ; [77.8136646 38.1863354],0
v4,1,0.054347,3.702022,[35 10] ; [102  12],[38.77358491  6.22641509] ; [98.22641509 15.77358491],0
p10,1,0.059594,3.54864,[18 25] ; [68 48],[23.25786164 19.74213836] ; [62.74213836 53.25786164],0
p4,1,0.068285,3.323774,[11 33] ; [47 69],[15.95 28.05] ; [42.05 73.95],0
b1,1,0.083688,2.991782,[23 22] ; [42 74],[18.16770186 26.83229814] ; [46.83229814 69.16770186],0
d2,1,0.100265,2.701322,[21 24] ; [38 78],[16.49068323 28.50931677] ; [42.50931677 73.49068323],0
v2,1,0.10115,2.68732,[17 28] ; [58 53],[21.63461538 23.36538462] ; [53.36538462 57.63461538],0
d3,1,0.11769,2.447798,[26 19] ; [82 34],[30.1863354 14.8136646] ; [77.8136646 38.1863354],0
p2,1,0.121291,2.400575,[29 16] ; [88 27],[32.90625 12.09375] ; [84.09375 30.90625],0
a4,1,0.148776,2.084753,[12 33] ; [45 71],[15.93167702 29.06832298] ; [41.06832298 74.93167702],0
v1,1,0.153352,2.038587,[11 32] ; [43 71],[14.78980892 28.21019108] ; [39.21019108 74.78980892],0
b4,1,0.185236,1.755106,[24 21] ; [75 41],[27.67080745 17.32919255] ; [71.32919255 44.67080745],0
p1,1,0.19054,1.713436,[ 5 40] ; [  6 108],[ 3.11320755 41.88679245] ; [  7.88679245 106.11320755],0
d1,1,0.215658,1.533033,[18 27] ; [59 57],[21.52173913 23.47826087] ; [55.47826087 60.52173913],0
n4,1,0.218345,1.515213,[15 30] ; [51 65],[18.44720497 26.55279503] ; [47.55279503 68.44720497],0
p3,1,0.244049,1.357055,[12 32] ; [43 73],[15.125 28.875] ; [39.875 76.125],0
