Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,102.075924,[231  15] ; [20 33],[206.5083612  39.4916388] ; [44.4916388  8.5083612],1
p2,1,3.3e-05,17.234296,[216  29] ; [36 19],[205.8  39.2] ; [46.2  8.8],1
p4,1,3.4e-05,17.158619,[155  90] ; [18 37],[141.28333333 103.71666667] ; [31.71666667 23.28333333],1
s2,1,0.000412,12.478506,[128 116] ; [14 40],[116.26845638 127.73154362] ; [25.73154362 28.26845638],1
n6,1,0.00061,11.74372,[215  31] ; [37 17],[206.64  39.36] ; [45.36  8.64],1
p8,1,0.00063,11.684306,[140 105] ; [17 37],[128.64548495 116.35451505] ; [28.35451505 25.64548495],1
s7,1,0.000834,11.164545,[117 121] ; [12 39],[106.23529412 131.76470588] ; [22.76470588 28.23529412],1
s6,1,0.003371,8.595183,[166  74] ; [26 28],[156.73469388  83.26530612] ; [35.26530612 18.73469388],0
p3,1,0.003453,8.551189,[120 125] ; [15 40],[110.25 134.75] ; [24.75 30.25],0
n5,1,0.004927,7.906055,[188  57] ; [32 23],[179.66666667  65.33333333] ; [40.33333333 14.66666667],0
s8,1,0.007153,7.234117,[108 138] ; [13 41],[ 99.22 146.78] ; [21.78 32.22],0
v4,1,0.012206,6.280713,[235  10] ; [48  7],[231.11666667  13.88333333] ; [51.88333333  3.11666667],0
a5,1,0.014196,6.013586,[176  70] ; [30 25],[168.35880399  77.64119601] ; [37.64119601 17.35880399],0
d5,1,0.015334,5.877635,[190  55] ; [34 21],[182.93333333  62.06666667] ; [41.06666667 13.93333333],0
a7,1,0.017172,5.678717,[167  79] ; [28 27],[159.36877076  86.63122924] ; [35.63122924 19.36877076],0
d1,1,0.023539,5.128294,[131 115] ; [20 35],[123.40863787 122.59136213] ; [27.59136213 27.40863787],0
n4,1,0.024827,5.035938,[192  54] ; [35 20],[185.52159468  60.47840532] ; [41.47840532 13.52159468],0
p7,1,0.04943,3.860679,[151  87] ; [27 28],[144.58703072  93.41296928] ; [33.41296928 21.58703072],0
v1,1,0.052154,3.770815,[ 99 140] ; [15 40],[ 92.67346939 146.32653061] ; [21.32653061 33.67346939],0
s3,1,0.068002,3.330593,[139 104] ; [24 31],[132.91610738 110.08389262] ; [30.08389262 24.91610738],0
a3,1,0.089546,2.88251,[164  82] ; [30 25],[158.55149502  87.44850498] ; [35.44850498 19.55149502],0
d3,1,0.099232,2.717838,[159  87] ; [29 26],[153.64784053  92.35215947] ; [34.35215947 20.64784053],0
s5,1,0.099801,2.708723,[ 81 159] ; [12 42],[ 75.91836735 164.08163265] ; [17.08163265 36.91836735],0
d4,1,0.106179,2.610198,[194  51] ; [38 17],[189.46666667  55.53333333] ; [42.53333333 12.46666667],0
r3,1,0.123135,2.376985,[232  13] ; [49  6],[229.48333333  15.51666667] ; [51.51666667  3.48333333],0
p6,1,0.13941,2.184455,[ 92 151] ; [15 40],[ 87.25167785 155.74832215] ; [19.74832215 35.25167785],0
r2,1,0.152722,2.04485,[228  17] ; [48  7],[225.4  19.6] ; [50.6  4.4],0
a6,1,0.165689,1.921518,[163  83] ; [31 24],[158.55149502  87.44850498] ; [35.44850498 19.55149502],0
p1,1,0.18345,1.769451,[ 23 223] ; [ 2 51],[ 20.56856187 225.43143813] ; [ 4.43143813 48.56856187],0
p12,1,0.205081,1.605818,[ 15 229] ; [ 1 53],[ 13.10067114 230.89932886] ; [ 2.89932886 51.10067114],0
s1,1,0.223245,1.483392,[  9 236] ; [ 4 50],[ 10.65217391 234.34782609] ; [ 2.34782609 51.65217391],0
p5,1,0.285254,1.141889,[ 30 213] ; [ 4 51],[ 27.72483221 215.27516779] ; [ 6.27516779 48.72483221],0
u2,1,0.306226,1.046885,[52 30] ; [13 12],[49.81308411 32.18691589] ; [15.18691589  9.81308411],0
a2,1,0.325863,0.965268,[ 50 196] ; [ 8 47],[ 47.40199336 198.59800664] ; [10.59800664 44.40199336],0
n3,1,0.328565,0.954545,[36 14] ; [12  8],[34.28571429 15.71428571] ; [13.71428571  6.28571429],0
n1,1,0.38287,0.761468,[21 30] ; [ 6 14],[19.3943662 31.6056338] ; [ 7.6056338 12.3943662],0
u3,1,0.396286,0.719566,[48 34] ; [17  8],[49.81308411 32.18691589] ; [15.18691589  9.81308411],0
b4,1,0.406927,0.687762,[137 109] ; [34 21],[139.75415282 106.24584718] ; [31.24584718 23.75415282],0
s4,1,0.46313,0.53832,[ 52 190] ; [ 9 44],[ 50.04067797 191.95932203] ; [10.95932203 42.04067797],0
u4,1,0.4975,0.460266,[  2 244] ; [ 1 54],[  2.45182724 243.54817276] ; [ 0.54817276 54.45182724],0
r4,1,0.513377,0.427177,[218  28] ; [47  8],[216.57807309  29.42192691] ; [48.42192691  6.57807309],0
u1,1,0.565191,0.330796,[ 34 212] ; [ 6 49],[ 32.6910299 213.3089701] ; [ 7.3089701 47.6910299],0
d2,1,0.5657,0.32993,[101 144] ; [25 30],[102.9 142.1] ; [23.1 31.9],0
a1,1,0.57245,0.318601,[  8 238] ; [ 1 54],[  7.35548173 238.64451827] ; [ 1.64451827 53.35548173],0
b3,1,0.693604,0.155212,[56 96] ; [12 24],[54.9787234 97.0212766] ; [13.0212766 22.9787234],0
b2,1,0.693604,0.155212,[56 96] ; [12 24],[54.9787234 97.0212766] ; [13.0212766 22.9787234],0
a8,1,0.723443,0.125217,[ 28 202] ; [ 7 43],[ 28.75 201.25] ; [ 6.25 43.75],0
a4,1,0.767757,0.087208,[102 144] ; [24 31],[102.97674419 143.02325581] ; [23.02325581 31.97674419],0
r1,1,0.787717,0.07251,[179  67] ; [41 14],[179.80066445  66.19933555] ; [40.19933555 14.80066445],0
n2,1,0.829936,0.046132,[37 14] ; [14  6],[36.63380282 14.36619718] ; [14.36619718  5.63380282],0
v3,1,0.860263,0.03099,[ 42 200] ; [ 9 46],[ 41.55555556 200.44444444] ; [ 9.44444444 45.55555556],0
b5,1,0.873458,0.025366,[146 100] ; [32 23],[145.47508306 100.52491694] ; [32.52491694 22.47508306],0
b1,1,0.885877,0.020599,[ 92 154] ; [20 35],[ 91.53488372 154.46511628] ; [20.46511628 34.53488372],0
