Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1.5e-05,18.758306,[48 30] ; [14 44],[35.55882353 42.44117647] ; [26.44117647 31.55882353],1
p2,1,0.001361,10.258007,[65 13] ; [34 24],[56.77941176 21.22058824] ; [42.22058824 15.77941176],0
p6,1,0.004845,7.936363,[33 45] ; [11 46],[25.42222222 52.57777778] ; [18.57777778 38.42222222],0
p8,1,0.006356,7.446495,[34 44] ; [12 45],[26.57777778 51.42222222] ; [19.42222222 37.57777778],0
p5,1,0.008012,7.030826,[12 66] ; [ 1 56],[ 7.51111111 70.48888889] ; [ 5.48888889 51.51111111],0
d3,1,0.01299,6.170513,[60 18] ; [33 25],[53.33823529 24.66176471] ; [39.66176471 18.33823529],0
u3,1,0.040788,4.184786,[20  6] ; [ 9 10],[16.75555556  9.24444444] ; [12.24444444  6.75555556],0
p9,1,0.077316,3.120434,[59 18] ; [35 21],[54.42105263 22.57894737] ; [39.57894737 16.42105263],0
a7,1,0.077485,3.116882,[53 25] ; [48 11],[57.50364964 20.49635036] ; [43.49635036 15.50364964],0
r4,1,0.094822,2.790537,[72  6] ; [49 10],[68.89051095  9.10948905] ; [52.10948905  6.89051095],0
p1,1,0.114232,2.49468,[12 65] ; [ 4 55],[ 9.05882353 67.94117647] ; [ 6.94117647 52.05882353],0
v4,1,0.126034,2.340693,[70  8] ; [57  2],[72.30656934  5.69343066] ; [54.69343066  4.30656934],0
r3,1,0.148392,2.088707,[73  4] ; [51  7],[70.72592593  6.27407407] ; [53.27407407  4.72592593],0
a5,1,0.195487,1.67577,[57 21] ; [37 22],[53.51824818 24.48175182] ; [40.48175182 18.51824818],0
n2,1,0.210393,1.568721,[16  9] ; [23  6],[18.05555556  6.94444444] ; [20.94444444  8.05555556],0
a4,1,0.230933,1.435108,[39 39] ; [23 35],[35.55882353 42.44117647] ; [26.44117647 31.55882353],0
a1,1,0.252623,1.30874,[ 3 75] ; [ 5 54],[ 4.55474453 73.44525547] ; [ 3.44525547 55.55474453],0
u1,1,0.254389,1.29904,[18 60] ; [ 9 50],[15.37226277 62.62773723] ; [11.62773723 47.37226277],0
d2,1,0.254995,1.295729,[44 34] ; [27 31],[40.72058824 37.27941176] ; [30.27941176 27.72058824],0
d1,1,0.271706,1.208114,[47 31] ; [30 29],[43.83941606 34.16058394] ; [33.16058394 25.83941606],0
n4,1,0.30555,1.049815,[53 24] ; [35 23],[50.19259259 26.80740741] ; [37.80740741 20.19259259],0
b3,1,0.306007,1.047831,[10 33] ; [ 9 17],[11.84057971 31.15942029] ; [ 7.15942029 18.84057971],0
b2,1,0.306007,1.047831,[10 33] ; [ 9 17],[11.84057971 31.15942029] ; [ 7.15942029 18.84057971],0
d4,1,0.309325,1.033556,[62 16] ; [50  8],[64.23529412 13.76470588] ; [47.76470588 10.23529412],0
s2,1,0.335709,0.92675,[55 23] ; [37 22],[52.37956204 25.62043796] ; [39.62043796 19.37956204],0
n3,1,0.341166,0.906044,[16  9] ; [22  7],[17.59259259  7.40740741] ; [20.40740741  8.59259259],0
n5,1,0.364534,0.822212,[51 26] ; [34 24],[48.48148148 28.51851852] ; [36.51851852 21.48148148],0
s5,1,0.402054,0.702175,[36 40] ; [22 33],[33.64885496 42.35114504] ; [24.35114504 30.64885496],0
s8,1,0.402703,0.700241,[40 38] ; [26 33],[37.57664234 40.42335766] ; [28.42335766 30.57664234],0
p7,1,0.404675,0.69439,[44 34] ; [27 28],[41.63909774 36.36090226] ; [29.36090226 25.63909774],0
a8,1,0.414944,0.664592,[ 7 63] ; [ 8 46],[ 8.46774194 61.53225806] ; [ 6.53225806 47.46774194],0
b1,1,0.425437,0.635246,[45 33] ; [30 29],[42.70072993 35.29927007] ; [32.29927007 26.70072993],0
d5,1,0.446257,0.580142,[67 11] ; [47 11],[65.38235294 12.61764706] ; [48.61764706  9.38235294],0
b5,1,0.449213,0.572638,[48 30] ; [40 19],[50.10218978 27.89781022] ; [37.89781022 21.10218978],0
s7,1,0.453763,0.561236,[42 26] ; [32 26],[39.93650794 28.06349206] ; [34.06349206 23.93650794],0
v3,1,0.486199,0.484926,[29 46] ; [18 37],[27.11538462 47.88461538] ; [19.88461538 35.11538462],0
v2,1,0.528597,0.397088,[40 36] ; [32 23],[41.77099237 34.22900763] ; [30.22900763 24.77099237],0
p10,1,0.538183,0.378917,[48 28] ; [33 24],[46.28571429 29.71428571] ; [34.71428571 22.28571429],0
a3,1,0.553294,0.351448,[50 28] ; [40 18],[51.61764706 26.38235294] ; [38.38235294 19.61764706],0
s3,1,0.578968,0.307907,[52 26] ; [36 22],[50.47058824 27.52941176] ; [37.52941176 20.47058824],0
u2,1,0.582712,0.301871,[15 12] ; [8 9],[14.11363636 12.88636364] ; [8.88636364 8.11363636],0
r2,1,0.622479,0.242399,[74  4] ; [57  2],[74.58394161  3.41605839] ; [56.41605839  2.58394161],0
a6,1,0.684421,0.165192,[43 35] ; [34 24],[44.16176471 33.83823529] ; [32.83823529 25.16176471],0
