Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,42.533963,[38 98] ; [69 28],[62.45493562 73.54506438] ; [44.54506438 52.45493562],1
p7,1,0.0,31.94448,[57 78] ; [77 20],[77.97413793 57.02586207] ; [56.02586207 40.97413793],1
p8,1,0.0,28.934794,[44 92] ; [66 31],[64.20600858 71.79399142] ; [45.79399142 51.20600858],1
p6,1,0.000103,15.089176,[ 22 115] ; [37 59],[ 34.69098712 102.30901288] ; [24.30901288 71.69098712],1
v1,1,0.000312,12.999377,[54 84] ; [60 35],[67.5193133 70.4806867] ; [46.4806867 48.5193133],1
n4,1,0.000458,12.278473,[88 50] ; [82 15],[99.82978723 38.17021277] ; [70.17021277 26.82978723],1
p10,1,0.000548,11.944707,[86 51] ; [81 16],[97.77350427 39.22649573] ; [69.22649573 27.77350427],1
s7,1,0.000601,11.772211,[ 20 109] ; [32 58],[30.63013699 98.36986301] ; [21.36986301 68.63013699],1
a5,1,0.000918,10.986315,[88 50] ; [81 16],[99.24255319 38.75744681] ; [69.75744681 27.24255319],1
v3,1,0.001284,10.365781,[39 90] ; [48 45],[50.55405405 78.44594595] ; [36.44594595 56.55405405],0
p9,1,0.001564,10.001796,[87 50] ; [80 17],[97.77350427 39.22649573] ; [69.22649573 27.77350427],0
v2,1,0.001693,9.855478,[64 65] ; [67 28],[75.44196429 53.55803571] ; [55.55803571 39.44196429],0
v4,1,0.002931,8.850242,[121  15] ; [96  1],[126.66094421   9.33905579] ; [90.33905579  6.66094421],0
s8,1,0.004212,8.190027,[ 20 118] ; [29 68],[ 28.77446809 109.22553191] ; [20.22553191 76.77446809],0
n5,1,0.010999,6.465555,[79 57] ; [72 25],[88.13733906 47.86266094] ; [62.86266094 34.13733906],0
p11,1,0.013403,6.115109,[101  37] ; [84 13],[108.63829787  29.36170213] ; [76.36170213 20.63829787],0
p5,1,0.014588,5.965601,[  3 134] ; [ 9 87],[  7.05579399 129.94420601] ; [ 4.94420601 91.05579399],0
u1,1,0.014981,5.918707,[ 10 128] ; [17 80],[ 15.85531915 122.14468085] ; [11.14468085 85.85531915],0
r4,1,0.022266,5.224897,[118  20] ; [92  5],[123.31914894  14.68085106] ; [86.68085106 10.31914894],0
p2,1,0.023427,5.13658,[101  37] ; [83 14],[108.05106383  29.94893617] ; [75.94893617 21.05106383],0
p12,1,0.050014,3.841001,[  2 135] ; [ 6 91],[  4.68376068 132.31623932] ; [ 3.31623932 93.68376068],0
b1,1,0.061851,3.487051,[46 92] ; [44 53],[52.85106383 85.14893617] ; [37.14893617 59.85106383],0
n6,1,0.074355,3.184172,[96 41] ; [78 19],[101.87179487  35.12820513] ; [72.12820513 24.87179487],0
a6,1,0.079137,3.082529,[89 49] ; [73 24],[95.13191489 42.86808511] ; [66.86808511 30.13191489],0
s1,1,0.088956,2.89316,[  7 129] ; [ 1 96],[  4.6695279 131.3304721] ; [ 3.3304721 93.6695279],0
s5,1,0.0999,2.707138,[ 14 121] ; [17 78],[ 18.19565217 116.80434783] ; [12.80434783 82.19565217],0
a7,1,0.114044,2.497269,[93 44] ; [75 22],[98.35897436 38.64102564] ; [69.64102564 27.35897436],0
b3,1,0.117201,2.454334,[25 54] ; [28 35],[29.48591549 49.51408451] ; [23.51408451 39.48591549],0
b2,1,0.117201,2.454334,[25 54] ; [28 35],[29.48591549 49.51408451] ; [23.51408451 39.48591549],0
p1,1,0.130371,2.288075,[  5 132] ; [ 8 89],[  7.61111111 129.38888889] ; [ 5.38888889 91.61111111],0
d5,1,0.161634,1.958869,[100  38] ; [78 19],[104.52765957  33.47234043] ; [73.47234043 23.52765957],0
n3,1,0.187914,1.733899,[27 17] ; [12  3],[29.08474576 14.91525424] ; [9.91525424 5.08474576],0
r3,1,0.220272,1.502596,[124  13] ; [92  5],[126.46153846  10.53846154] ; [89.53846154  7.46153846],0
r2,1,0.22418,1.47741,[125  11] ; [93  4],[127.24463519   8.75536481] ; [90.75536481  6.24463519],0
d3,1,0.369857,0.804146,[92 46] ; [70 27],[95.13191489 42.86808511] ; [66.86808511 30.13191489],0
n2,1,0.382684,0.762062,[28 18] ; [11  4],[29.40983607 16.59016393] ; [9.59016393 5.40983607],0
a2,1,0.389108,0.741726,[ 25 113] ; [22 75],[ 27.6 110.4] ; [19.4 77.6],0
