Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,55.221115,[ 55 114] ; [98 31],[86.76845638 82.23154362] ; [66.23154362 62.76845638],1
p7,1,0.0,29.264729,[77 87] ; [100  28],[99.4109589 64.5890411] ; [77.5890411 50.4109589],1
p8,1,1.2e-05,19.212588,[ 60 105] ; [79 48],[78.54452055 86.45547945] ; [60.45547945 66.54452055],1
p11,1,3.2e-05,17.32357,[110  60] ; [111  18],[125.65217391  44.34782609] ; [95.34782609 33.65217391],1
p5,1,9.6e-05,15.219638,[  9 158] ; [ 26 103],[ 19.74662162 147.25337838] ; [ 15.25337838 113.74662162],1
v2,1,0.00031,13.01164,[61 99] ; [74 50],[76.05633803 83.94366197] ; [58.94366197 65.05633803],1
p6,1,0.000385,12.602375,[ 39 127] ; [55 73],[ 53.07482993 112.92517007] ; [40.92517007 87.07482993],1
r3,1,0.000547,11.946858,[138  30] ; [123   6],[147.63636364  20.36363636] ; [113.36363636  15.63636364],1
n6,1,0.000799,11.242523,[129  39] ; [118  11],[139.71717172  28.28282828] ; [107.28282828  21.71717172],1
r4,1,0.001223,10.455595,[128  42] ; [116  13],[138.72909699  31.27090301] ; [105.27090301  23.72909699],0
v3,1,0.003728,8.411895,[ 46 121] ; [56 72],[ 57.74237288 109.25762712] ; [44.25762712 83.74237288],0
p10,1,0.00895,6.832824,[119  45] ; [110  19],[128.1774744  35.8225256] ; [100.8225256  28.1774744],0
n4,1,0.00992,6.649195,[128  41] ; [113  16],[136.67449664  32.32550336] ; [104.32550336  24.67449664],0
p9,1,0.011227,6.42896,[125  40] ; [112  16],[133.46416382  31.53583618] ; [103.53583618  24.46416382],0
s7,1,0.014685,5.953874,[ 61 100] ; [63 57],[71.04626335 89.95373665] ; [52.95373665 67.04626335],0
d5,1,0.0193,5.474142,[85 85] ; [82 47],[94.94983278 75.05016722] ; [72.05016722 56.94983278],0
a5,1,0.022824,5.181882,[87 83] ; [83 46],[96.65551839 73.34448161] ; [73.34448161 55.65551839],0
v4,1,0.037948,4.307368,[146  23] ; [121   8],[151.41946309  17.58053691] ; [115.58053691  13.41946309],0
p2,1,0.038347,4.289569,[125  45] ; [107  21],[132.34899329  37.65100671] ; [99.65100671 28.34899329],0
s8,1,0.040869,4.18144,[ 51 119] ; [53 75],[ 59.32885906 110.67114094] ; [44.67114094 83.32885906],0
s5,1,0.059919,3.539632,[ 38 128] ; [41 84],[ 45.0652921 120.9347079] ; [33.9347079 91.0652921],0
r2,1,0.100085,2.704192,[144  25] ; [118  11],[148.58389262  20.41610738] ; [113.41610738  15.58389262],0
n3,1,0.105626,2.618468,[39 19] ; [18  3],[41.84810127 16.15189873] ; [15.15189873  5.84810127],0
r1,1,0.113952,2.498532,[111  58] ; [95 33],[117.21885522  51.78114478] ; [88.78114478 39.21885522],0
v1,1,0.115608,2.475829,[75 90] ; [69 57],[81.64948454 83.35051546] ; [62.35051546 63.64948454],0
p12,1,0.181681,1.783822,[  7 161] ; [ 10 118],[  9.64864865 158.35135135] ; [  7.35135135 120.64864865],0
d3,1,0.194887,1.680278,[ 66 103] ; [41 88],[ 60.68120805 108.31879195] ; [46.31879195 82.68120805],0
a4,1,0.233217,1.42113,[ 38 130] ; [37 92],[ 42.42424242 125.57575758] ; [32.57575758 96.42424242],0
s6,1,0.254124,1.300486,[102  66] ; [84 41],[106.64846416  61.35153584] ; [79.35153584 45.64846416],0
a3,1,0.277276,1.180392,[91 77] ; [78 51],[95.5959596 72.4040404] ; [73.4040404 55.5959596],0
s2,1,0.297803,1.084008,[ 66 102] ; [58 70],[70.37837838 97.62162162] ; [53.62162162 74.37837838],0
b2,1,0.302794,1.061847,[30 60] ; [32 46],[33.21428571 56.78571429] ; [28.78571429 49.21428571],0
b3,1,0.302794,1.061847,[30 60] ; [32 46],[33.21428571 56.78571429] ; [28.78571429 49.21428571],0
s3,1,0.306832,1.044263,[80 87] ; [69 59],[84.34915254 82.65084746] ; [64.65084746 63.34915254],0
a7,1,0.307878,1.039756,[99 71] ; [82 46],[103.25503356  66.74496644] ; [77.74496644 50.25503356],0
s1,1,0.336799,0.922577,[  9 156] ; [  4 124],[  7.32081911 157.67918089] ; [  5.67918089 122.32081911],0
b5,1,0.372897,0.793989,[101  69] ; [70 59],[97.22408027 72.77591973] ; [73.77591973 55.22408027],0
a6,1,0.426713,0.631754,[95 75] ; [78 51],[98.36120401 71.63879599] ; [74.63879599 54.36120401],0
b1,1,0.430409,0.621719,[ 70 100] ; [59 70],[73.34448161 96.65551839] ; [55.65551839 73.34448161],0
p1,1,0.456863,0.553569,[ 13 156] ; [ 13 115],[ 14.79461279 154.20538721] ; [ 11.20538721 116.79461279],0
d2,1,0.471437,0.518606,[ 32 138] ; [ 20 108],[ 29.66442953 140.33557047] ; [ 22.33557047 105.66442953],0
u2,1,0.476346,0.507217,[36 43] ; [26 24],[37.96899225 41.03100775] ; [24.03100775 25.96899225],0
a8,1,0.486075,0.485203,[ 27 132] ; [ 17 105],[ 24.89679715 134.10320285] ; [ 19.10320285 102.89679715],0
a2,1,0.566565,0.328463,[ 12 158] ; [  7 122],[ 10.80267559 159.19732441] ; [  8.19732441 120.80267559],0
s4,1,0.573015,0.317665,[ 32 137] ; [ 21 107],[ 30.15824916 138.84175084] ; [ 22.84175084 105.15824916],0
n1,1,0.623037,0.241623,[28 29] ; [ 9 12],[27.03846154 29.96153846] ; [ 9.96153846 11.03846154],0
u1,1,0.643634,0.214021,[  7 163] ; [  4 125],[  6.2541806 163.7458194] ; [  4.7458194 124.2541806],0
d4,1,0.644674,0.212681,[89 81] ; [71 58],[90.96989967 79.03010033] ; [69.03010033 59.96989967],0
a1,1,0.727447,0.121469,[  8 162] ; [  5 124],[  7.39130435 162.60869565] ; [  5.60869565 123.39130435],0
u3,1,0.807659,0.059267,[37 42] ; [25 26],[37.67692308 41.32307692] ; [24.32307692 26.67692308],0
b4,1,0.859232,0.031454,[94 76] ; [70 59],[93.24414716 76.75585284] ; [70.75585284 58.24414716],0
n2,1,0.967544,0.001656,[48 11] ; [17  4],[47.9375 11.0625] ; [17.0625  3.9375],0
