Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,23.144007,[60 18] ; [55 74],[43.33333333 34.66666667] ; [71.66666667 57.33333333],1
v1,1,0.001566,9.999565,[51 26] ; [58 75],[39.96666667 37.03333333] ; [69.03333333 63.96666667],0
p5,1,0.004895,7.917681,[ 9 70] ; [  3 132],[ 4.42990654 74.57009346] ; [  7.57009346 127.42990654],0
n4,1,0.018312,5.566007,[64 15] ; [89 46],[56.48130841 22.51869159] ; [96.51869159 38.48130841],0
s4,1,0.03267,4.562978,[14 65] ; [41 91],[20.59241706 58.40758294] ; [34.40758294 97.59241706],0
a5,1,0.041523,4.154526,[59 20] ; [83 53],[52.17674419 26.82325581] ; [89.82325581 46.17674419],0
r1,1,0.041741,4.145689,[68 10] ; [102  33],[62.25352113 15.74647887] ; [107.74647887  27.25352113],0
n5,1,0.046204,3.974125,[63 15] ; [92 43],[56.76056338 21.23943662] ; [98.23943662 36.76056338],0
d1,1,0.074194,3.187705,[50 29] ; [69 67],[43.7255814 35.2744186] ; [75.2744186 60.7255814],0
s8,1,0.078959,3.086206,[47 31] ; [65 71],[40.82242991 37.17757009] ; [71.17757009 64.82242991],0
d2,1,0.086135,2.94516,[41 37] ; [55 81],[34.99065421 43.00934579] ; [61.00934579 74.99065421],0
s5,1,0.100499,2.6976,[38 39] ; [49 81],[32.36231884 44.63768116] ; [54.63768116 75.36231884],0
p12,1,0.113553,2.504065,[ 7 72] ; [  5 130],[ 4.42990654 74.57009346] ; [  7.57009346 127.42990654],0
s7,1,0.114529,2.490586,[55 22] ; [80 52],[49.73684211 27.26315789] ; [85.26315789 46.73684211],0
b2,1,0.115539,2.476769,[18 26] ; [22 59],[14.08 29.92] ; [25.92 55.08],0
b3,1,0.115539,2.476769,[18 26] ; [22 59],[14.08 29.92] ; [25.92 55.08],0
p8,1,0.128517,2.310321,[36 41] ; [48 85],[30.8 46.2] ; [53.2 79.8],0
n6,1,0.139344,2.185186,[68 10] ; [106  28],[64.01886792 13.98113208] ; [109.98113208  24.01886792],0
v4,1,0.146373,2.109652,[77  1] ; [127   7],[75.05660377  2.94339623] ; [128.94339623   5.05660377],0
a4,1,0.146937,2.103768,[37 42] ; [50 86],[31.96744186 47.03255814] ; [55.03255814 80.96744186],0
r4,1,0.159729,1.976788,[73  6] ; [117  19],[69.81395349  9.18604651] ; [120.18604651  15.81395349],0
a8,1,0.196246,1.670093,[10 61] ; [27 98],[13.40306122 57.59693878] ; [ 23.59693878 101.40306122],0
u1,1,0.228972,1.447236,[16 63] ; [ 19 117],[12.86046512 66.13953488] ; [ 22.13953488 113.86046512],0
b4,1,0.233551,1.419105,[49 30] ; [73 63],[44.82790698 34.17209302] ; [77.17209302 58.82790698],0
r2,1,0.242972,1.363267,[77  2] ; [124   8],[75.25592417  3.74407583] ; [125.74407583   6.25592417],0
