Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000833,11.166171,[72  8] ; [31 16],[64.88188976 15.11811024] ; [38.11811024  8.88188976],1
p5,1,0.0013,10.34241,[19 63] ; [ 1 47],[12.61538462 69.38461538] ; [ 7.38461538 40.61538462],0
p4,1,0.002075,9.481757,[68 14] ; [28 20],[60.55384615 21.44615385] ; [35.44615385 12.55384615],0
b3,1,0.012314,6.26509,[15 31] ; [18 11],[20.24 25.76] ; [12.76 16.24],0
b2,1,0.012314,6.26509,[15 31] ; [18 11],[20.24 25.76] ; [12.76 16.24],0
p11,1,0.024311,5.072296,[66 16] ; [30 18],[60.55384615 21.44615385] ; [35.44615385 12.55384615],0
p3,1,0.026728,4.908283,[57 25] ; [24 24],[51.09230769 30.90769231] ; [29.90769231 18.09230769],0
s6,1,0.041271,4.164864,[59 19] ; [28 20],[53.85714286 24.14285714] ; [33.14285714 14.85714286],0
p1,1,0.055039,3.680903,[15 67] ; [ 3 45],[11.35384615 70.64615385] ; [ 6.64615385 41.35384615],0
a3,1,0.060388,3.526705,[52 30] ; [38 10],[56.76923077 25.23076923] ; [33.23076923 14.76923077],0
p12,1,0.086021,2.9473,[11 70] ; [ 2 46],[ 8.1627907 72.8372093] ; [ 4.8372093 43.1627907],0
d5,1,0.122641,2.383268,[56 26] ; [38  9],[59.75193798 22.24806202] ; [34.24806202 12.75193798],0
p10,1,0.139617,2.182181,[65 16] ; [33 15],[61.53488372 19.46511628] ; [36.46511628 11.53488372],0
s4,1,0.154839,2.023918,[25 55] ; [ 9 37],[21.58730159 58.41269841] ; [12.41269841 33.58730159],0
s8,1,0.15848,1.988671,[39 42] ; [17 31],[35.1627907 45.8372093] ; [20.8372093 27.1627907],0
a4,1,0.160875,1.965979,[34 48] ; [26 22],[37.84615385 44.15384615] ; [22.15384615 25.84615385],0
a2,1,0.174523,1.843655,[14 68] ; [13 35],[17.03076923 64.96923077] ; [ 9.96923077 38.03076923],0
s3,1,0.175153,1.838278,[52 29] ; [25 23],[48.34883721 32.65116279] ; [28.65116279 19.34883721],0
n5,1,0.192955,1.694908,[61 20] ; [31 17],[57.76744186 23.23255814] ; [34.23255814 13.76744186],0
u1,1,0.232369,1.426303,[12 70] ; [11 37],[14.50769231 67.49230769] ; [ 8.49230769 39.50769231],0
p2,1,0.24709,1.339681,[74  8] ; [40  8],[71.90769231 10.09230769] ; [42.09230769  5.90769231],0
u2,1,0.250829,1.318681,[18 12] ; [8 2],[19.5 10.5] ; [6.5 3.5],0
s1,1,0.296621,1.089325,[ 5 76] ; [ 1 46],[ 3.796875 77.203125] ; [ 2.203125 44.796875],0
d3,1,0.32055,0.986702,[57 25] ; [28 18],[54.453125 27.546875] ; [30.546875 15.453125],0
r1,1,0.346277,0.887055,[61 21] ; [32 16],[58.66153846 23.33846154] ; [34.33846154 13.66153846],0
a5,1,0.412167,0.672541,[57 25] ; [30 18],[54.87692308 27.12307692] ; [32.12307692 15.87692308],0
n6,1,0.41583,0.66207,[71 11] ; [39  9],[69.38461538 12.61538462] ; [40.61538462  7.38461538],0
n1,1,0.427801,0.628786,[ 5 13] ; [ 8 12],[ 6.15789474 11.84210526] ; [ 6.84210526 13.15789474],0
n2,1,0.442068,0.590909,[14  4] ; [14  7],[12.92307692  5.07692308] ; [15.07692308  5.92307692],0
s7,1,0.446076,0.580602,[42 36] ; [28 18],[44.03225806 33.96774194] ; [25.96774194 20.03225806],0
r3,1,0.450701,0.568889,[76  4] ; [44  4],[75.  5.] ; [45.  3.],0
r2,1,0.467416,0.528079,[74  6] ; [45  2],[74.96062992  5.03937008] ; [44.03937008  2.96062992],0
a1,1,0.470699,0.520334,[ 6 76] ; [ 2 46],[ 5.04615385 76.95384615] ; [ 2.95384615 45.04615385],0
a8,1,0.472265,0.516672,[11 69] ; [ 4 39],[ 9.75609756 70.24390244] ; [ 5.24390244 37.75609756],0
b4,1,0.618668,0.247745,[39 43] ; [25 23],[40.36923077 41.63076923] ; [23.63076923 24.36923077],0
v4,1,0.626839,0.236371,[76  5] ; [46  2],[76.60465116  4.39534884] ; [45.39534884  2.60465116],0
s2,1,0.669136,0.182614,[47 34] ; [26 22],[45.8372093 35.1627907] ; [27.1627907 20.8372093],0
