Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000419,12.44368,[15 36] ; [51 33],[24.93333333 26.06666667] ; [41.06666667 42.93333333],1
r3,1,0.001422,10.177175,[42  9] ; [84  2],[46.90510949  4.09489051] ; [79.09489051  6.90510949],0
n4,1,0.008081,7.01549,[34 17] ; [73 12],[40.125 10.875] ; [66.875 18.125],0
d5,1,0.008944,6.834061,[32 18] ; [72 14],[38.23529412 11.76470588] ; [65.76470588 20.23529412],0
p9,1,0.013306,6.127966,[37 14] ; [74  9],[42.24626866  8.75373134] ; [68.75373134 14.24626866],0
p10,1,0.020117,5.401678,[35 15] ; [71 11],[40.15151515  9.84848485] ; [65.84848485 16.15151515],0
p8,1,0.024448,5.06259,[19 32] ; [47 35],[25.30827068 25.69172932] ; [40.69172932 41.30827068],0
p2,1,0.024676,5.046464,[34 16] ; [71 13],[39.17910448 10.82089552] ; [65.82089552 18.17910448],0
d1,1,0.035667,4.412939,[19 32] ; [48 38],[24.94160584 26.05839416] ; [42.05839416 43.94160584],0
u1,1,0.054647,3.692821,[ 5 46] ; [ 2 84],[ 2.60583942 48.39416058] ; [ 4.39416058 81.60583942],0
s4,1,0.058715,3.573326,[13 38] ; [11 75],[ 8.93430657 42.06569343] ; [15.06569343 70.93430657],0
d4,1,0.069349,3.298373,[36 14] ; [73 13],[40.07352941  9.92647059] ; [68.92647059 17.07352941],0
b1,1,0.073706,3.198494,[30 21] ; [37 49],[24.94160584 26.05839416] ; [42.05839416 43.94160584],0
s3,1,0.081432,3.036093,[35 16] ; [46 40],[30.15328467 20.84671533] ; [50.84671533 35.15328467],0
n5,1,0.091715,2.844013,[37 14] ; [71 13],[40.8 10.2] ; [67.2 16.8],0
n6,1,0.102917,2.659753,[35 15] ; [69 15],[38.80597015 11.19402985] ; [65.19402985 18.80597015],0
p7,1,0.104888,2.629595,[30 20] ; [61 22],[34.21052632 15.78947368] ; [56.78947368 26.21052632],0
a2,1,0.113314,2.507377,[ 7 44] ; [ 5 81],[ 4.46715328 46.53284672] ; [ 7.53284672 78.46715328],0
