Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.002011,9.539397,[22 46] ; [17  8],[28.51612903 39.48387097] ; [10.48387097 14.51612903],0
p4,1,0.653398,0.201643,[28 44] ; [11 14],[28.94845361 43.05154639] ; [10.05154639 14.94845361],0
s8,1,0.668278,0.183622,[19 53] ; [ 8 18],[19.83673469 52.16326531] ; [ 7.16326531 18.83673469],0
n4,1,0.733045,0.116334,[25 47] ; [10 16],[25.71428571 46.28571429] ; [ 9.28571429 16.71428571],0
a1,1,0.734207,0.115284,[ 4 68] ; [ 1 25],[ 3.67346939 68.32653061] ; [ 1.32653061 24.67346939],0
r2,1,0.73713,0.112665,[58 13] ; [22  4],[58.55670103 12.44329897] ; [21.44329897  4.55670103],0
s3,1,0.758369,0.094632,[33 38] ; [13 13],[33.67010309 37.32989691] ; [12.32989691 13.67010309],0
d4,1,0.76726,0.087593,[60 12] ; [21  5],[59.51020408 12.48979592] ; [21.48979592  4.51020408],0
p11,1,0.784945,0.074464,[41 31] ; [14 12],[40.40816327 31.59183673] ; [14.59183673 11.40816327],0
d3,1,0.803412,0.061968,[49 23] ; [17  9],[48.48979592 23.51020408] ; [17.51020408  8.48979592],0
n2,1,0.816297,0.053968,[15 10] ; [5 4],[14.70588235 10.29411765] ; [5.29411765 3.70588235],0
s5,1,0.845193,0.038125,[14 52] ; [ 6 20],[14.34782609 51.65217391] ; [ 5.65217391 20.34782609],0
d5,1,0.847107,0.037176,[54 18] ; [19  7],[53.63265306 18.36734694] ; [19.36734694  6.63265306],0
a6,1,0.856753,0.032584,[43 29] ; [15 11],[42.6122449 29.3877551] ; [15.3877551 10.6122449],0
p9,1,0.87933,0.023049,[41 30] ; [14 11],[40.67708333 30.32291667] ; [14.32291667 10.67708333],0
n3,1,0.885857,0.020606,[16  9] ; [6 3],[16.17647059  8.82352941] ; [5.82352941 3.17647059],0
p2,1,0.902772,0.014923,[48 24] ; [17  8],[48.24742268 23.75257732] ; [16.75257732  8.24742268],0
b1,1,0.90335,0.014745,[37 35] ; [13 13],[36.73469388 35.26530612] ; [13.26530612 12.73469388],0
s7,1,0.913385,0.011831,[19 46] ; [ 7 16],[19.20454545 45.79545455] ; [ 6.79545455 16.20454545],0
p3,1,0.960491,0.002454,[28 43] ; [10 15],[28.10416667 42.89583333] ; [ 9.89583333 15.10416667],0
r3,1,0.989653,0.000168,[61 11] ; [22  4],[60.97959184 11.02040816] ; [22.02040816  3.97959184],0
