Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,6.4e-05,15.972391,[16 27] ; [229 107],[27.79683377 15.20316623] ; [217.20316623 118.79683377],1
s7,1,0.000122,14.756029,[18 22] ; [239  83],[28.39779006 11.60220994] ; [228.60220994  93.39779006],1
s5,1,0.000185,13.977818,[ 9 32] ; [171 152],[20.27472527 20.72527473] ; [159.72527473 163.27472527],1
s3,1,0.000642,11.649779,[30 13] ; [297  38],[37.1984127  5.8015873] ; [289.8015873  45.1984127],1
p6,1,0.00646,7.417231,[10 32] ; [152 179],[18.24128686 23.75871314] ; [143.75871314 187.24128686],0
r1,1,0.007612,7.122617,[30 13] ; [287  48],[36.06084656  6.93915344] ; [280.93915344  54.06084656],0
b5,1,0.007835,7.070756,[18 25] ; [212 125],[26.02631579 16.97368421] ; [203.97368421 133.02631579],0
r4,1,0.007871,7.062609,[35  8] ; [314  23],[39.49210526  3.50789474] ; [309.50789474  27.49210526],0
p4,1,0.016986,5.697807,[21 21] ; [230 106],[27.88888889 14.11111111] ; [223.11111111 112.88888889],0
a3,1,0.02878,4.780717,[28 15] ; [268  68],[33.58311346  9.41688654] ; [262.41688654  73.58311346],0
p9,1,0.032947,4.548548,[33  9] ; [297  34],[37.15817694  4.84182306] ; [292.84182306  38.15817694],0
n6,1,0.041005,4.175796,[33 10] ; [293  40],[37.28191489  5.71808511] ; [288.71808511  44.28191489],0
v4,1,0.054066,3.710666,[39  3] ; [329   7],[40.88888889  1.11111111] ; [327.11111111   8.88888889],0
r3,1,0.060824,3.514766,[40  3] ; [327   7],[41.85941645  1.14058355] ; [325.14058355   8.85941645],0
s4,1,0.107135,2.595985,[ 6 37] ; [ 83 248],[10.23262032 32.76737968] ; [ 78.76737968 252.23262032],0
p5,1,0.136899,2.212477,[ 2 38] ; [ 44 290],[ 4.9197861 35.0802139] ; [ 41.0802139 292.9197861],0
u3,1,0.156981,2.003071,[8 7] ; [49 19],[10.30120482  4.69879518] ; [46.69879518 21.30120482],0
a2,1,0.157179,2.001157,[ 9 34] ; [106 231],[13.01315789 29.98684211] ; [101.98684211 235.01315789],0
p11,1,0.171336,1.871211,[37  6] ; [259  78],[33.49473684  9.50526316] ; [262.50526316  74.49473684],0
a4,1,0.197352,1.66186,[19 24] ; [184 153],[22.97105263 20.02894737] ; [180.02894737 156.97105263],0
p3,1,0.236439,1.401703,[19 22] ; [189 148],[22.56084656 18.43915344] ; [185.43915344 151.56084656],0
u2,1,0.30192,1.065696,[7 8] ; [41 26],[8.7804878 6.2195122] ; [39.2195122 27.7804878],0
d2,1,0.350517,0.871586,[22 21] ; [197 139],[24.8469657 18.1530343] ; [194.1530343 141.8469657],0
p1,1,0.355606,0.85335,[ 2 40] ; [ 30 304],[ 3.57446809 38.42553191] ; [ 28.42553191 305.57446809],0
n1,1,0.358273,0.843938,[3 7] ; [34 41],[4.35294118 5.64705882] ; [32.64705882 42.35294118],0
p10,1,0.393931,0.726774,[37  4] ; [285  49],[35.20533333  5.79466667] ; [286.79466667  47.20533333],0
a7,1,0.410519,0.677297,[34  9] ; [246  90],[31.76781003 11.23218997] ; [248.23218997  87.76781003],0
p12,1,0.412961,0.670261,[ 3 39] ; [ 38 298],[ 4.55555556 37.44444444] ; [ 36.44444444 299.55555556],0
p8,1,0.432777,0.615361,[19 23] ; [171 160],[21.39410188 20.60589812] ; [168.60589812 162.39410188],0
p7,1,0.45202,0.565581,[25 16] ; [216 107],[27.1456044 13.8543956] ; [213.8543956 109.1456044],0
d3,1,0.452288,0.564911,[30 13] ; [253  84],[32.02368421 10.97631579] ; [250.97631579  86.02368421],0
v1,1,0.459136,0.548001,[22 19] ; [194 131],[24.19672131 16.80327869] ; [191.80327869 133.19672131],0
a8,1,0.459565,0.546953,[ 7 33] ; [ 41 269],[ 5.48571429 34.51428571] ; [ 42.51428571 267.48571429],0
a5,1,0.468289,0.526011,[32 11] ; [267  70],[33.83421053  9.16578947] ; [265.16578947  71.83421053],0
b3,1,0.517989,0.417897,[10 12] ; [ 81 130],[ 8.59227468 13.40772532] ; [ 82.40772532 128.59227468],0
b2,1,0.517989,0.417897,[10 12] ; [ 81 130],[ 8.59227468 13.40772532] ; [ 82.40772532 128.59227468],0
d4,1,0.560501,0.338838,[38  5] ; [307  30],[39.03947368  3.96052632] ; [305.96052632  31.03947368],0
n2,1,0.579777,0.306595,[8 3] ; [60 15],[8.69767442 2.30232558] ; [59.30232558 15.69767442],0
n5,1,0.580596,0.305272,[32 11] ; [261  73],[33.41909814  9.58090186] ; [259.58090186  74.41909814],0
d1,1,0.640165,0.218526,[31 12] ; [254  83],[32.25 10.75] ; [252.75  84.25],0
u1,1,0.686743,0.162634,[10 33] ; [ 88 249],[11.08947368 31.91052632] ; [ 86.91052632 250.08947368],0
p2,1,0.711445,0.136838,[34  7] ; [286  50],[34.80106101  6.19893899] ; [285.19893899  50.80106101],0
b1,1,0.733845,0.11561,[18 25] ; [132 205],[16.97368421 26.02631579] ; [133.02631579 203.97368421],0
v3,1,0.824845,0.048982,[17 21] ; [138 184],[16.36111111 21.63888889] ; [138.63888889 183.36111111],0
n3,1,0.829076,0.046607,[9 3] ; [54 21],[8.68965517 3.31034483] ; [54.31034483 20.68965517],0
b4,1,0.85891,0.031599,[26 17] ; [199 138],[25.46052632 17.53947368] ; [199.53947368 137.46052632],0
a1,1,0.911037,0.012484,[ 3 40] ; [ 22 315],[ 2.82894737 40.17105263] ; [ 22.17105263 314.82894737],0
n4,1,0.922863,0.009376,[34  9] ; [267  68],[34.24074074  8.75925926] ; [266.75925926  68.24074074],0
a6,1,0.949991,0.003934,[29 14] ; [225 111],[28.81794195 14.18205805] ; [225.18205805 110.81794195],0
s1,1,0.968513,0.001558,[ 2 41] ; [ 15 317],[ 1.94933333 41.05066667] ; [ 15.05066667 316.94933333],0
v2,1,0.972918,0.001153,[25 16] ; [196 124],[25.09972299 15.90027701] ; [195.90027701 124.09972299],0
r2,1,0.995454,3.2e-05,[41  1] ; [326   8],[40.99468085  1.00531915] ; [326.00531915   7.99468085],0
