Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,171.05772,[243  70] ; [103 271],[157.63901019 155.36098981] ; [188.36098981 185.63901019],1
s2,1,0.0,94.962116,[235  90] ; [139 250],[170.23809524 154.76190476] ; [203.76190476 185.23809524],1
s6,1,0.0,79.852157,[279  46] ; [210 174],[224.15373766 100.84626234] ; [264.84626234 119.15373766],1
s3,1,0.0,67.737629,[243  81] ; [171 214],[189.19040903 134.80959097] ; [224.80959097 160.19040903],1
s5,1,0.0,32.610421,[146 168] ; [ 98 283],[110.23884892 203.76115108] ; [133.76115108 247.23884892],1
p9,1,0.0,26.549809,[296  29] ; [294  90],[270.45133992  54.54866008] ; [319.54866008  64.45133992],1
a3,1,3e-06,21.786926,[267  60] ; [258 132],[239.43514644  87.56485356] ; [285.56485356 104.43514644],1
d2,1,1.2e-05,19.109671,[195 133] ; [168 222],[165.82729805 162.17270195] ; [197.17270195 192.82729805],1
p6,1,1.4e-05,18.816296,[146 180] ; [111 271],[118.33615819 207.66384181] ; [138.66384181 243.33615819],1
p10,1,2.4e-05,17.809372,[284  41] ; [288  97],[261.83098592  63.16901408] ; [310.16901408  74.83098592],1
p3,1,2.7e-05,17.64345,[192 136] ; [166 222],[164. 164.] ; [194. 194.],1
n5,1,2.7e-05,17.59868,[269  57] ; [268 121],[244.84195804  81.15804196] ; [292.15804196  96.84195804],1
v1,1,3e-05,17.416508,[204 114] ; [187 199],[176.61647727 141.38352273] ; [214.38352273 171.61647727],1
p5,1,4.4e-05,16.692056,[ 53 271] ; [ 26 362],[ 35.9494382 288.0505618] ; [ 43.0505618 344.9494382],1
p4,1,7.3e-05,15.725526,[221 106] ; [205 182],[195.10084034 131.89915966] ; [230.89915966 156.10084034],1
d1,1,0.000111,14.940271,[228 100] ; [218 175],[202.89597781 125.10402219] ; [243.10402219 149.89597781],1
v3,1,0.00012,14.792219,[153 160] ; [129 246],[128.29360465 184.70639535] ; [153.70639535 221.29360465],1
u1,1,0.000268,13.279891,[ 86 242] ; [ 60 333],[ 66.41886269 261.58113731] ; [ 79.58113731 313.41886269],1
n4,1,0.000385,12.604698,[276  51] ; [288 104],[256.50625869  70.49374131] ; [307.49374131  84.50625869],1
b2,1,0.000388,12.589308,[102 121] ; [ 62 150],[ 84.07356322 138.92643678] ; [ 79.92643678 132.07356322],1
b3,1,0.000388,12.589308,[102 121] ; [ 62 150],[ 84.07356322 138.92643678] ; [ 79.92643678 132.07356322],1
n6,1,0.000483,12.181867,[290  36] ; [310  81],[272.80334728  53.19665272] ; [327.19665272  63.80334728],1
p12,1,0.000544,11.957929,[ 39 285] ; [ 19 368],[ 26.43037975 297.56962025] ; [ 31.56962025 355.43037975],1
a5,1,0.001276,10.376805,[268  60] ; [280 112],[249.64444444  78.35555556] ; [298.35555556  93.64444444],0
d5,1,0.001501,10.077336,[285  42] ; [306  86],[268.78581363  58.21418637] ; [322.21418637  69.78581363],0
p7,1,0.00157,9.994171,[223  95] ; [222 157],[203.02725968 114.97274032] ; [241.97274032 137.02725968],0
u4,1,0.002011,9.53981,[ 14 314] ; [  3 390],[  7.73370319 320.26629681] ; [  9.26629681 383.73370319],0
r4,1,0.002308,9.286832,[325   3] ; [374  19],[317.99167822  10.00832178] ; [381.00832178  11.99167822],0
p8,1,0.003049,8.77794,[190 133] ; [183 201],[170.40876945 152.59123055] ; [202.59123055 181.40876945],0
a8,1,0.004919,7.90894,[ 55 242] ; [ 38 315],[ 42.49384615 254.50615385] ; [ 50.50615385 302.49384615],0
v4,1,0.013094,6.15638,[324   4] ; [374  17],[318.42002782   9.57997218] ; [379.57997218  11.42002782],0
d4,1,0.039044,4.258953,[285  42] ; [317  72],[274.93575419  52.06424581] ; [327.06424581  61.93575419],0
u3,1,0.04232,4.12236,[45 16] ; [78 55],[38.67525773 22.32474227] ; [84.32474227 48.67525773],0
b1,1,0.048325,3.898647,[137 191] ; [136 257],[124.19417476 203.80582524] ; [148.80582524 244.19417476],0
a2,1,0.049619,3.854291,[ 98 230] ; [ 92 301],[ 86.43550624 241.56449376] ; [103.56449376 289.43550624],0
v2,1,0.062472,3.470507,[198 118] ; [207 165],[186.01744186 129.98255814] ; [218.98255814 153.01744186],0
a4,1,0.097146,2.751791,[165 163] ; [172 218],[153.94986072 174.05013928] ; [183.05013928 206.94986072],0
n1,1,0.114253,2.494391,[31 35] ; [31 59],[26.23076923 39.76923077] ; [35.76923077 54.23076923],0
a7,1,0.114272,2.494124,[234  93] ; [300  91],[243.2005571  83.7994429] ; [290.7994429 100.2005571],0
a1,1,0.150738,2.064765,[ 18 310] ; [ 13 380],[ 14.10263523 313.89736477] ; [ 16.89736477 376.10263523],0
s4,1,0.163001,1.946159,[ 61 265] ; [ 57 328],[ 54.10407876 271.89592124] ; [ 63.89592124 321.10407876],0
u2,1,0.221769,1.492888,[39 21] ; [74 59],[35.12953368 24.87046632] ; [77.87046632 55.12953368],0
p2,1,0.296068,1.09182,[276  51] ; [316  72],[270.74685315  56.25314685] ; [321.25314685  66.74685315],0
p1,1,0.323794,0.973558,[ 31 295] ; [ 29 360],[ 27.35664336 298.64335664] ; [ 32.64335664 356.35664336],0
p11,1,0.325754,0.965703,[262  66] ; [302  91],[256.57697642  71.42302358] ; [307.42302358  85.57697642],0
a6,1,0.37731,0.779448,[226 101] ; [282 109],[231.35933148  95.64066852] ; [276.64066852 114.35933148],0
n3,1,0.405063,0.693244,[45 20] ; [67 22],[47.27272727 17.72727273] ; [64.72727273 24.27272727],0
b4,1,0.449864,0.570995,[187 141] ; [235 158],[191.9778086 136.0221914] ; [230.0221914 162.9778086],0
s1,1,0.450424,0.569584,[ 10 314] ; [ 16 369],[ 11.88152327 312.11847673] ; [ 14.11847673 370.88152327],0
d3,1,0.499826,0.455307,[239  89] ; [276 115],[234.93741307  93.06258693] ; [280.06258693 110.93741307],0
r3,1,0.521421,0.411081,[319   9] ; [376  14],[317.49303621  10.50696379] ; [377.50696379  12.49303621],0
n2,1,0.696342,0.152305,[49 17] ; [65 26],[47.92356688 18.07643312] ; [66.07643312 24.92356688],0
b5,1,0.969356,0.001476,[194 134] ; [233 160],[194.25242718 133.74757282] ; [232.74757282 160.25242718],0
