Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,25.441417,[10  6] ; [ 17 123],[ 2.76923077 13.23076923] ; [ 24.23076923 115.76923077],1
p1,1,0.000153,14.331457,[7 9] ; [ 14 128],[ 2.12658228 13.87341772] ; [ 18.87341772 123.12658228],1
s7,1,0.001478,10.105263,[10  4] ; [39 94],[4.66666667 9.33333333] ; [44.33333333 88.66666667],0
p6,1,0.002891,8.875135,[10  6] ; [ 37 103],[ 4.82051282 11.17948718] ; [42.17948718 97.82051282],0
s6,1,0.007891,7.05795,[12  3] ; [62 79],[7.11538462 7.88461538] ; [66.88461538 74.11538462],0
p12,1,0.008439,6.937767,[ 3 13] ; [  5 137],[ 0.81012658 15.18987342] ; [  7.18987342 134.81012658],0
s1,1,0.009852,6.661496,[ 3 13] ; [  5 133],[ 0.83116883 15.16883117] ; [  7.16883117 130.83116883],0
p3,1,0.019098,5.492535,[11  5] ; [54 87],[6.62420382 9.37579618] ; [58.37579618 82.62420382],0
p4,1,0.023115,5.159875,[12  4] ; [64 78],[7.69620253 8.30379747] ; [68.30379747 73.69620253],0
p8,1,0.047136,3.940529,[10  5] ; [56 84],[6.38709677 8.61290323] ; [59.61290323 80.38709677],0
n6,1,0.056288,3.643509,[15  1] ; [101  40],[11.82165605  4.17834395] ; [104.17834395  36.82165605],0
r4,1,0.087175,2.925776,[15  1] ; [106  36],[12.25316456  3.74683544] ; [108.74683544  33.25316456],0
r1,1,0.103187,2.655579,[13  3] ; [84 55],[10.01290323  5.98709677] ; [86.98709677 52.01290323],0
n4,1,0.115719,2.474331,[14  2] ; [96 44],[11.28205128  4.71794872] ; [98.71794872 41.28205128],0
v3,1,0.124303,2.362246,[8 8] ; [43 96],[ 5.26451613 10.73548387] ; [45.73548387 93.26451613],0
s2,1,0.153445,2.037663,[7 9] ; [ 38 104],[ 4.55696203 11.44303797] ; [ 40.44303797 101.55696203],0
s8,1,0.195177,1.678097,[7 8] ; [43 99],[ 4.77707006 10.22292994] ; [45.22292994 96.77707006],0
n1,1,0.202254,1.626022,[3 1] ; [18 25],[1.78723404 2.21276596] ; [19.21276596 23.78723404],0
p7,1,0.21718,1.522908,[11  5] ; [73 66],[8.67096774 7.32903226] ; [75.32903226 63.67096774],0
b3,1,0.248464,1.331918,[5 5] ; [27 58],[3.36842105 6.63157895] ; [28.63157895 56.36842105],0
b2,1,0.248464,1.331918,[5 5] ; [27 58],[3.36842105 6.63157895] ; [28.63157895 56.36842105],0
p11,1,0.263311,1.251266,[13  3] ; [96 46],[11.03797468  4.96202532] ; [97.96202532 44.03797468],0
v1,1,0.303415,1.059124,[9 7] ; [59 79],[7.06493506 8.93506494] ; [60.93506494 77.06493506],0
s3,1,0.375513,0.785341,[8 7] ; [58 82],[6.38709677 8.61290323] ; [59.61290323 80.38709677],0
u2,1,0.427766,0.628882,[5 4] ; [30 42],[3.88888889 5.11111111] ; [31.11111111 40.88888889],0
a5,1,0.429896,0.623106,[10  6] ; [74 68],[8.50632911 7.49367089] ; [75.49367089 66.50632911],0
a8,1,0.453657,0.561498,[ 3 12] ; [ 17 114],[ 2.05479452 12.94520548] ; [ 17.94520548 113.05479452],0
p10,1,0.466146,0.531097,[12  4] ; [91 47],[10.7012987  5.2987013] ; [92.2987013 45.7012987],0
p9,1,0.471596,0.518233,[12  3] ; [99 40],[10.81168831  4.18831169] ; [100.18831169  38.81168831],0
a6,1,0.552992,0.351984,[8 8] ; [82 60],[9.11392405 6.88607595] ; [80.88607595 61.11392405],0
b5,1,0.552992,0.351984,[8 8] ; [82 60],[9.11392405 6.88607595] ; [80.88607595 61.11392405],0
d2,1,0.56148,0.337147,[ 3 13] ; [ 36 106],[ 3.94936709 12.05063291] ; [ 35.05063291 106.94936709],0
b4,1,0.597904,0.278169,[9 7] ; [70 72],[8. 8.] ; [71. 71.],0
d5,1,0.599608,0.275587,[ 6 10] ; [63 79],[6.98734177 9.01265823] ; [62.01265823 79.98734177],0
a3,1,0.635711,0.224396,[7 9] ; [70 70],[7.8974359 8.1025641] ; [69.1025641 70.8974359],0
a4,1,0.664557,0.188036,[ 3 13] ; [ 33 107],[ 3.69230769 12.30769231] ; [ 32.30769231 107.69230769],0
b1,1,0.667572,0.184455,[8 8] ; [63 79],[7.18987342 8.81012658] ; [63.81012658 78.18987342],0
a2,1,0.698286,0.150261,[ 1 15] ; [ 13 129],[ 1.41772152 14.58227848] ; [ 12.58227848 129.41772152],0
d1,1,0.709062,0.139216,[ 1 15] ; [  6 136],[ 0.70886076 15.29113924] ; [  6.29113924 135.70886076],0
a1,1,0.709062,0.139216,[ 1 15] ; [  6 136],[ 0.70886076 15.29113924] ; [  6.29113924 135.70886076],0
p2,1,0.744853,0.105907,[12  4] ; [101  41],[11.44303797  4.55696203] ; [101.55696203  40.44303797],0
r3,1,0.872111,0.025914,[13  3] ; [116  24],[13.23076923  2.76923077] ; [115.76923077  24.23076923],0
u3,1,0.873512,0.025344,[4 5] ; [30 42],[3.77777778 5.22222222] ; [30.22222222 41.77777778],0
d3,1,0.914704,0.011472,[ 4 12] ; [ 37 104],[ 4.17834395 11.82165605] ; [ 36.82165605 104.17834395],0
n2,1,0.921987,0.00959,[3 1] ; [32 12],[2.91666667 1.08333333] ; [32.08333333 11.91666667],0
r2,1,0.96771,0.001639,[14  2] ; [122  18],[13.94871795  2.05128205] ; [122.05128205  17.94871795],0
a7,1,0.970245,0.001391,[9 7] ; [80 61],[9.07006369 6.92993631] ; [79.92993631 61.07006369],0
v2,1,0.991428,0.000115,[7 9] ; [58 75],[6.97986577 9.02013423] ; [58.02013423 74.97986577],0
