Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,39.809444,[93 32] ; [ 7 32],[76.2195122 48.7804878] ; [23.7804878 15.2195122],1
d5,1,0.0,28.997635,[98 27] ; [13 27],[84.09090909 40.90909091] ; [26.90909091 13.09090909],1
r1,1,2e-05,18.166368,[91 33] ; [15 26],[79.66060606 44.33939394] ; [26.33939394 14.66060606],1
a5,1,5.1e-05,16.392646,[76 49] ; [10 31],[64.75903614 60.24096386] ; [21.24096386 19.75903614],1
a4,1,0.000398,12.540646,[41 84] ; [ 2 39],[32.37951807 92.62048193] ; [10.62048193 30.37951807],1
a7,1,0.000839,11.154,[92 33] ; [18 22],[83.33333333 41.66666667] ; [26.66666667 13.33333333],1
a6,1,0.001379,10.23304,[84 41] ; [16 25],[75.30120482 49.69879518] ; [24.69879518 16.30120482],0
r4,1,0.008775,6.868036,[99 26] ; [24 17],[92.62048193 32.37951807] ; [30.37951807 10.62048193],0
b1,1,0.014163,6.017662,[35 90] ; [20 21],[41.41566265 83.58433735] ; [13.58433735 27.41566265],0
s6,1,0.018494,5.548749,[62 61] ; [12 29],[55.5 67.5] ; [18.5 22.5],0
a3,1,0.021613,5.27665,[71 53] ; [15 26],[64.63030303 59.36969697] ; [21.36969697 19.63030303],0
s5,1,0.034707,4.459533,[31 91] ; [ 4 37],[26.19631902 95.80368098] ; [ 8.80368098 32.19631902],0
v3,1,0.035923,4.400762,[31 89] ; [ 4 36],[26.25 93.75] ; [ 8.75 31.25],0
b4,1,0.038252,4.293801,[75 50] ; [17 24],[69.27710843 55.72289157] ; [22.72289157 18.27710843],0
v1,1,0.040054,4.2156,[48 73] ; [ 9 32],[42.57407407 78.42592593] ; [14.42592593 26.57407407],0
d2,1,0.044087,4.05321,[42 83] ; [ 7 34],[36.89759036 88.10240964] ; [12.10240964 28.89759036],0
n3,1,0.062067,3.481272,[27 19] ; [15  3],[30.1875 15.8125] ; [11.8125  6.1875],0
a8,1,0.066199,3.374834,[  2 115] ; [ 3 36],[  3.75 113.25] ; [ 1.25 37.75],0
v2,1,0.072957,3.215196,[59 62] ; [13 27],[54.11180124 66.88819876] ; [17.88819876 22.11180124],0
r2,1,0.087532,2.919179,[110  14] ; [32  9],[106.71515152  17.28484848] ; [35.28484848  5.71515152],0
r3,1,0.096351,2.764935,[115  10] ; [34  7],[112.19879518  12.80120482] ; [36.80120482  4.19879518],0
b5,1,0.099642,2.711262,[82 43] ; [21 20],[77.56024096 47.43975904] ; [25.43975904 15.56024096],0
p1,1,0.136684,2.214904,[  3 121] ; [ 3 37],[  4.53658537 119.46341463] ; [ 1.46341463 38.53658537],0
p10,1,0.155181,2.020564,[80 45] ; [20 19],[76.2195122 48.7804878] ; [23.7804878 15.2195122],0
s1,1,0.157832,1.994877,[  5 120] ; [ 4 37],[  6.77710843 118.22289157] ; [ 2.22289157 38.77710843],0
s3,1,0.164425,1.93305,[51 72] ; [12 29],[47.25 75.75] ; [15.75 25.25],0
v4,1,0.198642,1.652332,[114  10] ; [34  6],[111.90243902  12.09756098] ; [36.09756098  3.90243902],0
s2,1,0.221364,1.495505,[43 81] ; [10 31],[39.83030303 84.16969697] ; [13.16969697 27.83030303],0
p5,1,0.225644,1.468114,[  4 121] ; [ 3 36],[  5.33536585 119.66463415] ; [ 1.66463415 37.33536585],0
n5,1,0.232523,1.425358,[36 88] ; [16 25],[39.07878788 84.92121212] ; [12.92121212 28.07878788],0
n6,1,0.288784,1.125281,[81 43] ; [23 18],[78.15757576 45.84242424] ; [25.84242424 15.15757576],0
u2,1,0.296161,1.0914,[27 26] ; [10 16],[24.82278481 28.17721519] ; [12.17721519 13.82278481],0
p9,1,0.300036,1.074033,[89 36] ; [25 15],[86.36363636 38.63636364] ; [27.63636364 12.36363636],0
p2,1,0.4157,0.66244,[89 35] ; [26 14],[86.95121951 37.04878049] ; [28.04878049 11.95121951],0
a1,1,0.513919,0.426079,[  6 119] ; [ 1 40],[  5.27108434 119.72891566] ; [ 1.72891566 39.27108434],0
u3,1,0.629939,0.232143,[29 23] ; [13 13],[28. 24.] ; [14. 12.],0
p3,1,0.632612,0.228536,[35 89] ; [10 31],[33.81818182 90.18181818] ; [11.18181818 29.81818182],0
p8,1,0.645818,0.211213,[52 73] ; [15 25],[50.75757576 74.24242424] ; [16.24242424 23.75757576],0
s4,1,0.659879,0.193671,[ 22 103] ; [ 6 35],[ 21.08433735 103.91566265] ; [ 6.91566265 34.08433735],0
p6,1,0.665626,0.186761,[23 99] ; [ 9 32],[23.95092025 98.04907975] ; [ 8.04907975 32.95092025],0
n2,1,0.676045,0.174612,[30 15] ; [11  7],[29.28571429 15.71428571] ; [11.71428571  6.28571429],0
p7,1,0.679797,0.170354,[59 62] ; [18 22],[57.86956522 63.13043478] ; [19.13043478 20.86956522],0
p11,1,0.758908,0.094197,[79 46] ; [27 14],[79.81927711 45.18072289] ; [26.18072289 14.81927711],0
s8,1,0.777448,0.079889,[ 16 108] ; [ 6 35],[ 16.53333333 107.46666667] ; [ 5.46666667 35.53333333],0
p12,1,0.80461,0.061199,[  4 121] ; [ 1 40],[  3.76506024 121.23493976] ; [ 1.23493976 39.76506024],0
n1,1,0.812236,0.056426,[ 9 37] ; [ 4 14],[ 9.34375 36.65625] ; [ 3.65625 14.34375],0
p4,1,0.876424,0.024182,[44 80] ; [14 27],[43.58787879 80.41212121] ; [14.41212121 26.58787879],0
b3,1,0.972427,0.001195,[12 44] ; [ 4 15],[11.94666667 44.05333333] ; [ 4.05333333 14.94666667],0
b2,1,0.972427,0.001195,[12 44] ; [ 4 15],[11.94666667 44.05333333] ; [ 4.05333333 14.94666667],0
