Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.0,28.561241,[14 25] ; [69 13],[26.75206612 12.24793388] ; [56.24793388 25.75206612],1
d3,1,0.0,28.298939,[ 8 31] ; [59 23],[21.59504132 17.40495868] ; [45.40495868 36.59504132],1
a6,1,0.001178,10.524662,[11 28] ; [49 33],[19.33884298 19.66115702] ; [40.66115702 41.33884298],0
r1,1,0.001377,10.236108,[18 21] ; [62 20],[25.78512397 13.21487603] ; [54.21487603 27.78512397],0
r4,1,0.002882,8.880985,[26 13] ; [73  9],[31.90909091  7.09090909] ; [67.09090909 14.90909091],0
a7,1,0.003802,8.376068,[19 20] ; [61 20],[26. 13.] ; [54. 27.],0
p2,1,0.015058,5.909646,[30  9] ; [75  6],[34.125  4.875] ; [70.875 10.125],0
a3,1,0.02049,5.369648,[12 26] ; [44 37],[17.88235294 20.11764706] ; [38.11764706 42.88235294],0
p4,1,0.022435,5.211752,[18 20] ; [56 25],[23.6302521 14.3697479] ; [50.3697479 30.6302521],0
u3,1,0.024284,5.07426,[ 8 19] ; [22 16],[12.46153846 14.53846154] ; [17.53846154 20.46153846],0
a4,1,0.044246,4.047147,[ 3 35] ; [19 63],[ 6.96666667 31.03333333] ; [15.03333333 66.96666667],0
r3,1,0.052471,3.760684,[33  6] ; [77  4],[35.75  3.25] ; [74.25  6.75],0
v4,1,0.061105,3.507131,[34  4] ; [79  2],[36.08403361  1.91596639] ; [76.91596639  4.08403361],0
p7,1,0.067157,3.351168,[26 11] ; [67 12],[29.6637931  7.3362069] ; [63.3362069 15.6637931],0
r2,1,0.095836,2.773499,[32  6] ; [75  5],[34.45762712  3.54237288] ; [72.54237288  7.45762712],0
v3,1,0.121824,2.393711,[10 28] ; [32 46],[13.75862069 24.24137931] ; [28.24137931 49.75862069],0
v1,1,0.127685,2.320428,[13 26] ; [38 41],[16.8559322 22.1440678] ; [34.1440678 44.8559322],0
n3,1,0.131543,2.274204,[5 5] ; [14  4],[6.78571429 3.21428571] ; [12.21428571  5.78571429],0
s1,1,0.135385,2.229641,[ 4 34] ; [ 3 79],[ 2.21666667 35.78333333] ; [ 4.78333333 77.21666667],0
v2,1,0.15085,2.063633,[13 24] ; [39 40],[16.5862069 20.4137931] ; [35.4137931 43.5862069],0
p11,1,0.157507,1.998001,[28 11] ; [68 14],[30.94214876  8.05785124] ; [65.05785124 16.94214876],0
n1,1,0.193868,1.687977,[3 7] ; [10  8],[4.64285714 5.35714286] ; [8.35714286 9.64285714],0
