Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,5e-05,16.449696,[21  5] ; [24 46],[12.1875 13.8125] ; [32.8125 37.1875],1
p7,1,5.9e-05,16.138451,[18  8] ; [17 52],[ 9.57894737 16.42105263] ; [25.42105263 43.57894737],1
r4,1,0.006578,7.384615,[21  5] ; [35 35],[15.16666667 10.83333333] ; [40.83333333 29.16666667],0
p9,1,0.006963,7.282365,[19  7] ; [29 40],[13.13684211 12.86315789] ; [34.86315789 34.13684211],0
p8,1,0.00703,7.265329,[12 13] ; [14 56],[ 6.84210526 18.15789474] ; [19.15789474 50.84210526],0
p2,1,0.009139,6.795391,[19  6] ; [32 38],[13.42105263 11.57894737] ; [37.57894737 32.42105263],0
r3,1,0.011104,6.448591,[23  3] ; [43 27],[17.875  8.125] ; [48.125 21.875],0
p10,1,0.015579,5.849815,[17  9] ; [26 43],[11.76842105 14.23157895] ; [31.23157895 37.76842105],0
v4,1,0.016745,5.722863,[23  3] ; [43 25],[18.25531915  7.74468085] ; [47.74468085 20.25531915],0
a5,1,0.042818,4.102564,[19  7] ; [35 35],[14.625 11.375] ; [39.375 30.625],0
a4,1,0.052253,3.767661,[15 11] ; [25 45],[10.83333333 15.16666667] ; [29.16666667 40.83333333],0
p6,1,0.059125,3.561774,[ 7 18] ; [ 8 60],[ 4.03225806 20.96774194] ; [10.96774194 57.03225806],0
p5,1,0.106783,2.60119,[ 2 23] ; [ 1 69],[ 0.78947368 24.21052632] ; [ 2.21052632 67.78947368],0
n3,1,0.120507,2.410714,[6 1] ; [15 13],[4.2 2.8] ; [16.8 11.2],0
a3,1,0.142872,2.146745,[20  6] ; [42 27],[16.96842105  9.03157895] ; [45.03157895 23.96842105],0
n1,1,0.14298,2.145594,[4 2] ; [10 19],[2.4 3.6] ; [11.6 17.4],0
r1,1,0.154009,2.032086,[19  7] ; [40 30],[15.97916667 10.02083333] ; [43.02083333 26.97916667],0
v2,1,0.156307,2.009596,[11 13] ; [20 47],[ 8.17582418 15.82417582] ; [22.82417582 44.17582418],0
v1,1,0.157853,1.994672,[11 14] ; [20 50],[ 8.15789474 16.84210526] ; [22.84210526 47.15789474],0
d5,1,0.193876,1.687912,[20  6] ; [44 26],[17.33333333  8.66666667] ; [46.66666667 23.33333333],0
p3,1,0.197837,1.658271,[ 9 17] ; [15 54],[ 6.56842105 19.43157895] ; [17.43157895 51.56842105],0
s8,1,0.218267,1.515726,[ 4 22] ; [ 5 65],[ 2.4375 23.5625] ; [ 6.5625 63.4375],0
b1,1,0.221718,1.493217,[17  9] ; [36 34],[14.35416667 11.64583333] ; [38.64583333 31.35416667],0
a2,1,0.224257,1.476923,[ 5 21] ; [ 7 63],[ 3.25 22.75] ; [ 8.75 61.25],0
u3,1,0.288986,1.124339,[4 2] ; [12 16],[2.82352941 3.17647059] ; [13.17647059 14.82352941],0
n2,1,0.305652,1.04937,[5 2] ; [15 15],[3.78378378 3.21621622] ; [16.21621622 13.78378378],0
s7,1,0.314656,1.011031,[ 5 18] ; [ 8 54],[ 3.51764706 19.48235294] ; [ 9.48235294 52.51764706],0
s5,1,0.321487,0.982888,[ 3 22] ; [ 4 64],[ 1.88172043 23.11827957] ; [ 5.11827957 62.88172043],0
b4,1,0.328588,0.954456,[17  9] ; [38 32],[14.89583333 11.10416667] ; [40.10416667 29.89583333],0
a1,1,0.332314,0.93986,[ 1 25] ; [ 7 63],[ 2.16666667 23.83333333] ; [ 5.83333333 64.16666667],0
b2,1,0.391382,0.734643,[6 9] ; [10 26],[ 4.70588235 10.29411765] ; [11.29411765 24.70588235],0
b3,1,0.391382,0.734643,[6 9] ; [10 26],[ 4.70588235 10.29411765] ; [11.29411765 24.70588235],0
u2,1,0.45794,0.550926,[4 2] ; [14 14],[3.17647059 2.82352941] ; [14.82352941 13.17647059],0
s1,1,0.465528,0.532572,[ 3 22] ; [ 5 64],[ 2.12765957 22.87234043] ; [ 5.87234043 63.12765957],0
d4,1,0.466339,0.530637,[19  7] ; [45 24],[17.51578947  8.48421053] ; [46.48421053 22.51578947],0
u1,1,0.504419,0.445627,[ 2 24] ; [ 3 67],[ 1.35416667 24.64583333] ; [ 3.64583333 66.35416667],0
v3,1,0.505711,0.442932,[ 7 17] ; [15 52],[ 5.8021978 18.1978022] ; [16.1978022 50.8021978],0
a7,1,0.553182,0.351648,[15 11] ; [45 25],[16.25  9.75] ; [43.75 26.25],0
s4,1,0.594346,0.283608,[ 2 24] ; [ 8 62],[ 2.70833333 23.29166667] ; [ 7.29166667 62.70833333],0
a8,1,0.615658,0.252017,[ 1 22] ; [ 5 63],[ 1.51648352 21.48351648] ; [ 4.48351648 63.51648352],0
p1,1,0.67314,0.177951,[ 3 23] ; [ 6 63],[ 2.46315789 23.53684211] ; [ 6.53684211 62.46315789],0
n5,1,0.677458,0.173002,[12 14] ; [29 41],[11.10416667 14.89583333] ; [29.89583333 40.10416667],0
d2,1,0.721991,0.126593,[ 9 17] ; [27 43],[ 9.75 16.25] ; [26.25 43.75],0
s2,1,0.749029,0.102349,[ 5 20] ; [12 58],[ 4.47368421 20.52631579] ; [12.52631579 57.47368421],0
n4,1,0.833112,0.044399,[14 12] ; [36 34],[13.54166667 12.45833333] ; [36.45833333 33.54166667],0
d1,1,0.870991,0.026374,[ 9 17] ; [23 47],[ 8.66666667 17.33333333] ; [23.33333333 46.66666667],0
r2,1,0.908398,0.013239,[21  5] ; [55 14],[20.8  5.2] ; [55.2 13.8],0
b5,1,0.96936,0.001475,[14 12] ; [38 32],[14.08333333 11.91666667] ; [37.91666667 32.08333333],0
d3,1,0.984497,0.000378,[14 12] ; [37 32],[13.95789474 12.04210526] ; [37.04210526 31.95789474],0
s3,1,0.991499,0.000114,[ 8 17] ; [22 47],[ 7.9787234 17.0212766] ; [22.0212766 46.9787234],0
a6,1,0.992156,9.7e-05,[16 10] ; [43 27],[15.97916667 10.02083333] ; [43.02083333 26.97916667],0
