Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,101.736144,[ 5 58] ; [284 102],[40.55011136 22.44988864] ; [248.44988864 137.55011136],1
d3,1,0.0,55.095677,[19 43] ; [297  89],[43.73214286 18.26785714] ; [272.26785714 113.73214286],1
d5,1,0.0,32.319277,[37 25] ; [340  46],[52.17410714  9.82589286] ; [324.82589286  61.17410714],1
d2,1,6e-06,20.473644,[17 46] ; [222 163],[33.609375 29.390625] ; [205.390625 179.609375],1
a4,1,0.0001,15.139791,[16 47] ; [200 186],[30.30734967 32.69265033] ; [185.69265033 200.30734967],1
u2,1,0.000118,14.820842,[ 8 20] ; [58 25],[16.64864865 11.35135135] ; [49.35135135 33.64864865],1
a3,1,0.000121,14.782492,[35 28] ; [301  84],[47.25 15.75] ; [288.75  96.25],1
a2,1,0.000278,13.211371,[ 5 58] ; [115 271],[16.83741648 46.16258352] ; [103.16258352 282.83741648],1
u1,1,0.001053,10.732226,[ 4 59] ; [ 96 290],[14.0311804 48.9688196] ; [ 85.9688196 300.0311804],0
a5,1,0.002509,9.13382,[38 25] ; [301  85],[47.56570156 15.43429844] ; [291.43429844  94.56570156],0
p3,1,0.003043,8.781622,[22 40] ; [214 170],[32.80717489 29.19282511] ; [203.19282511 180.80717489],0
b3,1,0.006544,7.394114,[ 8 32] ; [100 134],[15.76642336 24.23357664] ; [ 92.23357664 141.76642336],0
b2,1,0.006544,7.394114,[ 8 32] ; [100 134],[15.76642336 24.23357664] ; [ 92.23357664 141.76642336],0
p4,1,0.008777,6.867751,[31 32] ; [254 129],[40.25784753 22.74215247] ; [244.74215247 138.25784753],0
r1,1,0.013517,6.100155,[45 17] ; [327  57],[51.71300448 10.28699552] ; [320.28699552  63.71300448],0
v2,1,0.01761,5.634567,[28 34] ; [224 142],[36.5046729 25.4953271] ; [215.4953271 150.5046729],0
r3,1,0.018169,5.579759,[58  5] ; [375   9],[61.02684564  1.97315436] ; [371.97315436  12.02684564],0
u3,1,0.021651,5.273614,[14 14] ; [61 22],[18.91891892  9.08108108] ; [56.08108108 26.91891892],0
p2,1,0.026509,4.922485,[46 16] ; [327  56],[51.96853933 10.03146067] ; [321.03146067  61.96853933],0
v1,1,0.03139,4.631523,[29 34] ; [225 147],[36.7862069 26.2137931] ; [217.2137931 154.7862069],0
n4,1,0.038847,4.267533,[42 20] ; [306  79],[48.26845638 13.73154362] ; [299.73154362  85.26845638],0
p12,1,0.039489,4.239702,[ 2 61] ; [ 45 337],[ 6.65393258 56.34606742] ; [ 40.34606742 341.65393258],0
p8,1,0.051572,3.789597,[26 37] ; [206 172],[33.14285714 29.85714286] ; [198.85714286 179.14285714],0
p9,1,0.054822,3.687492,[51 12] ; [337  40],[55.55454545  7.44545455] ; [332.44545455  44.55454545],0
r4,1,0.066412,3.369557,[56  7] ; [366  20],[59.21158129  3.78841871] ; [362.78841871  23.21158129],0
a7,1,0.072369,3.228455,[40 22] ; [290  95],[45.77181208 16.22818792] ; [284.22818792 100.77181208],0
n2,1,0.087081,2.927532,[17  1] ; [62 19],[14.36363636  3.63636364] ; [64.63636364 16.36363636],0
n3,1,0.093583,2.811636,[16  2] ; [57 25],[13.14  4.86] ; [59.86 22.14],0
b5,1,0.094224,2.800682,[32 31] ; [239 147],[38.02449889 24.97550111] ; [232.97550111 153.02449889],0
a1,1,0.123419,2.373387,[ 1 62] ; [ 25 361],[ 3.6481069 59.3518931] ; [ 22.3518931 363.6481069],0
s6,1,0.1412,2.164834,[49 12] ; [330  48],[52.66287016  8.33712984] ; [326.33712984  51.66287016],0
s5,1,0.141783,2.158502,[25 37] ; [184 181],[30.34660422 31.65339578] ; [178.65339578 186.34660422],0
p11,1,0.155712,2.015383,[44 19] ; [301  85],[48.40757238 14.59242762] ; [296.59242762  89.40757238],0
p1,1,0.163264,1.943731,[ 9 53] ; [ 34 349],[ 5.99101124 56.00898876] ; [ 37.00898876 345.99101124],0
v3,1,0.189104,1.724588,[22 40] ; [163 204],[26.73659674 35.26340326] ; [158.26340326 208.73659674],0
v4,1,0.192852,1.695691,[59  3] ; [377   8],[60.47427293  1.52572707] ; [375.52572707   9.47427293],0
s4,1,0.197831,1.658314,[19 43] ; [ 88 293],[14.9751693 47.0248307] ; [ 92.0248307 288.9751693],0
s1,1,0.22592,1.466363,[ 5 57] ; [ 17 364],[ 3.07900677 58.92099323] ; [ 18.92099323 362.07900677],0
p6,1,0.271357,1.209877,[23 40] ; [166 212],[27. 36.] ; [162. 216.],0
b4,1,0.281765,1.158559,[33 30] ; [230 156],[36.90200445 26.09799555] ; [226.09799555 159.90200445],0
a6,1,0.282136,1.156774,[37 26] ; [253 132],[40.78125 22.21875] ; [249.21875 135.78125],0
u4,1,0.361468,0.832788,[ 1 62] ; [ 15 371],[ 2.24498886 60.75501114] ; [ 13.75501114 372.24498886],0
s8,1,0.408718,0.682528,[36 27] ; [241 144],[38.953125 24.046875] ; [238.046875 146.953125],0
s3,1,0.578112,0.309297,[53  9] ; [337  46],[54.33707865  7.66292135] ; [335.66292135  47.33707865],0
p10,1,0.647307,0.209312,[51 10] ; [327  54],[52.16742081  8.83257919] ; [325.83257919  55.16742081],0
n5,1,0.691224,0.157764,[47 15] ; [299  84],[48.20674157 13.79325843] ; [297.79325843  85.20674157],0
p7,1,0.738319,0.11161,[39 22] ; [244 125],[40.14651163 20.85348837] ; [242.85348837 126.14651163],0
n6,1,0.754396,0.097874,[55  8] ; [327  54],[54.2027027  8.7972973] ; [327.7972973  53.2027027],0
p5,1,0.761364,0.092228,[ 7 55] ; [ 48 331],[ 7.7324263 54.2675737] ; [ 47.2675737 331.7324263],0
a8,1,0.840949,0.040273,[ 8 48] ; [ 55 304],[ 8.50120482 47.49879518] ; [ 54.49879518 304.50120482],0
s7,1,0.942204,0.005256,[42 18] ; [260 109],[42.23776224 17.76223776] ; [259.76223776 109.23776224],0
n1,1,0.951596,0.003685,[ 7 10] ; [34 47],[7.1122449 9.8877551] ; [33.8877551 47.1122449],0
b1,1,0.97436,0.001033,[25 38] ; [154 232],[25.11581292 37.88418708] ; [153.88418708 232.11581292],0
