Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,102.640685,[51 63] ; [325  39],[89.67364017 24.32635983] ; [286.32635983  77.67364017],1
p10,1,0.0,30.478698,[74 37] ; [319  40],[92.81489362 18.18510638] ; [300.18510638  58.81489362],1
n6,1,0.0,25.783727,[81 32] ; [328  34],[97.29894737 15.70105263] ; [311.70105263  50.29894737],1
p9,1,5e-06,20.710814,[82 30] ; [323  35],[96.5106383 15.4893617] ; [308.4893617  49.5106383],1
p4,1,6e-06,20.575399,[49 63] ; [242 116],[69.34468085 42.65531915] ; [221.65531915 136.34468085],1
s7,1,2.3e-05,17.91214,[39 71] ; [201 142],[58.2781457 51.7218543] ; [181.7218543 161.2781457],1
v1,1,3.5e-05,17.103767,[55 56] ; [253 104],[73.05128205 37.94871795] ; [234.94871795 122.05128205],1
p11,1,4.1e-05,16.806227,[77 37] ; [309  55],[92.05857741 21.94142259] ; [293.94142259  70.05857741],1
p3,1,0.000225,13.613359,[44 68] ; [213 147],[60.98305085 51.01694915] ; [196.01694915 163.98305085],1
v3,1,0.000766,11.32184,[47 62] ; [219 138],[62.21888412 46.78111588] ; [203.78111588 153.21888412],1
p7,1,0.001621,9.93557,[63 49] ; [254  98],[76.51724138 35.48275862] ; [240.48275862 111.51724138],0
p8,1,0.002922,8.855768,[49 63] ; [211 142],[62.62365591 49.37634409] ; [197.37634409 155.62365591],0
s6,1,0.0031,8.747758,[63 49] ; [255 103],[75.7787234 36.2212766] ; [242.2212766 115.7787234],0
a8,1,0.005179,7.815831,[ 6 97] ; [ 54 266],[14.60992908 88.39007092] ; [ 45.39007092 274.60992908],0
p6,1,0.009969,6.640403,[31 77] ; [151 204],[42.45356371 65.54643629] ; [139.54643629 215.45356371],0
s8,1,0.013569,6.093347,[43 71] ; [183 176],[54.46934461 59.53065539] ; [171.53065539 187.46934461],0
p5,1,0.014417,5.986372,[  6 107] ; [ 50 312],[13.32210526 99.67789474] ; [ 42.67789474 319.32210526],0
a4,1,0.023565,5.12639,[41 73] ; [174 188],[51.49159664 62.50840336] ; [163.50840336 198.49159664],0
p2,1,0.025503,4.989398,[87 26] ; [310  51],[94.64345992 18.35654008] ; [302.35654008  58.64345992],0
s2,1,0.027226,4.876413,[50 64] ; [200 159],[60.25369979 53.74630021] ; [189.74630021 169.25369979],0
a5,1,0.030072,4.70515,[80 34] ; [290  73],[88.42767296 25.57232704] ; [281.57232704  81.42767296],0
s5,1,0.047101,3.941773,[30 77] ; [135 215],[38.63238512 68.36761488] ; [126.36761488 223.63238512],0
a2,1,0.05243,3.762004,[21 93] ; [100 264],[28.85774059 85.14225941] ; [ 92.14225941 271.85774059],0
n2,1,0.059047,3.56394,[19 10] ; [54 11],[22.5212766  6.4787234] ; [50.4787234 14.5212766],0
r4,1,0.07261,3.223011,[101  13] ; [341  23],[105.41422594   8.58577406] ; [336.58577406  27.41422594],0
d2,1,0.082486,3.015228,[50 64] ; [192 169],[58.08 55.92] ; [183.92 177.08],0
u1,1,0.090249,2.869933,[17 97] ; [ 81 283],[23.37238494 90.62761506] ; [ 74.62761506 289.37238494],0
d3,1,0.095713,2.775566,[90 24] ; [257 105],[83.10504202 30.89495798] ; [263.89495798  98.10504202],0
s1,1,0.096937,2.755236,[  5 109] ; [  6 350],[  2.66808511 111.33191489] ; [  8.33191489 347.66808511],0
