Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,108.745441,[118  53] ; [ 16 130],[72.28391167 98.71608833] ; [61.71608833 84.28391167],1
d4,1,0.0,80.919248,[169   2] ; [86 61],[137.12264151  33.87735849] ; [117.87735849  29.12264151],1
d3,1,0.0,80.212925,[152  19] ; [60 85],[114.72151899  56.27848101] ; [97.27848101 47.72151899],1
d5,1,0.0,77.913996,[170   1] ; [89 57],[139.71293375  31.28706625] ; [119.28706625  26.71293375],1
a2,1,0.0,31.154441,[ 53 118] ; [  9 138],[ 33.33962264 137.66037736] ; [ 28.66037736 118.33962264],1
u1,1,0.0,29.164056,[ 43 128] ; [  5 142],[ 25.81132075 145.18867925] ; [ 22.18867925 124.81132075],1
a4,1,1e-06,24.211146,[94 76] ; [ 41 106],[72.39747634 97.60252366] ; [62.60252366 84.39747634],1
a5,1,1e-05,19.460872,[145  26] ; [93 54],[127.98113208  43.01886792] ; [110.01886792  36.98113208],1
n4,1,5.9e-05,16.127392,[143  28] ; [94 53],[127.44339623  43.55660377] ; [109.55660377  37.44339623],1
a3,1,0.000247,13.43588,[131  39] ; [85 62],[115.83596215  54.16403785] ; [100.16403785  46.83596215],1
r4,1,0.002394,9.219976,[158  13] ; [119  28],[148.95283019  22.04716981] ; [128.04716981  18.95283019],0
r1,1,0.002684,9.011035,[142  29] ; [101  46],[130.66981132  40.33018868] ; [112.33018868  34.66981132],0
v4,1,0.003934,8.313849,[168   3] ; [134  13],[162.39622642   8.60377358] ; [139.60377358   7.39622642],0
r2,1,0.004286,8.158295,[159   9] ; [125  22],[151.46666667  16.53333333] ; [132.53333333  14.46666667],0
a6,1,0.006347,7.449042,[129  42] ; [90 57],[117.76415094  53.23584906] ; [101.23584906  45.76415094],0
v2,1,0.017032,5.693092,[106  61] ; [71 71],[95.66019417 71.33980583] ; [81.33980583 60.66019417],0
p7,1,0.018705,5.528898,[117  51] ; [83 63],[107.00636943  60.99363057] ; [92.99363057 53.00636943],0
s1,1,0.033969,4.496262,[  1 169] ; [  6 140],[  3.76582278 166.23417722] ; [  3.23417722 142.76582278],0
v3,1,0.038737,4.272374,[72 94] ; [46 98],[ 63.18709677 102.81290323] ; [54.81290323 89.18709677],0
n6,1,0.061604,3.493677,[153  18] ; [120  26],[147.26498423  23.73501577] ; [125.73501577  20.26498423],0
p4,1,0.062409,3.472178,[110  60] ; [80 67],[101.89274448  68.10725552] ; [88.10725552 58.89274448],0
b1,1,0.072767,3.219464,[ 50 121] ; [57 90],[ 57.53773585 113.46226415] ; [49.46226415 97.53773585],0
u2,1,0.089295,2.887041,[19 21] ; [40 22],[23.1372549 16.8627451] ; [35.8627451 26.1372549],0
p3,1,0.15316,2.040491,[90 80] ; [66 81],[83.65930599 86.34069401] ; [72.34069401 74.65930599],0
a8,1,0.162789,1.948125,[ 20 124] ; [ 12 127],[ 16.28268551 127.71731449] ; [ 15.71731449 123.28268551],0
a7,1,0.17498,1.839752,[131  40] ; [102  44],[125.68769716  45.31230284] ; [107.31230284  38.68769716],0
v1,1,0.18097,1.789637,[99 71] ; [73 71],[93.12101911 76.87898089] ; [78.87898089 65.12101911],0
r3,1,0.203571,1.616566,[162   9] ; [133  13],[159.13249211  11.86750789] ; [135.86750789  10.13249211],0
p2,1,0.247708,1.336184,[146  23] ; [120  27],[142.25949367  26.74050633] ; [123.74050633  23.25949367],0
p6,1,0.321182,0.984128,[ 63 107] ; [46 99],[ 58.82539683 111.17460317] ; [50.17460317 94.82539683],0
n1,1,0.355985,0.852007,[ 8 26] ; [13 26],[ 9.78082192 24.21917808] ; [11.21917808 27.78082192],0
p11,1,0.35795,0.845074,[144  27] ; [118  29],[140.88679245  30.11320755] ; [121.11320755  25.88679245],0
n5,1,0.368139,0.809937,[132  38] ; [107  39],[128.57594937  41.42405063] ; [110.42405063  35.57594937],0
s8,1,0.412271,0.672242,[ 51 119] ; [ 38 109],[ 47.72870662 122.27129338] ; [ 41.27129338 105.72870662],0
p1,1,0.41608,0.661361,[ 12 159] ; [ 14 133],[ 13.98113208 157.01886792] ; [ 12.01886792 134.98113208],0
p8,1,0.428403,0.627148,[99 69] ; [79 66],[95.5399361 72.4600639] ; [82.4600639 62.5399361],0
s5,1,0.431401,0.619048,[ 45 123] ; [ 33 111],[ 42. 126.] ; [ 36. 108.],0
s2,1,0.438471,0.600281,[ 29 142] ; [ 20 125],[ 26.51582278 144.48417722] ; [ 22.48417722 122.51582278],0
p5,1,0.511458,0.431083,[ 19 151] ; [ 20 127],[ 20.9148265 149.0851735] ; [ 18.0851735 128.9148265],0
b3,1,0.523144,0.407691,[41 58] ; [29 50],[38.93258427 60.06741573] ; [31.06741573 47.93258427],0
b2,1,0.523144,0.407691,[41 58] ; [29 50],[38.93258427 60.06741573] ; [31.06741573 47.93258427],0
p9,1,0.553171,0.351666,[162   9] ; [136  10],[160.75078864  10.24921136] ; [137.24921136   8.75078864],0
p12,1,0.558287,0.342679,[  8 163] ; [  9 137],[  9.170347 161.829653] ; [  7.829653 138.170347],0
a1,1,0.573667,0.316586,[  6 165] ; [  7 140],[  6.99056604 164.00943396] ; [  6.00943396 140.99056604],0
s7,1,0.596277,0.280648,[ 49 113] ; [46 93],[ 51.12956811 110.87043189] ; [43.87043189 95.12956811],0
b5,1,0.598568,0.277161,[105  66] ; [86 61],[102.70754717  68.29245283] ; [88.29245283 58.70754717],0
b4,1,0.616387,0.250978,[99 72] ; [81 66],[96.79245283 74.20754717] ; [83.20754717 63.79245283],0
u3,1,0.632642,0.228495,[20 20] ; [34 28],[21.17647059 18.82352941] ; [32.82352941 29.17647059],0
s6,1,0.724941,0.123808,[82 87] ; [67 77],[80.45047923 88.54952077] ; [68.54952077 75.45047923],0
s4,1,0.766337,0.08831,[ 20 148] ; [ 19 127],[ 20.86624204 147.13375796] ; [ 18.13375796 127.86624204],0
n3,1,0.783488,0.075502,[23 10] ; [26 13],[22.45833333 10.54166667] ; [26.54166667 12.45833333],0
n2,1,0.860211,0.031013,[22 12] ; [26 13],[22.35616438 11.64383562] ; [25.64383562 13.35616438],0
