Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,49.655178,[41 45] ; [265  50],[65.62593516 20.37406484] ; [240.37406484  74.62593516],1
a4,1,0.0,35.441331,[17 70] ; [175 140],[41.55223881 45.44776119] ; [150.44776119 164.55223881],1
d2,1,0.0,31.072419,[23 64] ; [190 126],[45.98263027 41.01736973] ; [167.01736973 148.98263027],1
d1,1,0.0,26.615931,[35 52] ; [222  94],[55.48138958 31.51861042] ; [201.51861042 114.48138958],1
u1,1,1.8e-05,18.376344,[ 5 82] ; [ 87 229],[19.86104218 67.13895782] ; [ 72.13895782 243.86104218],1
r1,1,2.8e-05,17.575635,[57 29] ; [270  44],[70.305 15.695] ; [256.695  57.305],1
p10,1,0.000556,11.919185,[65 20] ; [284  30],[74.34837093 10.65162907] ; [274.65162907  39.34837093],1
p9,1,0.000726,11.420776,[70 16] ; [293  21],[78.045  7.955] ; [284.955  29.045],1
d4,1,0.00094,10.94168,[64 23] ; [277  38],[73.79850746 13.20149254] ; [267.20149254  47.79850746],1
v2,1,0.001508,10.068444,[38 45] ; [200 108],[50.52173913 32.47826087] ; [187.47826087 120.52173913],0
a6,1,0.001813,9.729912,[49 38] ; [232  83],[60.81343284 26.18656716] ; [220.18656716  94.81343284],0
s8,1,0.0042,8.195068,[34 53] ; [176 136],[45.78947368 41.21052632] ; [164.21052632 147.78947368],0
p11,1,0.007151,7.23456,[64 23] ; [271  45],[72.32009926 14.67990074] ; [262.67990074  53.32009926],0
b2,1,0.01018,6.603175,[12 38] ; [ 92 118],[20. 30.] ; [ 84. 126.],0
b3,1,0.01018,6.603175,[12 38] ; [ 92 118],[20. 30.] ; [ 84. 126.],0
d5,1,0.010253,6.590425,[67 20] ; [277  38],[74.44776119 12.55223881] ; [269.55223881  45.44776119],0
d3,1,0.013912,6.04933,[53 34] ; [235  81],[62.17369727 24.82630273] ; [225.82630273  90.17369727],0
r2,1,0.015988,5.804175,[78  8] ; [302  10],[82.11055276  3.88944724] ; [297.88944724  14.11055276],0
r4,1,0.022598,5.199116,[75 12] ; [296  20],[80.09181141  6.90818859] ; [290.90818859  25.09181141],0
s5,1,0.030804,4.663825,[25 57] ; [132 170],[33.52604167 48.47395833] ; [123.47395833 178.52604167],0
p1,1,0.038095,4.300796,[17 70] ; [ 35 280],[11.25373134 75.74626866] ; [ 40.74626866 274.25373134],0
n4,1,0.042353,4.121047,[66 21] ; [268  47],[72.28358209 14.71641791] ; [261.71641791  53.28358209],0
p7,1,0.056653,3.632752,[62 24] ; [255  58],[68.32581454 17.67418546] ; [248.67418546  64.32581454],0
s2,1,0.082084,3.023151,[40 46] ; [178 134],[47.10552764 38.89447236] ; [170.89447236 141.10552764],0
v1,1,0.132509,2.262867,[46 38] ; [197 112],[51.9389313 32.0610687] ; [191.0610687 117.9389313],0
p6,1,0.136702,2.214696,[35 47] ; [163 151],[41. 41.] ; [157. 157.],0
s7,1,0.140204,2.175721,[41 39] ; [180 118],[46.77248677 33.22751323] ; [174.22751323 123.77248677],0
p8,1,0.144341,2.131059,[54 33] ; [220  93],[59.595 27.405] ; [214.405  98.595],0
a8,1,0.221235,1.496344,[ 7 72] ; [ 40 244],[10.22865014 68.77134986] ; [ 36.77134986 247.22865014],0
u3,1,0.245841,1.346783,[26 20] ; [34 16],[28.75 17.25] ; [31.25 18.75],0
p12,1,0.288867,1.124896,[ 7 80] ; [ 38 276],[ 9.76309227 77.23690773] ; [ 35.23690773 278.76309227],0
a1,1,0.305035,1.052053,[ 3 84] ; [ 20 296],[ 4.96526055 82.03473945] ; [ 18.03473945 297.96526055],0
b1,1,0.35594,0.852169,[34 53] ; [141 175],[37.77915633 49.22084367] ; [137.22084367 178.77915633],0
s4,1,0.35783,0.845493,[18 68] ; [ 52 260],[15.12562814 70.87437186] ; [ 54.87437186 257.12562814],0
u4,1,0.365297,0.8196,[ 1 86] ; [  9 306],[ 2.1641791 84.8358209] ; [  7.8358209 307.1641791],0
n5,1,0.378354,0.776045,[66 21] ; [251  62],[68.9475 18.0525] ; [248.0525  64.9475],0
p4,1,0.409545,0.680121,[70 17] ; [266  50],[72.53598015 14.46401985] ; [263.46401985  52.53598015],0
r3,1,0.417094,0.658489,[81  5] ; [302  12],[82.345  3.655] ; [300.655  13.345],0
n6,1,0.42996,0.622931,[74 13] ; [277  37],[76.1521197 10.8478803] ; [274.8478803  39.1521197],0
v3,1,0.463053,0.538505,[35 47] ; [145 162],[37.94344473 44.05655527] ; [142.05655527 164.94344473],0
v4,1,0.493512,0.46886,[85  2] ; [302  12],[83.96259352  3.03740648] ; [303.03740648  10.96259352],0
s1,1,0.504529,0.445397,[ 3 83] ; [  7 308],[ 2.1446384 83.8553616] ; [  7.8553616 307.1446384],0
n2,1,0.524511,0.405015,[13  4] ; [30 14],[11.98360656  5.01639344] ; [31.01639344 12.98360656],0
s6,1,0.539766,0.375974,[60 26] ; [223  82],[62.2455243 23.7544757] ; [220.7544757  84.2455243],0
n1,1,0.548707,0.359639,[8 9] ; [17 27],[ 6.96721311 10.03278689] ; [18.03278689 25.96721311],0
a7,1,0.602874,0.270684,[65 21] ; [230  86],[63.10945274 22.89054726] ; [231.89054726  84.10945274],0
b5,1,0.609626,0.260719,[48 39] ; [184 132],[50.08436725 36.91563275] ; [181.91563275 134.08436725],0
b4,1,0.638875,0.220216,[52 35] ; [180 136],[50.08436725 36.91563275] ; [181.91563275 134.08436725],0
p5,1,0.680973,0.169033,[18 69] ; [ 59 256],[16.6641791 70.3358209] ; [ 60.3358209 254.6641791],0
s3,1,0.878079,0.023533,[50 35] ; [187 126],[50.61557789 34.38442211] ; [186.38442211 126.61557789],0
n3,1,0.946744,0.004462,[13  4] ; [34 10],[13.09836066  3.90163934] ; [33.90163934 10.09836066],0
u2,1,0.978925,0.000698,[26 18] ; [30 21],[25.93684211 18.06315789] ; [30.06315789 20.93684211],0
