Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,60.237125,[189  76] ; [106 172],[143.96869245 121.03130755] ; [151.03130755 126.96869245],1
v3,1,0.0,29.754278,[127 135] ; [ 74 211],[ 96.27422303 165.72577697] ; [104.72577697 180.27422303],1
n5,1,2.1e-05,18.114155,[217  56] ; [182 106],[194.1657754  78.8342246] ; [204.8342246  83.1657754],1
p4,1,5.5e-05,16.256999,[171 102] ; [132 157],[147.18683274 125.81316726] ; [155.81316726 133.18683274],1
p3,1,0.00012,14.795271,[139 133] ; [102 189],[116.43339254 155.56660746] ; [124.56660746 166.43339254],1
r1,1,0.000881,11.061935,[229  44] ; [211  81],[212.60176991  60.39823009] ; [227.39823009  64.60176991],1
p9,1,0.00125,10.415115,[230  41] ; [214  76],[214.48128342  56.51871658] ; [229.51871658  60.48128342],0
p2,1,0.001428,10.169751,[236  36] ; [222  69],[221.27175844  50.72824156] ; [236.72824156  54.27175844],0
p10,1,0.00212,9.442878,[219  51] ; [202  87],[203.34525939  66.65474061] ; [217.65474061  71.34525939],0
n4,1,0.002374,9.235144,[219  55] ; [200  91],[203.19646018  70.80353982] ; [215.80353982  75.19646018],0
s6,1,0.003967,8.29902,[169 104] ; [144 145],[152.04448399 120.95551601] ; [160.95551601 128.04448399],0
a5,1,0.004635,8.016531,[203  71] ; [184 108],[187.34628975  86.65371025] ; [199.65371025  92.34628975],0
r2,1,0.005148,7.826798,[259  12] ; [258  31],[250.19107143  20.80892857] ; [266.80892857  22.19107143],0
p6,1,0.00612,7.514582,[ 95 172] ; [ 72 217],[ 80.19604317 186.80395683] ; [ 86.80395683 202.19604317],0
p11,1,0.009879,6.656618,[228  46] ; [217  75],[215.42402827  58.57597173] ; [229.57597173  62.42402827],0
n6,1,0.013699,6.07647,[231  42] ; [223  69],[219.36637168  53.63362832] ; [234.63362832  57.36637168],0
s7,1,0.020808,5.342787,[113 146] ; [ 95 185],[ 99.94805195 159.05194805] ; [108.05194805 171.94805195],0
p7,1,0.02779,4.841058,[171  96] ; [158 130],[158.27567568 108.72432432] ; [170.72432432 117.27567568],0
v4,1,0.032859,4.553114,[262  10] ; [268  23],[256.05683837  15.94316163] ; [273.94316163  17.05683837],0
