Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,114.994625,[ 18 126] ; [130  50],[65.77777778 78.22222222] ; [82.22222222 97.77777778],1
d3,1,0.0,95.81822,[60 83] ; [166  14],[100.05572755  42.94427245] ; [125.94427245  54.05572755],1
d5,1,0.0,95.057919,[77 67] ; [177   3],[112.88888889  31.11111111] ; [141.11111111  38.88888889],1
d4,1,0.0,82.892558,[84 61] ; [177   3],[116.44615385  28.55384615] ; [144.55384615  35.44615385],1
a2,1,0.0,53.418458,[  4 141] ; [ 65 115],[ 30.78461538 114.21538462] ; [ 38.21538462 141.78461538],1
a4,1,0.0,42.412417,[ 29 116] ; [100  80],[57.55384615 87.44615385] ; [ 71.44615385 108.55384615],1
u1,1,0.0,33.546727,[  3 142] ; [ 45 135],[ 21.41538462 123.58461538] ; [ 26.58461538 153.41538462],1
a3,1,0.0,27.98031,[78 67] ; [146  34],[99.93846154 45.06153846] ; [124.06153846  55.93846154],1
a5,1,3e-06,22.008257,[84 61] ; [147  33],[103.06153846  41.93846154] ; [127.93846154  52.06153846],1
r1,1,0.001577,9.986726,[98 47] ; [148  31],[110.09259259  34.90740741] ; [135.90740741  43.09259259],0
r2,1,0.004492,8.073341,[126  18] ; [170   7],[132.78504673  11.21495327] ; [163.21495327  13.78504673],0
n4,1,0.010263,6.588744,[96 49] ; [142  38],[106.18461538  38.81538462] ; [131.81538462  48.18461538],0
s8,1,0.013137,6.150575,[46 99] ; [81 98],[56.83641975 88.16358025] ; [ 70.16358025 108.83641975],0
a6,1,0.017734,5.622254,[92 53] ; [136  44],[101.72307692  43.27692308] ; [126.27692308  53.72307692],0
b5,1,0.039966,4.219314,[68 77] ; [105  75],[77.18461538 67.81538462] ; [95.81538462 84.18461538],0
s7,1,0.049054,3.873508,[58 82] ; [90 81],[66.62379421 73.37620579] ; [81.37620579 89.62379421],0
v2,1,0.061824,3.487756,[52 84] ; [85 89],[60.10322581 75.89677419] ; [76.89677419 97.10322581],0
s3,1,0.072951,3.215346,[72 71] ; [108  71],[79.9378882 63.0621118] ; [100.0621118  78.9378882],0
a7,1,0.083342,2.998498,[98 46] ; [138  42],[104.88888889  39.11111111] ; [131.11111111  48.88888889],0
b1,1,0.105366,2.622388,[61 84] ; [ 60 120],[53.98461538 91.01538462] ; [ 67.01538462 112.98461538],0
r4,1,0.111704,2.529952,[120  25] ; [160  20],[124.92307692  20.07692308] ; [155.07692308  24.92307692],0
s2,1,0.117252,2.453645,[63 81] ; [94 85],[69.99380805 74.00619195] ; [87.00619195 91.99380805],0
b4,1,0.120177,2.415013,[77 68] ; [111  69],[83.87692308 61.12307692] ; [104.12307692  75.87692308],0
b2,1,0.130823,2.282714,[16 52] ; [37 71],[20.47727273 47.52272727] ; [32.52272727 75.47727273],0
b3,1,0.130823,2.282714,[16 52] ; [37 71],[20.47727273 47.52272727] ; [32.52272727 75.47727273],0
p8,1,0.138386,2.195812,[78 67] ; [81 97],[71.37770898 73.62229102] ; [87.62229102 90.37770898],0
p5,1,0.163021,1.945979,[ 16 129] ; [ 12 168],[ 12.49230769 132.50769231] ; [ 15.50769231 164.49230769],0
v3,1,0.17126,1.871876,[ 35 106] ; [ 56 120],[ 40.47634069 100.52365931] ; [ 50.52365931 125.47634069],0
n2,1,0.214086,1.543581,[32  9] ; [29 15],[29.42352941 11.57647059] ; [31.57647059 12.42352941],0
p11,1,0.24624,1.344508,[121  24] ; [141  39],[116.89230769  28.10769231] ; [145.10769231  34.89230769],0
n5,1,0.285106,1.14259,[103  40] ; [119  60],[98.59006211 44.40993789] ; [123.40993789  55.59006211],0
p3,1,0.355287,0.854484,[59 86] ; [82 97],[63.10185185 81.89814815] ; [ 77.89814815 101.10185185],0
s6,1,0.406696,0.688438,[87 56] ; [115  61],[90.55172414 52.44827586] ; [111.44827586  64.55172414],0
u3,1,0.438956,0.59901,[31 34] ; [19 15],[32.82828283 32.17171717] ; [17.17171717 16.82828283],0
n6,1,0.459997,0.545903,[118  26] ; [153  27],[120.44444444  23.55555556] ; [150.55555556  29.44444444],0
r3,1,0.474632,0.511173,[134  10] ; [169   9],[135.50310559   8.49689441] ; [167.49689441  10.50310559],0
s4,1,0.520893,0.412125,[ 27 116] ; [ 39 140],[ 29.31055901 113.68944099] ; [ 36.68944099 142.31055901],0
a1,1,0.575397,0.313736,[  4 141] ; [  7 173],[  4.90769231 140.09230769] ; [  6.09230769 173.90769231],0
p1,1,0.581346,0.304063,[ 12 133] ; [ 12 168],[ 10.70769231 134.29230769] ; [ 13.29230769 166.70769231],0
n1,1,0.592921,0.285805,[14 26] ; [13 31],[12.85714286 27.14285714] ; [14.14285714 29.85714286],0
a8,1,0.605128,0.26733,[ 15 123] ; [ 21 143],[ 16.45033113 121.54966887] ; [ 19.54966887 144.45033113],0
p4,1,0.616149,0.251317,[74 70] ; [97 82],[76.23529412 67.76470588] ; [94.76470588 84.23529412],0
p9,1,0.622102,0.242924,[128  16] ; [163  17],[129.33333333  14.66666667] ; [161.66666667  18.33333333],0
v4,1,0.670366,0.181175,[136   8] ; [167  12],[135.08359133   8.91640867] ; [167.91640867  11.08359133],0
u2,1,0.69287,0.155996,[39 26] ; [19 15],[38.08080808 26.91919192] ; [19.91919192 14.08080808],0
n3,1,0.705377,0.142938,[30 11] ; [33 10],[30.75 10.25] ; [32.25 10.75],0
p12,1,0.707232,0.141057,[  9 136] ; [ 13 166],[  9.84567901 135.15432099] ; [ 12.15432099 166.84567901],0
